SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019,21,OKC,Paul George,28,5,5,204,44,101,0.44,15,47,0.32,29,54,0.54,0.51,40,49,0.82,6,37,43,18,7,1,20,21,143
2019,21,OKC,Russell Westbrook,30,5,5,197,40,111,0.36,11,34,0.32,29,77,0.38,0.41,23,26,0.88,7,37,44,53,5,3,23,19,114
2019,21,OKC,Jerami Grant,24,5,5,176,20,40,0.5,9,20,0.45,11,20,0.55,0.61,9,13,0.69,6,22,28,4,3,10,4,13,58
2019,21,OKC,Steven Adams,25,5,5,159,28,42,0.67,0,1,0.0,28,41,0.68,0.67,3,8,0.38,12,24,36,7,5,5,9,13,59
2019,21,OKC,Dennis Schroder,25,5,0,151,25,55,0.46,6,20,0.3,19,35,0.54,0.51,13,18,0.72,2,14,16,17,4,0,6,11,69
2019,21,OKC,Terrance Ferguson,20,5,5,128,9,25,0.36,7,18,0.39,2,7,0.29,0.5,0,0,,2,10,12,6,2,0,5,19,25
2019,21,OKC,Nerlens Noel,24,5,0,60,12,20,0.6,0,0,,12,20,0.6,0.6,0,2,0.0,11,8,19,0,2,3,5,9,24
2019,21,OKC,Markieff Morris,29,5,0,59,5,16,0.31,2,7,0.29,3,9,0.33,0.38,7,9,0.78,4,9,13,5,1,3,2,9,19
2019,21,OKC,Raymond Felton,34,5,0,57,4,13,0.31,2,8,0.25,2,5,0.4,0.38,1,2,0.5,0,3,3,3,4,1,2,7,11
2019,21,OKC,Abdel Nader,25,3,0,5,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,0,0,0,0,0,1,0,0,2
2019,21,OKC,Deonte Burton,25,3,0,4,1,5,0.2,0,2,0.0,1,3,0.33,0.2,0,0,,1,1,2,0,0,0,0,0,2
