Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,7,DAL,Dallas Mavericks,82,242.4,39.0,84.5,0.46,7.6,20.1,0.38,31.5,64.5,0.49,19.6,24.3,0.81,11.2,31.3,42.5,22.1,7.1,4.8,12.1,22.5,105.2
2002,26,SAC,Sacramento Kings,82,240.9,39.8,85.4,0.47,5.2,14.1,0.37,34.6,71.3,0.49,19.7,26.3,0.75,12.4,33.0,45.3,23.9,9.0,4.6,13.8,19.0,104.6
2002,14,LAL,Los Angeles Lakers,82,241.2,38.4,83.4,0.46,6.2,17.5,0.35,32.2,65.9,0.49,18.2,26.1,0.7,12.5,31.8,44.3,23.0,7.6,5.8,12.7,22.2,101.3
2002,22,ORL,Orlando Magic,82,241.8,37.6,84.1,0.45,7.6,20.2,0.37,30.1,63.8,0.47,17.6,23.4,0.75,11.5,29.8,41.2,22.0,8.1,4.7,13.6,20.7,100.5
2002,18,MIN,Minnesota Timberwolves,82,241.5,38.7,84.0,0.46,4.8,12.8,0.38,33.9,71.2,0.48,17.1,21.4,0.8,12.9,31.2,44.2,24.3,6.4,5.2,13.4,21.2,99.3
2002,21,SEA,Seattle Supersonics,82,241.8,38.2,81.5,0.47,6.0,15.8,0.38,32.2,65.7,0.49,15.4,20.4,0.76,11.8,28.5,40.3,23.5,8.5,4.4,13.7,21.1,97.7
2002,10,GSW,Golden State Warriors,82,241.2,36.6,85.2,0.43,3.9,12.1,0.32,32.7,73.1,0.45,20.6,28.6,0.72,16.3,30.4,46.7,20.8,7.9,6.4,16.8,23.0,97.7
2002,17,MIL,Milwaukee Bucks,82,242.7,37.1,80.2,0.46,7.2,19.3,0.38,29.9,60.9,0.49,16.1,21.5,0.75,10.3,31.2,41.4,22.5,7.3,4.7,14.1,21.8,97.5
2002,12,IND,Indiana Pacers,82,242.7,35.8,80.2,0.45,4.9,14.6,0.34,30.9,65.7,0.47,20.3,26.3,0.77,11.3,31.3,42.7,23.0,8.0,5.3,15.2,22.9,96.8
2002,27,SAS,San Antonio Spurs,82,242.1,35.5,77.6,0.46,5.3,14.8,0.36,30.2,62.8,0.48,20.3,27.4,0.74,11.1,31.3,42.4,20.0,7.6,6.5,14.4,19.2,96.7
2002,25,POR,Portland Trail Blazers,82,241.8,36.6,81.4,0.45,5.7,16.1,0.35,31.0,65.3,0.47,17.7,23.2,0.76,13.2,29.8,43.0,23.5,8.6,4.5,14.3,19.7,96.6
2002,2,BOS,Boston Celtics,82,241.8,34.8,82.1,0.42,8.5,23.7,0.36,26.3,58.4,0.45,18.3,23.9,0.76,10.9,31.3,42.2,21.0,9.7,3.6,13.6,21.7,96.4
2002,3,NJN,New Jersey Nets,82,241.8,37.1,83.1,0.45,4.9,14.6,0.34,32.2,68.6,0.47,17.1,23.3,0.74,12.7,30.7,43.3,24.3,8.7,6.0,14.5,21.1,96.2
2002,29,UTA,Utah Jazz,82,241.8,35.0,77.7,0.45,3.4,10.3,0.33,31.6,67.5,0.47,22.6,29.6,0.76,13.5,28.6,42.2,24.4,9.1,6.4,16.5,24.0,96.0
2002,13,LAC,Los Angeles Clippers,82,241.5,36.2,81.3,0.44,5.0,14.0,0.36,31.2,67.3,0.46,18.3,24.7,0.74,13.2,30.2,43.4,20.9,6.2,6.6,14.8,19.8,95.7
2002,6,CLE,Cleveland Cavaliers,82,242.1,36.0,80.3,0.45,4.7,12.5,0.38,31.2,67.8,0.46,18.6,24.1,0.77,11.8,30.3,42.1,23.1,7.0,5.7,14.6,21.4,95.3
2002,24,PHO,Phoenix Suns,82,241.8,37.8,84.6,0.45,4.4,13.4,0.33,33.4,71.2,0.47,15.2,19.9,0.77,13.1,29.6,42.7,22.4,8.1,4.9,14.7,21.8,95.1
2002,9,DET,Detroit Pistons,82,240.0,34.7,76.8,0.45,6.9,18.4,0.38,27.8,58.4,0.48,18.0,23.8,0.76,9.9,28.9,38.7,21.5,7.9,6.9,14.5,20.7,94.3
2002,1,ATL,Atlanta Hawks,82,241.2,35.4,80.6,0.44,5.2,14.6,0.35,30.2,66.0,0.46,18.1,23.7,0.76,11.6,29.8,41.5,20.2,8.1,4.3,15.5,20.8,94.0
2002,4,CHO,Charlotte Hornets,82,240.9,35.3,80.2,0.44,4.2,12.1,0.35,31.1,68.1,0.46,19.1,25.7,0.74,12.9,30.5,43.5,21.5,8.0,5.6,14.0,21.3,93.9
2002,30,WAS,Washington Wizards,82,240.6,35.8,81.3,0.44,3.7,9.6,0.39,32.1,71.7,0.45,17.4,22.8,0.76,12.9,29.2,42.0,20.9,7.0,4.3,13.0,21.5,92.8
2002,11,HOU,Houston Rockets,82,243.7,34.6,80.8,0.43,6.0,18.0,0.34,28.5,62.8,0.46,17.1,23.1,0.74,12.5,29.4,41.9,18.1,6.5,5.4,14.1,18.0,92.3
2002,8,DEN,Denver Nuggets,82,241.5,35.5,83.8,0.42,5.2,15.7,0.33,30.4,68.1,0.45,15.9,21.4,0.74,13.6,28.2,41.8,22.2,7.5,5.6,14.7,22.8,92.2
2002,20,NYK,New York Knicks,82,241.5,34.4,79.5,0.43,5.8,16.4,0.35,28.6,63.1,0.45,17.1,21.8,0.79,10.7,30.0,40.7,21.0,6.8,3.5,14.5,22.0,91.6
2002,28,TOR,Toronto Raptors,82,240.9,35.6,82.0,0.43,4.7,13.5,0.35,30.9,68.5,0.45,15.5,20.9,0.74,13.6,28.5,42.1,21.7,8.4,5.5,14.3,21.6,91.4
2002,23,PHI,Philadelphia 76Ers,82,240.6,34.2,78.5,0.44,2.6,8.7,0.3,31.6,69.8,0.45,20.0,25.7,0.78,13.3,30.9,44.2,20.0,8.6,4.4,15.3,20.1,91.0
2002,15,MEM,Memphis Grizzlies,82,241.2,34.8,79.7,0.44,4.1,13.4,0.31,30.7,66.3,0.46,16.3,23.0,0.71,12.0,29.4,41.4,21.8,7.9,6.0,16.4,19.2,89.9
2002,5,CHI,Chicago Bulls,82,241.5,34.3,79.2,0.43,3.7,10.6,0.35,30.6,68.6,0.45,17.2,23.9,0.72,11.3,28.8,40.0,22.2,7.7,4.4,15.3,22.4,89.5
2002,16,MIA,Miami Heat,82,243.0,34.2,77.8,0.44,3.8,11.0,0.35,30.4,66.9,0.45,15.1,20.8,0.72,11.0,31.0,42.0,20.3,6.7,5.5,14.8,22.5,87.2
