Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,22.0,LAL,NBA,PG,38.0,,201.0,35.0,100.0,0.35,,,,35.0,100.0,0.35,0.35,28.0,36.0,0.778,,,39.0,35.0,,,,21.0,98.0
1972-73,23.0,CLE,NBA,PG,80.0,,1392.0,192.0,423.0,0.454,,,,192.0,423.0,0.454,0.454,75.0,101.0,0.743,,,167.0,205.0,,,,108.0,459.0
1973-74,24.0,CLE,NBA,PG,81.0,,1642.0,236.0,545.0,0.433,,,,236.0,545.0,0.433,0.433,93.0,133.0,0.699,63.0,167.0,230.0,227.0,61.0,17.0,,152.0,565.0
1974-75,25.0,CLE,NBA,PG,74.0,,2691.0,369.0,768.0,0.48,,,,369.0,768.0,0.48,0.48,144.0,181.0,0.796,97.0,232.0,329.0,381.0,84.0,21.0,,194.0,882.0
1975-76,26.0,CLE,NBA,PG,82.0,,2835.0,413.0,887.0,0.466,,,,413.0,887.0,0.466,0.466,174.0,218.0,0.798,124.0,230.0,354.0,428.0,124.0,20.0,,214.0,1000.0
1976-77,27.0,CLE,NBA,PG,60.0,,2045.0,257.0,592.0,0.434,,,,257.0,592.0,0.434,0.434,112.0,148.0,0.757,99.0,174.0,273.0,308.0,66.0,23.0,,126.0,626.0
1977-78,28.0,NYK,NBA,PG,79.0,,2009.0,215.0,448.0,0.48,,,,215.0,448.0,0.48,0.48,81.0,103.0,0.786,69.0,143.0,212.0,283.0,68.0,17.0,113.0,142.0,511.0
1978-79,29.0,NYK,NBA,PG,79.0,,2390.0,311.0,657.0,0.473,,,,311.0,657.0,0.473,0.473,130.0,171.0,0.76,65.0,160.0,225.0,376.0,73.0,11.0,142.0,147.0,752.0
1979-80,30.0,TOT,NBA,PG,79.0,,1789.0,214.0,450.0,0.476,7.0,31.0,0.226,207.0,419.0,0.494,0.483,84.0,113.0,0.743,53.0,99.0,152.0,288.0,57.0,11.0,109.0,133.0,519.0
1979-80,30.0,NYK,NBA,PG,22.0,,254.0,30.0,69.0,0.435,3.0,8.0,0.375,27.0,61.0,0.443,0.457,12.0,15.0,0.8,10.0,9.0,19.0,40.0,13.0,2.0,17.0,13.0,75.0
1979-80,30.0,WSB,NBA,PG,57.0,,1535.0,184.0,381.0,0.483,4.0,23.0,0.174,180.0,358.0,0.503,0.488,72.0,98.0,0.735,43.0,90.0,133.0,248.0,44.0,9.0,92.0,120.0,444.0
