Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2007,16,MIA,Miami Heat,Dwyane Wade,25.0,51.0,1931.0,0.49,0.51,0.27,0.5,0.81,0.58,0.56,0.08,107.0,105.0,74.0,101.0,107.0,108.0,170.0,39.0,10.0,100.3
2007,16,MIA,Miami Heat,Udonis Haslem,26.0,79.0,2483.0,0.49,0.5,0.0,0.49,0.68,0.52,0.28,0.01,107.0,102.0,,99.0,90.0,97.0,87.0,3.0,-5.8,-29.2
2007,16,MIA,Miami Heat,Jason Kapono,25.0,67.0,1767.0,0.49,0.48,0.51,0.59,0.89,0.61,0.13,0.37,108.0,99.0,144.0,119.0,119.0,113.0,40.0,176.0,105.1,85.1
2007,16,MIA,Miami Heat,Shaquille O'Neal,34.0,40.0,1135.0,0.59,0.59,,0.59,0.42,0.57,0.61,0.0,129.0,122.0,,119.0,56.0,105.0,188.0,,90.5,31.2
2007,16,MIA,Miami Heat,Jason Williams,31.0,61.0,1865.0,0.41,0.49,0.34,0.5,0.91,0.54,0.18,0.52,90.0,102.0,95.0,101.0,121.0,100.0,55.0,244.0,5.1,-1.3
2007,16,MIA,Miami Heat,Alonzo Mourning,36.0,77.0,1572.0,0.56,0.56,,0.56,0.6,0.59,0.72,0.0,122.0,115.0,,113.0,80.0,109.0,222.0,,54.1,54.0
2007,16,MIA,Miami Heat,Antoine Walker,30.0,78.0,1818.0,0.4,0.5,0.28,0.46,0.44,0.46,0.16,0.46,87.0,103.0,77.0,93.0,58.0,85.0,48.0,215.0,-49.1,-113.4
2007,16,MIA,Miami Heat,James Posey,30.0,71.0,1919.0,0.43,0.51,0.37,0.54,0.83,0.58,0.23,0.6,94.0,106.0,105.0,109.0,110.0,107.0,69.0,282.0,40.1,35.5
2007,16,MIA,Miami Heat,Dorell Wright,21.0,66.0,1292.0,0.44,0.48,0.15,0.45,0.74,0.49,0.24,0.09,97.0,98.0,41.0,91.0,99.0,90.0,72.0,44.0,-32.4,-42.2
2007,16,MIA,Miami Heat,Gary Payton,38.0,68.0,1503.0,0.39,0.46,0.26,0.44,0.67,0.46,0.16,0.34,86.0,95.0,73.0,88.0,89.0,85.0,48.0,158.0,-43.3,-65.5
2007,16,MIA,Miami Heat,Eddie Jones,35.0,35.0,1033.0,0.45,0.53,0.38,0.55,0.83,0.57,0.15,0.55,97.0,109.0,106.0,111.0,110.0,106.0,46.0,257.0,29.0,19.0
2007,16,MIA,Miami Heat,Michael Doleac,29.0,56.0,698.0,0.47,0.47,0.0,0.47,0.88,0.52,0.23,0.01,102.0,97.0,,94.0,117.0,96.0,72.0,3.0,-9.7,-9.0
2007,16,MIA,Miami Heat,Chris Quinn,23.0,42.0,408.0,0.37,0.38,0.35,0.44,0.68,0.48,0.28,0.44,80.0,78.0,98.0,89.0,90.0,88.0,86.0,205.0,-14.0,-18.5
2007,16,MIA,Miami Heat,Earl Barron,25.0,28.0,203.0,0.29,0.29,0.0,0.29,0.94,0.36,0.22,0.01,63.0,60.0,,58.0,126.0,66.0,66.0,6.0,-34.4,-33.5
2007,16,MIA,Miami Heat,Robert Hite,23.0,12.0,136.0,0.32,0.38,0.22,0.36,0.67,0.39,0.2,0.38,69.0,78.0,61.0,72.0,89.0,72.0,61.0,180.0,-16.6,-19.7
2007,16,MIA,Miami Heat,Wayne Simien,23.0,8.0,93.0,0.39,0.39,,0.39,0.71,0.44,0.3,0.0,85.0,81.0,,79.0,95.0,81.0,93.0,,-4.8,-5.2
2007,16,MIA,Miami Heat,Team,,,,0.46,0.5,0.34,0.5,0.69,0.54,0.33,0.23,101.0,104.0,95.0,102.0,91.0,100.0,100.0,109.0,94.8,-31.5
2007,16,MIA,Miami Heat,League Average,,,,0.46,0.48,0.36,0.5,0.75,0.54,0.33,0.21,,,,,,,,,,
