SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2007,30,WAS,Gilbert Arenas,25.0,74.0,2942.0,0.42,0.46,0.35,0.48,0.84,0.56,0.46,0.38,91.0,94.0,98.0,98.0,112.0,104.0,142.0,178.0,-37.7,86.5
2007,30,WAS,Antawn Jamison,30.0,70.0,2662.0,0.45,0.49,0.36,0.51,0.74,0.55,0.27,0.33,98.0,101.0,102.0,103.0,98.0,101.0,82.0,157.0,31.3,8.3
2007,30,WAS,Caron Butler,26.0,63.0,2474.0,0.46,0.48,0.25,0.47,0.86,0.54,0.34,0.07,101.0,99.0,70.0,95.0,115.0,99.0,103.0,35.0,-47.9,-9.1
2007,30,WAS,DeShawn Stevenson,25.0,82.0,2419.0,0.46,0.48,0.4,0.51,0.7,0.54,0.29,0.24,101.0,99.0,113.0,103.0,94.0,100.0,88.0,114.0,20.5,1.6
2007,30,WAS,Jarvis Hayes,25.0,81.0,1626.0,0.41,0.44,0.36,0.47,0.84,0.5,0.15,0.34,90.0,90.0,101.0,95.0,112.0,93.0,47.0,158.0,-28.0,-46.3
2007,30,WAS,Antonio Daniels,31.0,80.0,1761.0,0.44,0.47,0.3,0.47,0.83,0.57,0.64,0.16,96.0,97.0,84.0,94.0,111.0,106.0,196.0,76.0,-23.2,30.6
2007,30,WAS,Brendan Haywood,27.0,77.0,1740.0,0.56,0.56,,0.56,0.55,0.57,0.59,0.0,122.0,115.0,,112.0,73.0,105.0,181.0,,43.6,26.5
2007,30,WAS,Etan Thomas,28.0,65.0,1246.0,0.57,0.57,,0.57,0.56,0.58,0.5,0.0,125.0,118.0,,116.0,74.0,108.0,152.0,,43.0,29.3
2007,30,WAS,Darius Songaila,28.0,37.0,700.0,0.52,0.53,0.0,0.52,0.85,0.57,0.24,0.01,114.0,109.0,,106.0,113.0,105.0,73.0,4.0,12.6,12.6
2007,30,WAS,Andray Blatche,20.0,56.0,682.0,0.44,0.48,0.15,0.45,0.61,0.47,0.25,0.14,95.0,99.0,41.0,90.0,81.0,87.0,76.0,64.0,-19.6,-30.7
2007,30,WAS,Roger Mason,26.0,62.0,492.0,0.33,0.34,0.32,0.42,0.88,0.44,0.09,0.57,72.0,70.0,90.0,85.0,116.0,82.0,27.0,268.0,-26.7,-36.5
2007,30,WAS,Donell Taylor,24.0,47.0,369.0,0.4,0.43,0.18,0.41,0.52,0.42,0.15,0.12,87.0,89.0,49.0,83.0,70.0,78.0,46.0,57.0,-24.0,-35.6
2007,30,WAS,Calvin Booth,30.0,44.0,380.0,0.47,0.47,0.5,0.48,0.6,0.49,0.15,0.03,102.0,97.0,140.0,96.0,80.0,91.0,46.0,14.0,-2.5,-7.2
2007,30,WAS,Michael Ruffin,30.0,30.0,271.0,0.28,0.28,,0.28,0.37,0.32,1.06,0.0,61.0,57.0,,56.0,49.0,60.0,323.0,,-7.9,-11.5
2007,30,WAS,James Lang,23.0,11.0,55.0,0.44,0.44,,0.44,0.6,0.49,0.56,0.0,97.0,92.0,,90.0,80.0,91.0,170.0,,-0.9,-1.1
2007,30,WAS,Mike Hall,22.0,2.0,13.0,0.25,0.25,,0.25,,0.25,0.0,0.0,55.0,52.0,,50.0,,46.0,,,-2.0,-2.3
2007,30,WAS,Team,,,,0.45,0.48,0.35,0.49,0.76,0.54,0.36,0.24,98.0,99.0,97.0,99.0,102.0,100.0,109.0,111.0,-69.4,15.0
2007,30,WAS,League Average,,,,0.46,0.48,0.36,0.5,0.75,0.54,0.33,0.21,,,,,,,,,,
