Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2007,12,IND,Indiana Pacers,Jermaine O'Neal,28.0,69.0,2459.0,0.44,0.44,0.0,0.44,0.77,0.5,0.39,0.01,95.0,90.0,,88.0,102.0,92.0,120.0,3.0,-136.7,-109.6
2007,12,IND,Indiana Pacers,Danny Granger,23.0,82.0,2785.0,0.46,0.5,0.38,0.52,0.8,0.57,0.34,0.33,100.0,102.0,107.0,105.0,107.0,106.0,104.0,156.0,44.3,61.9
2007,12,IND,Indiana Pacers,Jamaal Tinsley,28.0,72.0,2243.0,0.39,0.41,0.32,0.42,0.72,0.46,0.27,0.22,85.0,84.0,88.0,85.0,96.0,86.0,82.0,102.0,-129.5,-151.6
2007,12,IND,Indiana Pacers,Mike Dunleavy,26.0,43.0,1529.0,0.45,0.51,0.28,0.49,0.79,0.54,0.35,0.25,99.0,105.0,79.0,99.0,105.0,101.0,107.0,118.0,-6.5,3.1
2007,12,IND,Indiana Pacers,Al Harrington,26.0,36.0,1208.0,0.46,0.46,0.46,0.51,0.71,0.54,0.21,0.24,100.0,94.0,128.0,103.0,95.0,99.0,63.0,114.0,16.5,-3.5
2007,12,IND,Indiana Pacers,Stephen Jackson,28.0,37.0,1186.0,0.42,0.48,0.3,0.47,0.82,0.53,0.34,0.32,91.0,98.0,83.0,94.0,109.0,97.0,104.0,151.0,-25.9,-14.2
2007,12,IND,Indiana Pacers,Troy Murphy,26.0,42.0,1185.0,0.46,0.48,0.41,0.51,0.77,0.54,0.2,0.22,101.0,98.0,114.0,102.0,103.0,99.0,60.0,103.0,7.9,-4.9
2007,12,IND,Indiana Pacers,Darrell Armstrong,38.0,81.0,1275.0,0.41,0.52,0.34,0.51,0.78,0.55,0.25,0.57,90.0,106.0,94.0,103.0,104.0,101.0,75.0,267.0,9.7,4.4
2007,12,IND,Indiana Pacers,Jeff Foster,30.0,75.0,1740.0,0.47,0.47,0.0,0.47,0.64,0.51,0.47,0.0,102.0,97.0,,95.0,85.0,95.0,143.0,2.0,-14.1,-17.7
2007,12,IND,Indiana Pacers,Marquis Daniels,26.0,45.0,800.0,0.46,0.48,0.23,0.47,0.7,0.51,0.28,0.09,100.0,99.0,64.0,95.0,93.0,93.0,87.0,44.0,-15.0,-22.4
2007,12,IND,Indiana Pacers,Sarunas Jasikevicius,30.0,37.0,664.0,0.41,0.44,0.37,0.48,0.92,0.55,0.29,0.39,90.0,90.0,104.0,98.0,123.0,101.0,89.0,183.0,-5.4,3.2
2007,12,IND,Indiana Pacers,Ike Diogu,23.0,42.0,538.0,0.45,0.45,,0.45,0.8,0.54,0.52,0.0,99.0,93.0,,91.0,107.0,100.0,160.0,,-15.7,-0.9
2007,12,IND,Indiana Pacers,Shawne Williams,20.0,46.0,556.0,0.47,0.52,0.36,0.53,0.55,0.53,0.12,0.32,102.0,107.0,102.0,106.0,73.0,98.0,38.0,153.0,10.2,-2.8
2007,12,IND,Indiana Pacers,Maceo Baston,31.0,47.0,405.0,0.64,0.67,0.43,0.66,0.79,0.71,0.62,0.09,141.0,137.0,120.0,134.0,105.0,132.0,189.0,43.0,25.6,33.3
2007,12,IND,Indiana Pacers,Rawle Marshall,24.0,40.0,361.0,0.36,0.39,0.22,0.38,0.69,0.46,0.51,0.2,78.0,81.0,62.0,77.0,92.0,84.0,155.0,95.0,-20.4,-18.8
2007,12,IND,Indiana Pacers,Keith McLeod,27.0,22.0,339.0,0.39,0.41,0.32,0.43,0.88,0.5,0.3,0.26,84.0,84.0,89.0,86.0,117.0,91.0,92.0,125.0,-11.4,-8.8
2007,12,IND,Indiana Pacers,David Harrison,24.0,24.0,190.0,0.52,0.52,,0.52,0.5,0.52,0.38,0.0,113.0,107.0,,104.0,66.0,97.0,116.0,,2.4,-2.3
2007,12,IND,Indiana Pacers,Orien Greene,24.0,41.0,254.0,0.37,0.41,0.18,0.39,0.6,0.43,0.4,0.18,81.0,85.0,51.0,78.0,80.0,80.0,123.0,83.0,-13.5,-16.1
2007,12,IND,Indiana Pacers,Josh Powell,24.0,7.0,64.0,0.13,0.13,,0.13,0.67,0.3,0.8,0.0,29.0,27.0,,27.0,89.0,55.0,245.0,,-10.9,-10.0
2007,12,IND,Indiana Pacers,Team,,,,0.44,0.46,0.34,0.47,0.74,0.52,0.34,0.19,95.0,95.0,95.0,94.0,99.0,95.0,103.0,90.0,-237.0,-241.6
2007,12,IND,Indiana Pacers,League Average,,,,0.46,0.48,0.36,0.5,0.75,0.54,0.33,0.21,,,,,,,,,,
