SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2007,24,PHO,Amar'e Stoudemire,24.0,82.0,2689.0,0.57,0.58,0.0,0.57,0.78,0.64,0.55,0.0,126.0,119.0,,116.0,104.0,118.0,169.0,1.0,166.7,249.8
2007,24,PHO,Leandro Barbosa,24.0,80.0,2613.0,0.48,0.5,0.43,0.56,0.84,0.6,0.21,0.39,104.0,104.0,121.0,113.0,112.0,110.0,64.0,185.0,145.1,130.3
2007,24,PHO,Steve Nash,32.0,76.0,2682.0,0.53,0.57,0.46,0.61,0.9,0.65,0.25,0.35,116.0,118.0,127.0,123.0,119.0,121.0,78.0,166.0,226.1,242.8
2007,24,PHO,Shawn Marion,28.0,80.0,3010.0,0.52,0.59,0.32,0.56,0.81,0.59,0.23,0.24,114.0,121.0,89.0,113.0,108.0,110.0,71.0,111.0,138.8,125.0
2007,24,PHO,Raja Bell,30.0,78.0,2917.0,0.43,0.45,0.41,0.54,0.78,0.56,0.16,0.52,94.0,93.0,115.0,109.0,103.0,104.0,49.0,246.0,81.9,41.8
2007,24,PHO,Boris Diaw,24.0,73.0,2268.0,0.54,0.56,0.33,0.55,0.68,0.57,0.21,0.08,117.0,114.0,93.0,111.0,91.0,105.0,64.0,37.0,62.1,35.6
2007,24,PHO,James Jones,26.0,76.0,1376.0,0.37,0.36,0.38,0.47,0.88,0.51,0.18,0.54,80.0,73.0,106.0,95.0,117.0,94.0,56.0,255.0,-22.8,-30.1
2007,24,PHO,Kurt Thomas,34.0,67.0,1208.0,0.49,0.49,0.0,0.49,0.79,0.53,0.27,0.0,106.0,101.0,,98.0,105.0,98.0,84.0,2.0,-5.1,-6.3
2007,24,PHO,Marcus Banks,25.0,45.0,503.0,0.43,0.47,0.17,0.44,0.8,0.5,0.31,0.15,94.0,97.0,48.0,89.0,106.0,92.0,94.0,70.0,-21.6,-19.8
2007,24,PHO,Jalen Rose,34.0,29.0,246.0,0.44,0.44,0.45,0.56,0.92,0.59,0.14,0.55,96.0,90.0,125.0,114.0,122.0,109.0,43.0,257.0,11.6,9.2
2007,24,PHO,Pat Burke,33.0,23.0,164.0,0.35,0.4,0.27,0.4,0.62,0.42,0.2,0.34,77.0,81.0,76.0,81.0,82.0,78.0,61.0,159.0,-12.5,-16.6
2007,24,PHO,Jumaine Jones,27.0,18.0,138.0,0.28,0.21,0.31,0.37,1.0,0.39,0.04,0.63,60.0,43.0,87.0,75.0,133.0,71.0,12.0,295.0,-12.6,-16.2
2007,24,PHO,Eric Piatkowski,36.0,11.0,73.0,0.36,0.29,0.39,0.5,1.0,0.52,0.08,0.72,79.0,59.0,109.0,101.0,133.0,96.0,24.0,339.0,0.2,-1.0
2007,24,PHO,Sean Marks,31.0,3.0,17.0,0.33,0.4,0.0,0.33,1.0,0.44,0.33,0.17,73.0,82.0,,67.0,133.0,81.0,102.0,78.0,-2.0,-1.5
2007,24,PHO,Team,,,,0.49,0.53,0.4,0.55,0.81,0.59,0.27,0.29,108.0,110.0,112.0,111.0,107.0,109.0,81.0,135.0,755.9,743.0
2007,24,PHO,League Average,,,,0.46,0.48,0.36,0.5,0.75,0.54,0.33,0.21,,,,,,,,,,
