Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2007,7,DAL,Dallas Mavericks,Dirk Nowitzki,28.0,78.0,2820.0,0.5,0.52,0.42,0.53,0.9,0.6,0.41,0.13,110.0,106.0,116.0,107.0,120.0,112.0,126.0,61.0,86.8,201.2
2007,7,DAL,Dallas Mavericks,Jason Terry,29.0,81.0,2846.0,0.48,0.51,0.44,0.56,0.8,0.59,0.19,0.35,106.0,105.0,122.0,113.0,107.0,108.0,57.0,164.0,134.7,104.0
2007,7,DAL,Dallas Mavericks,Josh Howard,26.0,70.0,2455.0,0.46,0.48,0.38,0.5,0.83,0.55,0.27,0.22,100.0,99.0,107.0,101.0,110.0,101.0,84.0,105.0,10.8,16.8
2007,7,DAL,Dallas Mavericks,Devin Harris,23.0,80.0,2081.0,0.49,0.51,0.28,0.5,0.82,0.57,0.44,0.08,107.0,105.0,78.0,102.0,110.0,106.0,135.0,40.0,9.3,46.5
2007,7,DAL,Dallas Mavericks,Jerry Stackhouse,32.0,67.0,1615.0,0.43,0.44,0.38,0.48,0.85,0.54,0.33,0.25,93.0,91.0,107.0,96.0,113.0,99.0,100.0,117.0,-27.2,-6.7
2007,7,DAL,Dallas Mavericks,Erick Dampier,31.0,76.0,1915.0,0.63,0.63,,0.63,0.62,0.64,0.57,0.0,137.0,129.0,,126.0,83.0,119.0,175.0,,86.4,84.3
2007,7,DAL,Dallas Mavericks,Devean George,29.0,60.0,1283.0,0.4,0.42,0.35,0.47,0.75,0.49,0.13,0.4,86.0,87.0,99.0,94.0,100.0,90.0,40.0,191.0,-22.3,-42.6
2007,7,DAL,Dallas Mavericks,Greg Buckner,30.0,76.0,1372.0,0.41,0.46,0.31,0.46,0.79,0.49,0.11,0.34,90.0,96.0,87.0,94.0,106.0,90.0,35.0,162.0,-18.8,-35.0
2007,7,DAL,Dallas Mavericks,Austin Croshere,31.0,61.0,727.0,0.35,0.4,0.29,0.41,0.86,0.46,0.23,0.41,77.0,82.0,80.0,83.0,115.0,86.0,72.0,193.0,-38.4,-38.2
2007,7,DAL,Dallas Mavericks,DeSagana Diop,25.0,81.0,1480.0,0.47,0.47,0.0,0.47,0.56,0.5,0.57,0.01,103.0,98.0,,95.0,74.0,93.0,174.0,3.0,-7.9,-14.5
2007,7,DAL,Dallas Mavericks,Anthony Johnson,32.0,40.0,562.0,0.41,0.42,0.38,0.45,0.72,0.48,0.2,0.2,90.0,86.0,106.0,90.0,96.0,88.0,61.0,93.0,-13.9,-19.9
2007,7,DAL,Dallas Mavericks,J.J. Barea,22.0,33.0,191.0,0.36,0.39,0.29,0.4,0.67,0.44,0.31,0.27,78.0,80.0,80.0,80.0,89.0,81.0,94.0,127.0,-15.4,-17.9
2007,7,DAL,Dallas Mavericks,Maurice Ager,22.0,32.0,214.0,0.31,0.31,0.33,0.35,0.61,0.41,0.47,0.21,69.0,64.0,93.0,71.0,81.0,75.0,144.0,101.0,-20.5,-22.5
2007,7,DAL,Dallas Mavericks,Pops Mensah-Bonsu,23.0,12.0,71.0,0.65,0.65,,0.65,0.39,0.58,1.06,0.0,141.0,133.0,,130.0,52.0,107.0,324.0,,5.1,2.0
2007,7,DAL,Dallas Mavericks,D.J. Mbenga,26.0,21.0,79.0,0.31,0.31,,0.31,0.88,0.44,0.5,0.0,68.0,64.0,,63.0,116.0,80.0,153.0,,-5.9,-4.1
2007,7,DAL,Dallas Mavericks,Kevin Willis,44.0,5.0,43.0,0.38,0.38,,0.38,1.0,0.43,0.15,0.0,84.0,79.0,,77.0,133.0,80.0,47.0,,-2.9,-3.0
2007,7,DAL,Dallas Mavericks,Team,,,,0.47,0.49,0.38,0.51,0.81,0.56,0.32,0.22,102.0,102.0,106.0,103.0,107.0,103.0,98.0,103.0,173.8,270.3
2007,7,DAL,Dallas Mavericks,League Average,,,,0.46,0.48,0.36,0.5,0.75,0.54,0.33,0.21,,,,,,,,,,
