Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1985,27,2471,SAS,San Antonio Spurs,Alvin Robertson,1962-07-22,22.0,NBA,SG,79.0,9.0,1685.0,299.0,600.0,0.5,4.0,11.0,0.36,295.0,589.0,0.5,0.5,124.0,169.0,0.73,116.0,149.0,265.0,275.0,127.0,24.0,167.0,217.0,726.0,0.0
1986,27,2471,SAS,San Antonio Spurs,Alvin Robertson,1962-07-22,23.0,NBA,SG,82.0,82.0,2878.0,562.0,1093.0,0.51,8.0,29.0,0.28,554.0,1064.0,0.52,0.52,260.0,327.0,0.8,184.0,332.0,516.0,448.0,301.0,40.0,256.0,296.0,1392.0,3.0
1987,27,2471,SAS,San Antonio Spurs,Alvin Robertson,1962-07-22,24.0,NBA,SG,81.0,78.0,2697.0,589.0,1264.0,0.47,13.0,48.0,0.27,576.0,1216.0,0.47,0.47,244.0,324.0,0.75,186.0,238.0,424.0,421.0,260.0,35.0,243.0,264.0,1435.0,1.0
1988,27,2471,SAS,San Antonio Spurs,Alvin Robertson,1962-07-22,25.0,NBA,SG,82.0,82.0,2978.0,655.0,1408.0,0.46,27.0,95.0,0.28,628.0,1313.0,0.48,0.48,273.0,365.0,0.75,165.0,333.0,498.0,557.0,243.0,69.0,251.0,300.0,1610.0,2.0
1989,27,2471,SAS,San Antonio Spurs,Alvin Robertson,1962-07-22,26.0,NBA,SG,65.0,65.0,2287.0,465.0,962.0,0.48,9.0,45.0,0.2,456.0,917.0,0.5,0.49,183.0,253.0,0.72,157.0,227.0,384.0,393.0,197.0,36.0,231.0,259.0,1122.0,2.0
1990,17,2471,MIL,Milwaukee Bucks,Alvin Robertson,1962-07-22,27.0,NBA,SG,81.0,81.0,2599.0,476.0,946.0,0.5,4.0,26.0,0.15,472.0,920.0,0.51,0.5,197.0,266.0,0.74,230.0,329.0,559.0,445.0,207.0,17.0,217.0,280.0,1153.0,2.0
1991,17,2471,MIL,Milwaukee Bucks,Alvin Robertson,1962-07-22,28.0,NBA,SG,81.0,81.0,2598.0,438.0,904.0,0.48,23.0,63.0,0.36,415.0,841.0,0.49,0.5,199.0,263.0,0.76,191.0,268.0,459.0,444.0,246.0,16.0,212.0,273.0,1098.0,3.0
1992,17,2471,MIL,Milwaukee Bucks,Alvin Robertson,1962-07-22,29.0,NBA,SG,82.0,79.0,2463.0,396.0,922.0,0.43,67.0,210.0,0.32,329.0,712.0,0.46,0.47,151.0,198.0,0.76,175.0,175.0,350.0,360.0,210.0,32.0,223.0,263.0,1010.0,0.0
1993,31,2471,TOT,Total After Trade,Alvin Robertson,1962-07-22,30.0,NBA,SG,69.0,54.0,2006.0,247.0,539.0,0.46,40.0,122.0,0.33,207.0,417.0,0.5,0.5,84.0,128.0,0.66,107.0,162.0,269.0,263.0,155.0,18.0,133.0,218.0,618.0,0.0
1993,17,2471,MIL,Milwaukee Bucks,Alvin Robertson,1962-07-22,30.0,NBA,SG,39.0,32.0,1065.0,139.0,290.0,0.48,17.0,55.0,0.31,122.0,235.0,0.52,0.51,44.0,70.0,0.63,47.0,90.0,137.0,156.0,90.0,9.0,77.0,120.0,339.0,0.0
1993,9,2471,DET,Detroit Pistons,Alvin Robertson,1962-07-22,30.0,NBA,SG,30.0,22.0,941.0,108.0,249.0,0.43,23.0,67.0,0.34,85.0,182.0,0.47,0.48,40.0,58.0,0.69,60.0,72.0,132.0,107.0,65.0,9.0,56.0,98.0,279.0,0.0
1996,28,2471,TOR,Toronto Raptors,Alvin Robertson,1962-07-22,33.0,NBA,SG,77.0,69.0,2478.0,285.0,607.0,0.47,41.0,151.0,0.27,244.0,456.0,0.54,0.5,107.0,158.0,0.68,110.0,232.0,342.0,323.0,166.0,36.0,183.0,268.0,718.0,0.0
