Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,20.0,SEA,NBA,PF,81.0,1.0,1120.0,6.5,13.6,0.479,0.1,0.4,0.167,6.5,13.2,0.488,3.8,5.1,0.736,4.7,6.4,11.1,0.8,1.5,2.3,3.4,6.6,16.9
1991,21.0,SEA,NBA,PF,81.0,66.0,2442.0,6.8,13.4,0.508,0.0,0.2,0.167,6.8,13.2,0.513,4.2,6.4,0.661,3.9,6.1,10.0,2.1,1.1,1.8,3.0,4.7,17.9
1992,22.0,SEA,NBA,PF,64.0,23.0,1808.0,7.2,14.3,0.504,0.0,0.1,0.0,7.2,14.2,0.506,5.4,7.2,0.748,5.3,8.0,13.2,1.7,1.4,2.5,3.1,5.2,19.8
1993,23.0,SEA,NBA,PF,78.0,68.0,2582.0,7.2,14.6,0.492,0.0,0.1,0.0,7.2,14.5,0.494,5.0,7.0,0.712,4.0,7.6,11.6,2.2,1.7,2.0,3.0,4.6,19.4
1994,24.0,SEA,NBA,PF,79.0,73.0,2597.0,7.4,13.7,0.538,0.0,0.1,0.25,7.4,13.7,0.54,5.0,6.8,0.741,4.3,7.5,11.8,2.9,2.0,2.3,3.6,4.3,19.8
1995,25.0,SEA,NBA,PF,82.0,79.0,2679.0,7.3,13.4,0.547,0.0,0.1,0.286,7.3,13.3,0.548,5.9,7.9,0.749,4.3,7.7,12.0,2.0,1.4,1.6,3.5,4.5,20.6
1996,26.0,SEA,NBA,PF,79.0,76.0,2631.0,7.2,12.8,0.561,0.1,0.2,0.417,7.1,12.7,0.563,6.7,9.1,0.742,3.8,8.6,12.4,2.4,1.3,1.7,4.3,4.1,21.2
1997,27.0,SEA,NBA,PF,81.0,75.0,2750.0,6.9,13.5,0.51,0.2,0.4,0.364,6.7,13.1,0.515,5.9,8.0,0.742,3.6,7.0,10.6,2.0,1.6,1.1,3.7,4.2,19.8
1998,28.0,CLE,NBA,PF,80.0,80.0,2769.0,6.7,15.1,0.445,0.0,0.1,0.25,6.7,15.0,0.446,5.3,7.2,0.727,2.8,6.8,9.7,2.6,1.4,1.2,3.5,4.0,18.7
1999,29.0,CLE,NBA,PF,42.0,42.0,1475.0,6.8,14.0,0.482,0.0,0.0,0.5,6.7,14.0,0.482,7.5,9.5,0.789,3.2,6.3,9.5,2.5,1.2,1.1,3.1,3.9,21.0
2001,31.0,POR,NBA,PF,68.0,3.0,1083.0,5.6,13.7,0.407,0.1,0.4,0.364,5.5,13.4,0.408,3.4,4.4,0.771,2.1,6.5,8.6,2.2,1.5,0.8,3.3,6.1,14.7
2002,32.0,POR,NBA,PF,75.0,5.0,1232.0,5.1,11.9,0.43,0.0,0.1,0.0,5.1,11.8,0.434,3.0,3.8,0.794,2.6,5.8,8.4,1.5,1.3,1.0,2.4,5.4,13.3
2003,33.0,ORL,NBA,C,79.0,55.0,1633.0,4.7,11.1,0.418,0.0,0.0,0.0,4.7,11.1,0.419,2.5,3.4,0.742,3.2,6.7,9.9,1.2,1.5,0.7,2.2,5.3,11.8
