Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2009,10,2061,GSW,Golden State Warriors,Anthony Morrow,"September 27, 1985",23.0,NBA,SG,67.0,17.0,1515.0,8.2,17.2,0.48,2.8,5.9,0.47,5.5,11.3,0.48,2.6,3.0,0.87,2.5,3.9,6.4,2.6,1.2,0.4,1.7,4.2,21.8,119.0,117.0
2010,10,2061,GSW,Golden State Warriors,Anthony Morrow,"September 27, 1985",24.0,NBA,SG,69.0,37.0,2018.0,7.8,16.7,0.47,3.3,7.3,0.46,4.5,9.4,0.48,2.4,2.7,0.89,1.4,4.7,6.1,2.5,1.5,0.4,2.0,3.7,21.3,113.0,114.0
2011,3,2061,NJN,New Jersey Nets,Anthony Morrow,"September 27, 1985",25.0,NBA,SG,58.0,47.0,1856.0,8.0,17.8,0.45,3.2,7.5,0.42,4.9,10.4,0.47,2.8,3.1,0.9,1.1,3.9,4.9,2.0,0.5,0.2,1.6,3.9,22.0,113.0,114.0
2012,3,2061,NJN,New Jersey Nets,Anthony Morrow,"September 27, 1985",26.0,NBA,SG,62.0,18.0,1636.0,8.9,21.4,0.41,3.5,9.3,0.37,5.4,12.1,0.45,3.2,3.4,0.93,1.0,3.1,4.1,2.0,1.5,0.3,2.3,2.8,24.3,105.0,113.0
2013,31,2061,TOT,Total After Trade,Anthony Morrow,"September 27, 1985",27.0,NBA,SG,41.0,1.0,383.0,8.6,19.6,0.44,2.2,5.8,0.37,6.5,13.8,0.47,2.7,3.0,0.91,1.5,2.6,4.0,1.8,1.8,0.1,1.1,5.8,22.1,107.0,109.0
2013,1,2061,ATL,Atlanta Hawks,Anthony Morrow,"September 27, 1985",27.0,NBA,SG,24.0,1.0,301.0,8.1,19.1,0.42,2.6,6.5,0.4,5.5,12.6,0.44,2.8,3.1,0.89,1.7,2.8,4.5,1.5,2.1,0.2,0.7,5.7,21.5,109.0,107.0
2013,7,2061,DAL,Dallas Mavericks,Anthony Morrow,"September 27, 1985",27.0,NBA,SG,17.0,0.0,82.0,10.6,21.2,0.5,0.6,3.1,0.2,10.0,18.0,0.55,2.5,2.5,1.0,0.6,1.9,2.5,2.5,0.6,0.0,2.5,6.2,24.3,101.0,113.0
2014,19,2061,NOP,New Orleans Pelicans,Anthony Morrow,"September 27, 1985",28.0,NBA,SG,76.0,9.0,1426.0,8.7,19.0,0.46,3.2,7.1,0.45,5.5,11.9,0.46,2.6,3.2,0.83,1.1,4.1,5.1,2.2,1.4,0.4,1.9,3.7,23.2,112.0,113.0
2015,21,2061,OKC,Oklahoma City Thunder,Anthony Morrow,"September 27, 1985",29.0,NBA,SG,74.0,0.0,1806.0,7.9,17.1,0.46,3.9,9.0,0.43,4.0,8.1,0.5,2.2,2.5,0.89,1.1,4.3,5.4,1.7,1.5,0.3,1.1,3.7,21.9,124.0,108.0
2016,21,2061,OKC,Oklahoma City Thunder,Anthony Morrow,"September 27, 1985",30.0,NBA,SG,68.0,6.0,926.0,7.3,17.9,0.41,4.2,10.9,0.39,3.1,6.9,0.44,1.6,2.1,0.74,0.5,2.8,3.3,1.3,1.2,0.3,0.9,3.4,20.4,114.0,110.0
2017,31,2061,TOT,Total After Trade,Anthony Morrow,"September 27, 1985",31.0,NBA,SG,49.0,7.0,714.0,6.8,17.4,0.39,2.8,9.2,0.31,3.9,8.2,0.48,2.3,2.6,0.92,0.8,1.3,2.1,1.7,1.7,0.1,0.4,3.0,18.7,112.0,112.0
2017,21,2061,OKC,Oklahoma City Thunder,Anthony Morrow,"September 27, 1985",31.0,NBA,SG,40.0,7.0,627.0,6.7,17.5,0.39,2.7,9.3,0.29,4.0,8.1,0.49,1.8,2.0,0.88,0.9,1.4,2.3,1.5,1.7,0.2,0.5,3.1,18.0,108.0,111.0
2017,5,2061,CHI,Chicago Bulls,Anthony Morrow,"September 27, 1985",31.0,NBA,SG,9.0,0.0,87.0,6.9,16.8,0.41,3.5,8.1,0.43,3.5,8.7,0.4,6.4,6.4,1.0,0.6,0.6,1.2,3.5,1.2,0.0,0.0,2.3,23.7,137.0,113.0
