Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2004,14,LAL,Los Angeles Lakers,Kobe Bryant,25,65,64,37.6,7.9,18.1,0.44,1.1,3.3,0.33,6.8,14.8,0.46,0.47,7.0,8.2,0.85,1.6,3.9,5.5,5.1,1.7,0.4,2.6,2.7,24.0
2004,14,LAL,Los Angeles Lakers,Shaquille O'Neal,31,67,67,36.8,8.3,14.1,0.58,0.0,0.0,,8.3,14.1,0.58,0.58,4.9,10.1,0.49,3.7,7.8,11.5,2.9,0.5,2.5,2.9,3.4,21.5
2004,14,LAL,Los Angeles Lakers,Gary Payton,35,82,82,34.5,5.9,12.5,0.47,0.7,2.0,0.33,5.2,10.5,0.5,0.5,2.2,3.1,0.71,0.9,3.3,4.2,5.5,1.2,0.2,1.8,2.1,14.6
2004,14,LAL,Los Angeles Lakers,Karl Malone,40,42,42,32.7,4.6,9.5,0.48,0.0,0.0,0.0,4.6,9.5,0.48,0.48,4.0,5.4,0.75,1.5,7.3,8.7,3.9,1.2,0.5,2.5,2.8,13.2
2004,14,LAL,Los Angeles Lakers,Devean George,26,82,48,23.8,2.8,7.0,0.41,0.8,2.3,0.35,2.0,4.7,0.44,0.46,0.9,1.2,0.76,1.1,3.0,4.0,1.4,1.0,0.5,1.1,2.3,7.4
2004,14,LAL,Los Angeles Lakers,Rick Fox,34,38,34,22.3,1.9,4.9,0.39,0.4,1.6,0.25,1.5,3.3,0.46,0.43,0.6,0.8,0.73,0.8,1.9,2.7,2.6,0.8,0.1,1.3,2.6,4.8
2004,14,LAL,Los Angeles Lakers,Derek Fisher,29,82,3,21.6,2.5,7.0,0.35,0.6,2.2,0.29,1.8,4.8,0.38,0.4,1.5,1.9,0.8,0.4,1.5,1.9,2.3,1.3,0.0,1.0,1.4,7.1
2004,14,LAL,Los Angeles Lakers,Stanislav Medvedenko,24,68,38,21.2,3.5,7.9,0.44,0.0,0.0,0.0,3.5,7.9,0.44,0.44,1.3,1.7,0.77,2.2,2.9,5.0,0.8,0.6,0.3,0.9,2.8,8.3
2004,14,LAL,Los Angeles Lakers,Horace Grant,38,55,10,20.1,1.7,4.1,0.41,0.0,0.0,0.0,1.7,4.1,0.41,0.41,0.7,1.0,0.72,1.4,2.8,4.2,1.3,0.4,0.4,0.5,1.3,4.1
2004,14,LAL,Los Angeles Lakers,Kareem Rush,23,72,15,17.3,2.6,6.0,0.44,0.7,1.9,0.35,2.0,4.1,0.48,0.5,0.4,0.7,0.6,0.3,1.1,1.3,0.8,0.5,0.3,0.7,1.5,6.4
2004,14,LAL,Los Angeles Lakers,Bryon Russell,33,72,1,13.1,1.4,3.4,0.4,0.6,1.6,0.38,0.8,1.8,0.42,0.49,0.7,0.9,0.77,0.4,1.6,2.0,1.0,0.4,0.2,0.5,1.5,4.0
2004,14,LAL,Los Angeles Lakers,Jamal Sampson,20,10,2,13.0,1.1,2.3,0.48,0.0,0.0,,1.1,2.3,0.48,0.48,0.7,1.2,0.58,2.3,2.9,5.2,0.7,0.2,0.4,0.6,1.6,2.9
2004,14,LAL,Los Angeles Lakers,Brian Cook,23,35,2,12.6,1.9,4.0,0.48,0.0,0.1,0.0,1.9,3.9,0.49,0.48,0.6,0.8,0.75,0.9,2.0,2.9,0.6,0.5,0.5,0.5,1.8,4.4
2004,14,LAL,Los Angeles Lakers,Maurice Carter,27,4,0,12.5,1.3,3.5,0.36,0.3,0.8,0.33,1.0,2.8,0.36,0.39,2.8,3.0,0.92,0.0,0.8,0.8,0.5,0.0,0.0,1.5,1.3,5.5
2004,14,LAL,Los Angeles Lakers,Luke Walton,23,72,2,10.1,0.9,2.1,0.42,0.2,0.5,0.33,0.7,1.6,0.46,0.47,0.4,0.6,0.7,0.5,1.2,1.8,1.6,0.4,0.1,0.6,1.0,2.4
2004,14,LAL,Los Angeles Lakers,Ime Udoka,26,4,0,7.0,0.8,2.3,0.33,0.0,0.3,0.0,0.8,2.0,0.38,0.33,0.5,1.0,0.5,0.3,1.0,1.3,0.5,0.5,0.3,0.8,0.8,2.0
2004,14,LAL,Los Angeles Lakers,Jannero Pargo,24,13,0,4.8,0.5,1.2,0.38,0.2,0.3,0.5,0.3,0.9,0.33,0.44,0.0,0.0,,0.0,0.5,0.5,0.8,0.2,0.0,0.9,0.4,1.1
