Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1999,31,316,TOT,Total After Trade,Earl Boykins,"June 2, 1976",22.0,NBA,PG,22.0,0.0,221.0,7.4,19.6,0.38,0.7,4.5,0.17,6.7,15.1,0.44,0.5,0.7,0.67,1.7,2.5,4.2,8.2,1.5,0.0,5.0,5.0,16.1,,81.0,107.0
1999,3,316,NJN,New Jersey Nets,Earl Boykins,"June 2, 1976",22.0,NBA,PG,5.0,0.0,51.0,10.3,21.6,0.48,1.0,5.1,0.2,9.3,16.5,0.56,0.0,0.0,,1.0,3.1,4.1,6.2,1.0,0.0,7.2,3.1,21.6,,84.0,110.0
1999,6,316,CLE,Cleveland Cavaliers,Earl Boykins,"June 2, 1976",22.0,NBA,PG,17.0,0.0,170.0,6.5,19.0,0.34,0.7,4.2,0.15,5.9,14.7,0.4,0.7,1.0,0.67,2.0,2.3,4.2,8.8,1.6,0.0,4.2,5.6,14.4,,80.0,107.0
2000,31,316,TOT,Total After Trade,Earl Boykins,"June 2, 1976",23.0,NBA,PG,26.0,0.0,261.0,10.8,22.3,0.48,1.5,3.8,0.4,9.2,18.4,0.5,3.5,4.4,0.78,2.3,2.7,5.0,9.2,2.3,0.2,3.3,4.4,26.5,,112.0,106.0
2000,22,316,ORL,Orlando Magic,Earl Boykins,"June 2, 1976",23.0,NBA,PG,1.0,0.0,8.0,18.5,24.7,0.75,0.0,0.0,,18.5,24.7,0.75,0.0,0.0,,6.2,0.0,6.2,18.5,0.0,0.0,0.0,0.0,37.0,,170.0,112.0
2000,6,316,CLE,Cleveland Cavaliers,Earl Boykins,"June 2, 1976",23.0,NBA,PG,25.0,0.0,253.0,10.5,22.2,0.47,1.6,4.0,0.4,8.9,18.2,0.49,3.6,4.6,0.78,2.2,2.8,5.0,8.9,2.4,0.2,3.4,4.6,26.2,,110.0,106.0
2001,13,316,LAC,Los Angeles Clippers,Earl Boykins,"June 2, 1976",24.0,NBA,PG,10.0,0.0,149.0,9.0,22.6,0.4,0.4,2.9,0.12,8.6,19.8,0.44,5.0,6.1,0.82,1.4,2.5,4.0,11.5,1.8,0.0,3.2,3.2,23.4,,104.0,108.0
2002,13,316,LAC,Los Angeles Clippers,Earl Boykins,"June 2, 1976",25.0,NBA,PG,68.0,2.0,761.0,7.7,19.3,0.4,0.9,2.9,0.31,6.8,16.3,0.42,3.3,4.3,0.77,1.9,1.9,3.8,10.2,1.4,0.1,3.1,3.1,19.6,,105.0,111.0
2003,10,316,GSW,Golden State Warriors,Earl Boykins,"June 2, 1976",26.0,NBA,PG,68.0,0.0,1321.0,7.7,17.9,0.43,1.1,3.0,0.38,6.6,14.9,0.44,6.7,7.7,0.86,1.3,2.0,3.4,8.5,1.5,0.2,2.8,2.9,23.1,,118.0,114.0
2004,8,316,DEN,Denver Nuggets,Earl Boykins,"June 2, 1976",27.0,NBA,SG,82.0,3.0,1849.0,8.9,21.3,0.42,1.5,4.8,0.32,7.4,16.5,0.45,3.9,4.5,0.88,1.2,2.8,4.0,8.2,1.4,0.1,2.8,2.3,23.3,,107.0,108.0
2005,8,316,DEN,Denver Nuggets,Earl Boykins,"June 2, 1976",28.0,NBA,PG,82.0,5.0,2162.0,8.1,19.6,0.41,1.3,3.9,0.34,6.7,15.6,0.43,6.6,7.2,0.92,0.9,2.5,3.4,8.8,1.9,0.3,2.9,2.9,24.1,,112.0,108.0
2006,8,316,DEN,Denver Nuggets,Earl Boykins,"June 2, 1976",29.0,NBA,PG,60.0,0.0,1542.0,9.0,21.9,0.41,2.1,5.9,0.35,6.9,16.0,0.43,5.0,5.8,0.87,0.7,2.0,2.7,7.6,1.6,0.1,2.8,2.4,25.1,,107.0,110.0
2007,31,316,TOT,Total After Trade,Earl Boykins,"June 2, 1976",30.0,NBA,PG,66.0,23.0,2031.0,8.1,19.2,0.42,2.4,6.0,0.4,5.7,13.2,0.43,5.5,6.1,0.9,1.2,2.2,3.5,7.3,1.4,0.0,3.0,2.3,24.0,,113.0,113.0
2007,8,316,DEN,Denver Nuggets,Earl Boykins,"June 2, 1976",30.0,NBA,PG,31.0,4.0,877.0,8.8,21.2,0.41,2.3,6.2,0.37,6.5,15.1,0.43,6.7,7.4,0.91,1.3,2.2,3.5,7.4,1.4,0.1,2.9,1.7,26.5,,114.0,111.0
2007,17,316,MIL,Milwaukee Bucks,Earl Boykins,"June 2, 1976",30.0,NBA,PG,35.0,19.0,1154.0,7.5,17.6,0.43,2.4,5.8,0.42,5.1,11.8,0.43,4.5,5.1,0.89,1.2,2.3,3.4,7.2,1.4,0.0,3.1,2.7,22.0,,113.0,115.0
2008,4,316,CHA,Charlotte Bobcats,Earl Boykins,"June 2, 1976",31.0,NBA,PG,36.0,0.0,577.0,5.5,15.6,0.36,1.3,4.0,0.32,4.3,11.6,0.37,4.4,5.3,0.83,0.8,2.3,3.1,8.7,1.2,0.0,3.7,1.9,16.8,,97.0,114.0
2010,30,316,WAS,Washington Wizards,Earl Boykins,"June 2, 1976",33.0,NBA,PG,67.0,1.0,1117.0,8.1,18.9,0.43,0.9,2.8,0.32,7.2,16.1,0.45,3.6,4.2,0.86,0.8,2.7,3.5,8.0,1.1,0.1,3.2,2.3,20.6,,103.0,114.0
2011,17,316,MIL,Milwaukee Bucks,Earl Boykins,"June 2, 1976",34.0,NBA,PG,57.0,0.0,862.0,9.7,21.8,0.44,1.7,4.4,0.38,8.0,17.4,0.46,4.3,5.1,0.84,0.9,2.5,3.4,8.7,2.4,0.2,3.2,2.7,25.3,,108.0,105.0
2012,11,316,HOU,Houston Rockets,Earl Boykins,"June 2, 1976",35.0,NBA,PG,8.0,0.0,111.0,5.7,17.0,0.33,0.9,4.2,0.22,4.7,12.7,0.37,6.1,7.1,0.87,0.0,5.2,5.2,8.0,0.5,0.0,3.3,2.4,18.4,,98.0,110.0
