Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,19.0,CHI,NBA,SF,61.0,45.0,1663.0,6.1,14.0,0.434,0.7,2.5,0.265,5.4,11.4,0.472,2.6,3.5,0.741,2.0,5.0,7.0,2.9,1.0,0.6,2.6,2.1,15.4
2006,20.0,CHI,NBA,SF,78.0,56.0,2604.0,6.1,13.2,0.463,0.3,1.1,0.269,5.8,12.1,0.481,2.9,3.8,0.75,1.8,5.4,7.1,2.0,1.0,0.7,1.5,1.8,15.4
2007,21.0,CHI,NBA,SF,82.0,82.0,3071.0,7.4,14.3,0.517,0.0,0.1,0.143,7.4,14.2,0.519,3.3,4.2,0.777,1.7,5.1,6.8,2.4,1.1,0.6,1.8,2.0,18.1
2008,22.0,CHI,NBA,SF,63.0,59.0,2128.0,7.3,15.2,0.479,0.1,0.4,0.364,7.1,14.8,0.482,3.5,4.5,0.77,2.3,4.4,6.7,2.6,1.0,0.5,2.0,2.0,18.1
2009,23.0,CHI,NBA,SF,49.0,46.0,1665.0,5.7,12.8,0.448,0.2,0.4,0.4,5.6,12.3,0.45,3.3,4.1,0.796,1.7,4.6,6.4,2.0,1.3,0.5,1.6,1.8,14.9
2010,24.0,CHI,NBA,SF,70.0,69.0,2651.0,6.4,13.8,0.466,0.4,1.1,0.386,6.0,12.6,0.474,3.4,4.5,0.764,1.8,5.2,7.0,1.9,0.9,0.8,1.8,1.8,16.7
2011,25.0,CHI,NBA,SF,82.0,82.0,3208.0,6.0,13.0,0.46,1.3,3.7,0.345,4.7,9.2,0.506,2.8,3.8,0.753,1.3,4.0,5.3,2.6,0.9,0.5,1.8,1.8,16.0
2012,26.0,CHI,NBA,SF,54.0,54.0,2129.0,5.3,12.8,0.412,1.3,3.6,0.367,3.9,9.1,0.43,2.1,2.8,0.77,1.3,4.6,5.9,2.7,0.9,0.6,1.6,1.4,14.0
2013,27.0,CHI,NBA,SF,75.0,75.0,2903.0,5.8,13.6,0.426,0.9,2.9,0.322,4.8,10.7,0.455,2.9,3.5,0.816,2.0,3.9,5.9,2.8,1.0,0.4,1.8,1.3,15.3
2014,28.0,TOT,NBA,SF,63.0,63.0,2213.0,6.0,14.0,0.431,0.9,3.1,0.302,5.1,10.9,0.468,3.4,4.4,0.791,1.6,4.3,5.9,3.0,1.0,0.1,1.9,1.8,16.4
2014,28.0,CHI,NBA,SF,23.0,23.0,860.0,6.7,14.8,0.452,0.7,2.6,0.274,6.0,12.2,0.49,4.2,5.2,0.815,1.7,4.9,6.6,3.6,1.0,0.2,2.5,2.2,18.3
2014,28.0,CLE,NBA,SF,40.0,40.0,1353.0,5.6,13.5,0.417,1.1,3.4,0.315,4.5,10.1,0.451,3.0,3.8,0.771,1.6,3.8,5.4,2.6,1.0,0.1,1.5,1.5,15.2
2015,29.0,MIA,NBA,SF,72.0,72.0,2421.0,5.5,11.7,0.469,1.2,3.3,0.355,4.3,8.4,0.513,2.8,3.7,0.761,1.5,4.1,5.6,2.1,1.0,0.3,1.6,1.6,15.0
2016,30.0,MIA,NBA,PF,74.0,73.0,2394.0,5.1,11.2,0.455,1.3,3.8,0.344,3.8,7.4,0.513,2.2,2.9,0.755,1.6,5.0,6.7,2.1,1.1,0.4,1.2,1.8,13.7
2017,31.0,LAL,NBA,SF,56.0,49.0,1486.0,4.0,10.3,0.387,1.2,4.0,0.309,2.7,6.3,0.436,1.1,1.5,0.73,1.5,5.6,7.1,1.8,1.2,0.5,1.0,1.5,10.3
2018,32.0,LAL,NBA,SF,1.0,1.0,13.0,2.8,5.5,0.5,0.0,0.0,,2.8,5.5,0.5,0.0,0.0,,0.0,0.0,0.0,2.8,2.8,0.0,2.8,0.0,5.5
2019,33.0,MIN,NBA,SF,22.0,2.0,392.0,5.4,10.8,0.5,1.3,4.0,0.318,4.1,6.8,0.608,2.3,3.2,0.714,1.8,4.9,6.7,1.7,1.4,0.7,1.3,2.2,14.4
