Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,13,2092,LAC,Los Angeles Clippers,Lamond Murray,"April 20, 1973",21.0,NBA,SF,81.0,61.0,2556.0,439.0,1093.0,0.4,65.0,218.0,0.3,374.0,875.0,0.43,0.43,199.0,264.0,0.75,132.0,222.0,354.0,133.0,72.0,55.0,163.0,180.0,1142.0
1996,13,2092,LAC,Los Angeles Clippers,Lamond Murray,"April 20, 1973",22.0,NBA,SF,77.0,32.0,1816.0,257.0,575.0,0.45,37.0,116.0,0.32,220.0,459.0,0.48,0.48,99.0,132.0,0.75,89.0,157.0,246.0,84.0,61.0,25.0,108.0,151.0,650.0
1997,13,2092,LAC,Los Angeles Clippers,Lamond Murray,"April 20, 1973",23.0,NBA,SF,74.0,1.0,1295.0,181.0,435.0,0.42,31.0,91.0,0.34,150.0,344.0,0.44,0.45,156.0,211.0,0.74,85.0,148.0,233.0,57.0,53.0,29.0,86.0,113.0,549.0
1998,13,2092,LAC,Los Angeles Clippers,Lamond Murray,"April 20, 1973",24.0,NBA,SF,79.0,65.0,2579.0,473.0,984.0,0.48,54.0,153.0,0.35,419.0,831.0,0.5,0.51,220.0,294.0,0.75,172.0,312.0,484.0,142.0,118.0,54.0,171.0,193.0,1220.0
1999,13,2092,LAC,Los Angeles Clippers,Lamond Murray,"April 20, 1973",25.0,NBA,SF,50.0,13.0,1317.0,226.0,578.0,0.39,34.0,103.0,0.33,192.0,475.0,0.4,0.42,126.0,157.0,0.8,59.0,136.0,195.0,61.0,58.0,20.0,99.0,107.0,612.0
2000,6,2092,CLE,Cleveland Cavaliers,Lamond Murray,"April 20, 1973",26.0,NBA,SF,74.0,72.0,2365.0,460.0,1019.0,0.45,51.0,139.0,0.37,409.0,880.0,0.46,0.48,204.0,268.0,0.76,127.0,296.0,423.0,132.0,105.0,36.0,184.0,208.0,1175.0
2001,6,2092,CLE,Cleveland Cavaliers,Lamond Murray,"April 20, 1973",27.0,NBA,SF,78.0,46.0,2225.0,391.0,925.0,0.42,61.0,165.0,0.37,330.0,760.0,0.43,0.46,155.0,211.0,0.74,104.0,236.0,340.0,124.0,83.0,27.0,141.0,173.0,998.0
2002,6,2092,CLE,Cleveland Cavaliers,Lamond Murray,"April 20, 1973",28.0,NBA,SF,71.0,68.0,2312.0,430.0,986.0,0.44,101.0,238.0,0.42,329.0,748.0,0.44,0.49,215.0,263.0,0.82,81.0,291.0,372.0,157.0,70.0,43.0,141.0,148.0,1176.0
2004,28,2092,TOR,Toronto Raptors,Lamond Murray,"April 20, 1973",30.0,NBA,SF,33.0,4.0,518.0,76.0,215.0,0.35,21.0,60.0,0.35,55.0,155.0,0.36,0.4,24.0,35.0,0.69,14.0,76.0,90.0,28.0,15.0,7.0,38.0,47.0,197.0
2005,28,2092,TOR,Toronto Raptors,Lamond Murray,"April 20, 1973",31.0,NBA,SF,62.0,1.0,918.0,132.0,310.0,0.43,46.0,105.0,0.44,86.0,205.0,0.42,0.5,61.0,80.0,0.76,44.0,120.0,164.0,47.0,32.0,16.0,54.0,85.0,371.0
2006,3,2092,NJN,New Jersey Nets,Lamond Murray,"April 20, 1973",32.0,NBA,SF,57.0,1.0,576.0,72.0,181.0,0.4,27.0,78.0,0.35,45.0,103.0,0.44,0.47,25.0,40.0,0.62,29.0,103.0,132.0,13.0,17.0,7.0,22.0,66.0,196.0
