PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kobe Bryant,30,23,23,940,9.3,20.3,0.457,1.4,4.1,0.349,7.9,16.2,0.483,6.7,7.5,0.883,0.7,4.0,4.7,4.8,1.5,0.8,2.3,2.3,26.6
Pau Gasol,28,23,23,931,6.2,10.7,0.58,0.0,0.0,,6.2,10.7,0.58,3.9,5.4,0.7140000000000001,2.6,7.0,9.6,2.2,0.7,1.7,1.7,2.7,16.2
Lamar Odom,29,23,5,735,5.3,10.1,0.524,0.9,1.7,0.514,4.4,8.4,0.526,2.4,3.9,0.613,3.1,7.2,10.3,2.1,0.8,1.5,1.9,3.7,13.9
Trevor Ariza,23,23,23,722,4.6,9.2,0.49700000000000005,2.0,4.2,0.47600000000000003,2.6,5.0,0.515,1.8,3.2,0.563,1.1,3.7,4.8,2.7,1.8,0.5,1.9,3.6,13.0
Derek Fisher,34,22,22,635,3.6,9.1,0.39399999999999996,1.1,3.8,0.284,2.5,5.3,0.473,1.8,2.0,0.861,0.4,2.2,2.6,2.8,1.2,0.1,1.4,3.5,10.0
Andrew Bynum,21,23,18,400,5.2,11.4,0.457,0.0,0.0,,5.2,11.4,0.457,2.5,3.9,0.6509999999999999,3.0,4.8,7.7,0.9,0.7,1.9,1.7,6.9,13.0
Luke Walton,28,21,0,332,3.5,8.1,0.42700000000000005,0.5,1.7,0.313,2.9,6.4,0.45799999999999996,1.2,2.0,0.611,1.7,3.9,5.6,4.9,1.5,0.3,2.2,4.4,8.7
Shannon Brown,23,21,0,276,4.7,10.8,0.434,1.6,3.3,0.48,3.1,7.6,0.414,2.5,3.1,0.792,1.0,2.2,3.3,1.7,1.3,0.3,1.3,3.5,13.4
Jordan Farmar,22,20,1,260,4.7,12.0,0.391,1.7,5.4,0.308,3.0,6.6,0.45799999999999996,1.9,2.6,0.737,0.7,3.2,3.9,4.6,1.2,0.4,2.5,2.2,13.0
Sasha Vujačić,24,23,0,250,3.5,13.1,0.264,2.3,7.3,0.314,1.2,5.8,0.2,0.7,0.9,0.833,1.0,3.6,4.6,1.7,1.4,0.6,1.4,4.9,9.9
Josh Powell,26,14,0,73,5.4,12.8,0.423,0.5,0.5,1.0,4.9,12.3,0.4,3.0,3.0,1.0,3.5,4.9,8.4,2.0,0.0,0.5,2.0,3.9,14.3
Didier Ilunga-Mbenga,28,7,0,16,2.3,13.5,0.16699999999999998,0.0,0.0,,2.3,13.5,0.16699999999999998,0.0,0.0,,0.0,6.8,6.8,0.0,0.0,4.5,4.5,0.0,4.5
