PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Chauncey Billups,32,16,16,619,5.2,11.5,0.457,2.6,5.5,0.46799999999999997,2.7,6.0,0.447,6.2,6.8,0.9059999999999999,0.3,3.3,3.5,6.3,1.2,0.2,1.8,2.2,19.2
Carmelo Anthony,24,16,16,612,8.6,18.9,0.45299999999999996,1.4,3.9,0.364,7.2,15.1,0.47700000000000004,7.0,8.5,0.826,1.5,3.9,5.5,3.8,1.6,0.6,2.2,3.5,25.6
Kenyon Martin,31,16,16,538,5.0,10.1,0.49700000000000005,0.1,0.3,0.2,5.0,9.8,0.507,1.5,2.3,0.657,1.6,4.7,6.3,2.3,1.2,0.9,1.7,4.0,11.6
Nenê Hilário,26,16,16,525,4.7,8.6,0.5479999999999999,0.0,0.0,,4.7,8.6,0.5479999999999999,3.2,4.8,0.657,2.5,5.7,8.2,2.9,1.4,0.7,2.1,4.5,12.6
J.R. Smith,23,16,0,435,7.3,16.1,0.45399999999999996,3.1,8.8,0.358,4.1,7.3,0.568,2.1,3.8,0.5429999999999999,0.9,3.5,4.4,3.7,1.4,0.3,2.2,4.2,19.8
Chris Andersen,30,15,0,328,3.7,5.9,0.63,0.0,0.1,0.0,3.7,5.8,0.642,3.2,4.8,0.659,3.2,7.2,10.4,1.0,0.5,3.5,0.9,4.6,10.6
Dahntay Jones,28,16,16,280,4.9,10.2,0.48100000000000004,0.4,1.5,0.25,4.5,8.6,0.522,4.2,5.5,0.767,2.1,2.8,4.9,1.3,1.7,0.6,1.7,5.3,14.4
Anthony Carter,33,16,0,228,3.2,7.7,0.408,0.3,1.9,0.16699999999999998,2.8,5.8,0.486,0.3,0.6,0.5,1.7,3.3,5.1,5.4,2.4,0.2,1.7,4.3,6.9
Linas Kleiza,24,14,0,210,5.3,11.3,0.47,2.9,6.9,0.425,2.4,4.5,0.5379999999999999,3.1,4.1,0.75,1.4,6.3,7.7,1.2,0.9,0.2,0.3,2.9,16.6
Johan Petro,23,10,0,26,2.8,12.5,0.222,0.0,0.0,,2.8,12.5,0.222,6.9,11.1,0.625,2.8,5.5,8.3,1.4,0.0,1.4,1.4,5.5,12.5
Renaldo Balkman,24,8,0,20,3.6,10.8,0.33299999999999996,0.0,1.8,0.0,3.6,9.0,0.4,0.0,0.0,,3.6,3.6,7.2,1.8,7.2,0.0,0.0,5.4,7.2
Jason Hart,30,9,0,19,1.9,3.8,0.5,0.0,0.0,,1.9,3.8,0.5,0.0,0.0,,0.0,5.7,5.7,9.5,3.8,1.9,1.9,9.5,3.8
