Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,16,1221,MIA,Miami Heat,23.0,NBA,PF,13,0,15.3,1.0,2.5,0.39,0.0,0.0,,1.0,2.5,0.39,0.39,1.6,2.4,0.68,1.4,2.0,3.4,0.2,0.4,0.2,0.2,1.7,3.6
2005,16,1221,MIA,Miami Heat,24.0,NBA,PF,15,15,36.2,3.5,7.1,0.49,0.0,0.0,,3.5,7.1,0.49,0.49,2.3,3.1,0.74,2.5,7.5,10.0,1.0,0.5,0.4,1.2,3.2,9.2
2006,16,1221,MIA,Miami Heat,25.0,NBA,PF,22,22,29.5,3.4,6.8,0.49,0.0,0.0,0.0,3.4,6.8,0.5,0.49,1.9,2.7,0.68,2.2,5.1,7.4,0.8,0.6,0.3,1.4,3.6,8.6
2007,16,1221,MIA,Miami Heat,26.0,NBA,PF,4,4,25.8,3.0,6.3,0.48,0.0,0.0,,3.0,6.3,0.48,0.48,1.5,2.0,0.75,1.0,4.3,5.3,1.0,0.3,0.5,0.5,3.5,7.5
2009,16,1221,MIA,Miami Heat,28.0,NBA,PF,7,7,29.1,3.6,6.6,0.54,0.0,0.0,,3.6,6.6,0.54,0.54,1.3,1.4,0.9,1.9,6.9,8.7,0.4,0.4,0.4,0.9,2.7,8.4
2010,16,1221,MIA,Miami Heat,29.0,NBA,PF,5,0,28.4,2.6,7.4,0.35,0.0,0.0,,2.6,7.4,0.35,0.35,0.8,1.2,0.67,1.8,5.6,7.4,0.8,0.2,0.2,1.0,3.6,6.0
2011,16,1221,MIA,Miami Heat,30.0,NBA,PF,12,0,24.2,2.3,5.7,0.4,0.0,0.0,,2.3,5.7,0.4,0.4,0.8,0.8,0.9,1.1,3.4,4.5,0.8,0.5,0.3,0.9,2.6,5.3
2012,16,1221,MIA,Miami Heat,31.0,NBA,PF,22,11,20.5,1.8,4.0,0.46,0.0,0.0,,1.8,4.0,0.46,0.46,1.2,1.6,0.74,1.7,4.7,6.4,0.6,0.2,0.3,0.9,2.7,4.8
2013,16,1221,MIA,Miami Heat,32.0,NBA,PF,22,19,16.2,2.3,3.9,0.59,0.0,0.0,,2.3,3.9,0.59,0.59,0.4,0.6,0.57,1.2,2.5,3.6,0.3,0.7,0.2,0.6,2.5,5.0
2014,16,1221,MIA,Miami Heat,33.0,NBA,PF,16,6,10.6,1.1,2.3,0.46,0.0,0.0,,1.1,2.3,0.46,0.46,0.4,0.6,0.6,0.8,1.8,2.6,0.3,0.1,0.2,0.1,1.8,2.5
2016,16,1221,MIA,Miami Heat,35.0,NBA,PF,9,0,9.4,0.9,1.7,0.53,0.0,0.0,,0.9,1.7,0.53,0.53,0.6,0.8,0.71,1.2,2.2,3.4,0.4,0.0,0.1,0.8,1.4,2.3
