PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Mike Bibby,27,6,6,42.5,5.3,15.3,0.348,1.5,4.3,0.34600000000000003,3.8,11.0,0.348,0.397,4.5,5.0,0.9,1.0,2.8,3.8,5.2,1.5,0.0,3.0,2.8,16.7
Bonzi Wells,29,6,6,41.5,8.8,14.5,0.609,0.8,1.3,0.625,8.0,13.2,0.608,0.638,4.7,7.2,0.6509999999999999,4.2,7.8,12.0,1.3,0.8,0.3,3.0,4.2,23.2
Metta World Peace,26,5,5,39.6,6.2,16.2,0.38299999999999995,1.8,5.4,0.33299999999999996,4.4,10.8,0.40700000000000003,0.43799999999999994,3.2,4.6,0.696,1.6,3.4,5.0,3.0,1.6,0.8,1.0,3.0,17.4
Kevin Martin,22,6,1,32.8,3.7,9.0,0.40700000000000003,1.0,3.2,0.316,2.7,5.8,0.457,0.46299999999999997,4.8,4.8,1.0,1.7,3.3,5.0,0.5,0.5,0.3,0.3,1.8,13.2
Brad Miller,29,6,6,27.7,3.5,8.7,0.40399999999999997,0.2,1.2,0.14300000000000002,3.3,7.5,0.444,0.413,2.0,2.2,0.9229999999999999,0.5,2.5,3.0,2.5,1.2,0.8,1.2,3.3,9.2
Kenny Thomas,28,6,6,24.7,2.2,4.0,0.542,0.0,0.0,,2.2,4.0,0.542,0.542,1.5,2.2,0.6920000000000001,2.0,2.5,4.5,1.3,0.8,0.0,1.5,3.7,5.8
Shareef Abdur-Rahim,29,6,0,21.5,3.8,7.2,0.535,0.0,0.5,0.0,3.8,6.7,0.575,0.535,1.5,2.5,0.6,1.3,3.5,4.8,1.2,0.3,0.0,2.2,4.5,9.2
Jason Hart,27,5,0,10.4,0.8,2.6,0.308,0.0,0.0,,0.8,2.6,0.308,0.308,0.4,0.4,1.0,0.2,0.2,0.4,0.6,0.6,0.0,0.8,1.6,2.0
Francisco García,24,6,0,6.8,0.8,1.8,0.455,0.2,0.7,0.25,0.7,1.2,0.5710000000000001,0.5,0.3,0.3,1.0,0.0,0.3,0.3,0.2,0.3,0.3,0.0,0.8,2.2
Corliss Williamson,32,3,0,3.7,0.7,1.7,0.4,0.0,0.0,,0.7,1.7,0.4,0.4,1.0,1.0,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.0,2.3
Vitaly Potapenko,30,4,0,2.3,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.5,1.0
Ronnie Price,22,4,0,2.3,0.0,0.8,0.0,0.0,0.0,,0.0,0.8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0
