PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tayshaun Prince,25,18,18,41.4,5.9,12.8,0.45899999999999996,1.2,2.6,0.457,4.7,10.3,0.45899999999999996,0.504,3.5,4.2,0.8290000000000001,2.4,3.3,5.7,3.0,0.7,0.8,1.7,1.3,16.4
Chauncey Billups,29,18,18,39.2,5.2,12.7,0.406,1.8,5.2,0.34,3.4,7.5,0.452,0.47600000000000003,5.8,6.4,0.905,0.4,3.0,3.4,6.5,1.2,0.1,2.4,2.4,17.9
Richard Hamilton,27,18,18,38.3,7.1,17.2,0.413,0.8,2.2,0.35,6.3,15.0,0.42200000000000004,0.435,5.4,6.3,0.851,0.9,2.0,2.9,2.7,0.9,0.3,2.2,3.3,20.4
Ben Wallace,31,18,18,35.7,1.8,3.9,0.465,0.0,0.1,0.0,1.8,3.9,0.47100000000000003,0.465,1.0,3.7,0.273,3.3,7.2,10.5,1.7,1.3,1.2,0.8,2.3,4.7
Rasheed Wallace,31,18,18,34.9,5.3,12.4,0.43,1.8,4.4,0.405,3.6,8.0,0.444,0.502,1.6,3.1,0.527,0.9,5.4,6.3,1.8,0.6,0.8,1.4,3.6,14.1
Antonio McDyess,31,18,0,20.6,3.2,5.7,0.5589999999999999,0.0,0.1,0.0,3.2,5.6,0.564,0.5589999999999999,1.3,2.3,0.5479999999999999,2.2,3.9,6.1,0.6,0.4,0.7,0.8,3.0,7.6
Lindsey Hunter,35,18,0,12.1,1.4,4.3,0.33299999999999996,0.8,2.4,0.318,0.7,1.9,0.353,0.423,0.6,0.6,1.0,0.4,0.6,1.1,1.6,0.8,0.1,0.8,2.3,4.2
Tony Delk,32,16,0,8.6,1.2,2.9,0.40399999999999997,0.2,0.9,0.2,1.0,2.0,0.5,0.436,0.4,0.6,0.7,0.3,0.9,1.1,0.5,0.4,0.0,0.3,0.9,3.0
Maurice Evans,27,16,0,6.3,1.0,1.9,0.5329999999999999,0.4,0.7,0.636,0.6,1.2,0.474,0.65,0.9,1.0,0.875,0.4,0.5,0.9,0.2,0.1,0.1,0.1,0.6,3.3
Dale Davis,36,8,0,4.5,0.0,0.8,0.0,0.0,0.0,,0.0,0.8,0.0,0.0,0.3,0.5,0.5,0.1,1.0,1.1,0.1,0.0,0.0,0.4,1.4,0.3
Carlos Delfino,23,8,0,4.0,0.1,0.8,0.16699999999999998,0.1,0.3,0.5,0.0,0.5,0.0,0.25,0.3,0.3,1.0,0.0,0.5,0.5,0.3,0.1,0.0,0.8,0.5,0.6
Kelvin Cato,31,4,0,3.8,0.8,1.3,0.6,0.0,0.0,,0.8,1.3,0.6,0.6,0.0,0.0,,0.8,1.0,1.8,0.0,0.0,0.0,0.0,0.5,1.5
