PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Vince Carter,29,11,11,40.9,10.3,22.2,0.46299999999999997,1.3,5.3,0.24100000000000002,9.0,16.9,0.532,0.49200000000000005,7.8,9.8,0.7959999999999999,1.5,5.5,7.0,5.3,1.8,0.5,2.4,3.1,29.6
Jason Kidd,32,11,11,40.9,4.5,12.0,0.371,1.4,4.5,0.3,3.1,7.5,0.415,0.428,1.7,2.1,0.826,2.0,5.6,7.6,9.6,1.5,0.2,2.2,2.8,12.0
Richard Jefferson,25,11,11,39.7,8.2,15.0,0.545,1.1,2.6,0.414,7.1,12.4,0.574,0.5820000000000001,4.7,5.7,0.825,0.6,3.5,4.1,4.1,0.9,0.4,2.7,2.9,22.2
Nenad Krstić,22,11,11,33.3,5.9,11.7,0.504,0.0,0.0,,5.9,11.7,0.504,0.504,2.9,4.1,0.711,2.3,4.5,6.8,0.7,0.5,0.9,2.0,4.2,14.7
Jason Collins,27,11,11,27.5,0.8,2.3,0.36,0.0,0.0,,0.8,2.3,0.36,0.36,1.2,2.0,0.591,1.8,3.2,5.0,0.3,0.5,0.2,0.8,5.0,2.8
Clifford Robinson,39,8,0,24.8,1.6,4.9,0.33299999999999996,0.8,2.4,0.316,0.9,2.5,0.35,0.41,0.5,0.6,0.8,0.3,3.0,3.3,0.6,1.1,0.4,1.3,3.5,4.5
Lamond Murray,32,11,0,17.9,1.9,4.9,0.389,1.1,3.1,0.353,0.8,1.8,0.45,0.5,0.8,1.0,0.818,0.8,2.6,3.5,0.2,0.3,0.0,0.3,2.3,5.7
Jacque Vaughn,30,11,0,14.5,1.1,3.0,0.364,0.0,0.1,0.0,1.1,2.9,0.375,0.364,0.4,0.6,0.5710000000000001,0.3,0.7,1.0,1.1,0.2,0.0,0.4,2.1,2.5
John Thomas,30,8,0,7.0,0.4,0.8,0.5,0.0,0.0,,0.4,0.8,0.5,0.5,0.1,0.3,0.5,0.5,0.8,1.3,0.3,0.4,0.1,0.6,1.9,0.9
Scott Padgett,29,3,0,3.0,0.3,0.7,0.5,0.0,0.3,0.0,0.3,0.3,1.0,0.5,0.3,0.7,0.5,0.7,0.3,1.0,0.0,0.3,0.0,0.0,1.0,1.0
Zoran Planinić,23,3,0,2.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.3,0.7,0.3,0.0,0.3,0.3,0.0
Antoine Wright,21,5,0,2.0,0.2,0.8,0.25,0.0,0.0,,0.2,0.8,0.25,0.25,0.4,0.6,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
Boštjan Nachbar,25,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
