SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,13,LAC,Elton Brand,26,12,12,43.1,10.3,18.8,0.55,0.0,0.1,0.0,10.3,18.7,0.55,0.55,4.8,6.3,0.75,4.3,6.0,10.3,4.0,0.9,2.6,2.4,2.8,25.4
2006,13,LAC,Cuttino Mobley,30,12,12,39.4,5.1,11.9,0.43,0.9,2.5,0.37,4.2,9.4,0.44,0.46,2.2,2.4,0.9,0.8,3.9,4.8,2.0,0.7,0.3,1.9,2.3,13.3
2006,13,LAC,Sam Cassell,36,12,12,33.7,6.1,13.9,0.44,1.3,3.6,0.35,4.8,10.3,0.47,0.48,4.6,5.7,0.81,0.8,3.3,4.0,5.8,0.7,0.2,2.3,2.9,18.0
2006,13,LAC,Chris Kaman,23,11,10,29.5,4.6,7.8,0.59,0.0,0.0,,4.6,7.8,0.59,0.59,1.5,1.9,0.76,1.9,6.1,8.0,0.9,0.5,0.8,3.0,3.5,10.7
2006,13,LAC,Shaun Livingston,20,12,0,27.7,3.0,6.3,0.47,0.1,0.1,1.0,2.9,6.3,0.47,0.48,1.4,1.8,0.81,1.3,3.3,4.7,4.8,0.6,0.5,1.9,2.6,7.5
2006,13,LAC,Quinton Ross,24,12,10,24.5,3.3,6.1,0.53,0.0,0.0,,3.3,6.1,0.53,0.53,1.2,1.3,0.88,0.7,2.0,2.7,0.8,0.6,0.7,0.8,3.0,7.7
2006,13,LAC,Corey Maggette,26,12,2,24.3,4.8,10.2,0.47,0.7,2.0,0.33,4.1,8.2,0.5,0.5,5.1,5.6,0.91,0.6,6.7,7.3,1.4,0.6,0.4,2.2,3.3,15.3
2006,13,LAC,Vladimir RadmanoviA,25,12,2,20.5,2.6,5.5,0.47,1.6,3.4,0.46,1.0,2.1,0.48,0.61,1.3,1.9,0.7,0.8,3.3,4.0,1.1,0.6,0.5,0.7,2.9,8.1
2006,13,LAC,Aeljko RebraAa,33,3,0,7.3,0.3,1.0,0.33,0.0,0.0,,0.3,1.0,0.33,0.33,0.0,0.0,,0.3,1.0,1.3,0.0,0.0,0.3,0.7,2.0,0.7
2006,13,LAC,James Singleton,24,7,0,1.7,0.1,0.4,0.33,0.0,0.3,0.0,0.1,0.1,1.0,0.33,0.0,0.0,,0.0,0.4,0.4,0.3,0.0,0.0,0.0,0.4,0.3
2006,13,LAC,Walter McCarty,31,8,0,1.3,0.1,0.5,0.25,0.0,0.1,0.0,0.1,0.4,0.33,0.25,0.0,0.0,,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.3
2006,13,LAC,Daniel Ewing,22,6,0,0.8,0.2,0.2,1.0,0.0,0.0,,0.2,0.2,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
