Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1984,13,365,SDC,San Diego Clippers,7,Michael Brooks,SF,6-7,220,"August 17, 1958",US,3,La Salle
1984,13,644,SDC,San Diego Clippers,34,Terry Cummings,PF,6-9,220,"March 15, 1961",US,1,DePaul
1984,13,756,SDC,San Diego Clippers,40,James Donaldson,C,7-2,275,"August 16, 1957",GB,3,Washington State
1984,13,1305,SDC,San Diego Clippers,24,Craig Hodges,SG,6-2,190,"June 27, 1960",US,1,Cal State Long Beach
1984,13,1546,SDC,San Diego Clippers,22,Hutch Jones,SF,6-8,190,"September 1, 1959",US,1,"Buffalo State, Vanderbilt"
1984,13,1592,SDC,San Diego Clippers,20,Greg Kelser,SF,6-7,190,"September 17, 1957",US,4,Michigan State
1984,13,1766,SDC,San Diego Clippers,9,Kevin Loder,SF,6-6,205,"March 15, 1959",US,2,"Kentucky State University, Alabama State University"
1984,13,1927,SDC,San Diego Clippers,8,Hank McDowell,PF,6-9,215,"November 13, 1959",US,2,Memphis
1984,13,1945,SDC,San Diego Clippers,1,Billy McKinney,PG,6-0,160,"June 5, 1955",US,5,Northwestern
1984,13,2148,SDC,San Diego Clippers,10,Norm Nixon,PG,6-2,170,"October 11, 1955",US,6,Duquesne
1984,13,2308,SDC,San Diego Clippers,25,Ricky Pierce,SG,6-4,205,"August 19, 1959",US,1,Rice University
1984,13,2677,SDC,San Diego Clippers,18,Derek Smith,SG,6-6,205,"November 1, 1961",US,1,Louisville
1984,13,2906,SDC,San Diego Clippers,9,Linton Townes,SF,6-7,190,"November 30, 1959",US,1,James Madison University
1984,13,3020,SDC,San Diego Clippers,32,Bill Walton,C,6-11,210,"November 5, 1952",US,6,UCLA
1984,13,3098,SDC,San Diego Clippers,12,Rory White,SF,6-8,210,"August 16, 1959",US,1,University of South Alabama
1984,13,3104,SDC,San Diego Clippers,33,Jerome Whitehead,C,6-10,220,"September 30, 1956",US,5,Marquette
