Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1984,12,486,IND,Indiana Pacers,12,Butch Carter,SG,6-5,180,"June 11, 1958",US,3,Indiana
1984,12,583,IND,Indiana Pacers,34,Leroy Combs,SF,6-8,210,"January 1, 1961",US,R,Oklahoma State
1984,12,1420,IND,Indiana Pacers,7,Tracy Jackson,SG,6-6,205,"April 21, 1959",US,2,Notre Dame
1984,12,1490,IND,Indiana Pacers,24,George Lee Johnson,SF,6-7,210,"December 8, 1956",US,5,St. John's
1984,12,1590,IND,Indiana Pacers,33,Clark Kellogg,PF,6-7,225,"July 2, 1961",US,1,Ohio State
1984,12,1660,IND,Indiana Pacers,7,Bruce Kuczenski,PF,6-10,230,"February 3, 1961",US,R,UConn
1984,12,1781,IND,Indiana Pacers,35,Sidney Lowe,PG,6-0,195,"January 21, 1960",US,R,NC State
1984,12,1941,IND,Indiana Pacers,21,Kevin McKenna,SG,6-5,195,"January 8, 1959",US,1,Creighton
1984,12,2627,IND,Indiana Pacers,14,Jerry Sichting,PG,6-1,168,"November 29, 1956",US,3,Purdue
1984,12,2750,IND,Indiana Pacers,11,Brook Steppe,SG,6-5,195,"November 7, 1959",US,1,Georgia Tech
1984,12,2759,IND,Indiana Pacers,40,Steve Stipanovich,C,6-11,245,"November 17, 1960",US,R,Missouri
1984,12,2853,IND,Indiana Pacers,6,Jim Thomas,SG,6-3,190,"October 19, 1960",US,R,Indiana
1984,12,3000,IND,Indiana Pacers,31,Granville Waiters,C,6-11,225,"January 8, 1961",US,R,Ohio State
1984,12,3147,IND,Indiana Pacers,32,Herb Williams,C,6-10,242,"February 16, 1958",US,2,Ohio State
