Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,22.0,INA,ABA,PG,77.0,,1484.0,163.0,360.0,0.453,5.0,24.0,0.208,158.0,336.0,0.47,0.46,82.0,109.0,0.752,96.0,114.0,210.0,223.0,,,66.0,143.0,413.0
1973-74,23.0,INA,ABA,SG,77.0,,1877.0,170.0,427.0,0.398,36.0,107.0,0.336,134.0,320.0,0.419,0.44,48.0,70.0,0.686,85.0,169.0,254.0,258.0,146.0,20.0,75.0,109.0,424.0
1974-75,24.0,INA,ABA,PG,80.0,,2369.0,216.0,500.0,0.432,38.0,123.0,0.309,178.0,377.0,0.472,0.47,47.0,59.0,0.797,84.0,188.0,272.0,335.0,166.0,15.0,95.0,149.0,517.0
1975-76,25.0,INA,ABA,PG,84.0,,3380.0,400.0,887.0,0.451,72.0,208.0,0.346,328.0,679.0,0.483,0.492,179.0,220.0,0.814,90.0,232.0,322.0,689.0,346.0,31.0,159.0,194.0,1051.0
1976-77,26.0,IND,NBA,PG,81.0,,2947.0,266.0,639.0,0.416,,,,266.0,639.0,0.416,0.416,114.0,145.0,0.786,66.0,204.0,270.0,685.0,281.0,16.0,,129.0,646.0
1977-78,27.0,PHO,NBA,PG,82.0,,2547.0,287.0,626.0,0.458,,,,287.0,626.0,0.458,0.458,112.0,136.0,0.824,59.0,190.0,249.0,391.0,185.0,14.0,124.0,144.0,686.0
1978-79,28.0,PHO,NBA,PG,82.0,,2544.0,285.0,576.0,0.495,,,,285.0,576.0,0.495,0.495,70.0,91.0,0.769,44.0,173.0,217.0,356.0,156.0,18.0,96.0,149.0,640.0
1979-80,29.0,PHO,NBA,PG,81.0,,2499.0,261.0,589.0,0.443,19.0,79.0,0.241,242.0,510.0,0.475,0.459,85.0,128.0,0.664,70.0,163.0,233.0,320.0,132.0,10.0,91.0,111.0,626.0
1980-81,30.0,IND,NBA,SG,58.0,,1095.0,114.0,287.0,0.397,19.0,58.0,0.328,95.0,229.0,0.415,0.43,50.0,65.0,0.769,19.0,65.0,84.0,140.0,74.0,8.0,38.0,61.0,297.0
1981-82,31.0,IND,NBA,PG,82.0,78.0,2529.0,312.0,685.0,0.455,73.0,189.0,0.386,239.0,496.0,0.482,0.509,100.0,123.0,0.813,46.0,177.0,223.0,407.0,164.0,27.0,95.0,176.0,797.0
1982-83,32.0,POR,NBA,PG,41.0,1.0,643.0,72.0,182.0,0.396,9.0,35.0,0.257,63.0,147.0,0.429,0.42,41.0,46.0,0.891,19.0,35.0,54.0,115.0,44.0,2.0,25.0,60.0,194.0
1983-84,33.0,KCK,NBA,PG,76.0,10.0,1327.0,150.0,352.0,0.426,18.0,59.0,0.305,132.0,293.0,0.451,0.452,63.0,80.0,0.788,29.0,87.0,116.0,303.0,86.0,1.0,87.0,62.0,381.0
1984-85,34.0,KCK,NBA,PG,65.0,14.0,939.0,82.0,203.0,0.404,31.0,87.0,0.356,51.0,116.0,0.44,0.48,23.0,30.0,0.767,21.0,40.0,61.0,203.0,38.0,1.0,45.0,75.0,218.0
