Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches,Top WS
1987,9,DET,Detroit Pistons,52,30,0.63,2nd of 6,3.51,101.0,0.2,109.2,0.9,105.8,-2.5,Lost E. Conf. Finals,C. Daly (52-30),B. Laimbeer (10.5)
