Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1995,30,440,WSB,Washington Bullets,32,Mitchell Butler,SG,6-5,210,1970-12-15,US,1,UCLA
1995,30,517,WSB,Washington Bullets,3,Rex Chapman,SG,6-4,185,1967-10-05,US,6,Kentucky
1995,30,520,WSB,Washington Bullets,40,Calbert Cheaney,SG,6-7,209,1971-07-17,US,1,Indiana
1995,30,793,WSB,Washington Bullets,00,Kevin Duckworth,C,7-0,275,1964-04-01,US,8,Eastern Illinois University
1995,30,1138,WSB,Washington Bullets,24,Tom Gugliotta,PF,6-10,240,1969-12-19,US,2,NC State
1995,30,1343,WSB,Washington Bullets,5,Juwan Howard,PF,6-9,240,1973-02-07,US,R,Michigan
1995,30,1799,WSB,Washington Bullets,34,Don MacLean,PF,6-10,235,1970-01-16,US,2,UCLA
1995,30,1942,WSB,Washington Bullets,22,Jim McIlvaine,C,7-1,240,1972-07-30,US,R,Marquette
1995,30,2085,WSB,Washington Bullets,77,Gheorghe Muresan,C,7-7,303,1971-02-14,RO,1,
1995,30,2208,WSB,Washington Bullets,"2, 31",Brian Oliver,SG,6-4,210,1968-06-01,US,2,Georgia Tech
1995,30,2227,WSB,Washington Bullets,14,Doug Overton,PG,6-3,190,1969-08-03,US,2,La Salle
1995,30,2660,WSB,Washington Bullets,4,Scott Skiles,PG,6-1,180,1964-03-05,US,8,Michigan State
1995,30,2760,WSB,Washington Bullets,33,Larry Stewart,SF,6-8,220,1968-09-21,US,3,Coppin State University
1995,30,2923,WSB,Washington Bullets,21,Anthony Tucker,SF,6-8,220,1969-04-04,US,R,"Georgetown, Wake Forest"
1995,30,3011,WSB,Washington Bullets,15,Kenny Walker,SF,6-8,210,1964-08-18,US,6,Kentucky
1995,30,3062,WSB,Washington Bullets,2,Chris Webber,PF,6-9,245,1973-03-01,US,1,Michigan
