Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1995,5,107,CHI,Chicago Bulls,10,B.J. Armstrong,PG,6-2,175,1967-09-09,US,5,Iowa
1995,5,270,CHI,Chicago Bulls,44,Corie Blount,PF,6-9,240,1969-01-04,US,1,Cincinnati
1995,5,417,CHI,Chicago Bulls,30,Jud Buechler,SF,6-6,220,1968-06-19,US,4,Arizona
1995,5,866,CHI,Chicago Bulls,3,Jo Jo English,SG,6-4,195,1970-02-04,DE,2,South Carolina
1995,5,946,CHI,Chicago Bulls,35,Greg Foster,PF,6-11,240,1968-10-03,US,4,"UCLA, Texas-El Paso"
1995,5,1194,CHI,Chicago Bulls,9,Ron Harper,SG,6-6,185,1964-01-20,US,8,Miami University
1995,5,1570,CHI,Chicago Bulls,45,Michael Jordan,SG,6-6,198,1963-02-17,US,9,UNC
1995,5,1601,CHI,Chicago Bulls,25,Steve Kerr,PG,6-3,175,1965-09-27,LB,6,Arizona
1995,5,1661,CHI,Chicago Bulls,42,Larry Krystkowiak,PF,6-9,220,1964-09-23,US,8,Montana
1995,5,1664,CHI,Chicago Bulls,7,Toni Kukoc,SF,6-10,192,1968-09-18,HR,1,
1995,5,1776,CHI,Chicago Bulls,13,Luc Longley,C,7-2,265,1969-01-19,AU,3,New Mexico
1995,5,2104,CHI,Chicago Bulls,20,Pete Myers,SG,6-6,180,1963-09-15,US,6,Little Rock
1995,5,2288,CHI,Chicago Bulls,32,Will Perdue,C,7-0,240,1965-08-29,US,6,Vanderbilt
1995,5,2319,CHI,Chicago Bulls,33,Scottie Pippen,SF,6-8,210,1965-09-25,US,7,University of Central Arkansas
1995,5,2647,CHI,Chicago Bulls,8,Dickey Simpkins,PF,6-9,248,1972-04-06,US,R,Providence
1995,5,3075,CHI,Chicago Bulls,34,Bill Wennington,C,7-0,245,1963-04-26,CA,7,St. John's
