Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1990,21.0,SAS,NBA,SF,81.0,69.0,2032.0,7.5,15.5,0.481,0.0,0.2,0.111,7.4,15.3,0.486,4.5,5.2,0.866,3.0,4.1,7.1,3.7,1.1,0.3,2.7,4.1,19.4,,112.0,109.0
1991,22.0,SAS,NBA,SF,82.0,82.0,3044.0,7.6,15.6,0.49,0.3,1.0,0.313,7.3,14.6,0.502,5.2,6.4,0.808,2.3,5.0,7.3,3.8,1.1,0.5,2.4,3.0,20.8,,115.0,107.0
1992,23.0,SAS,NBA,SF,82.0,82.0,3120.0,8.2,16.6,0.494,0.4,1.3,0.305,7.8,15.3,0.51,4.6,5.3,0.861,2.3,4.7,7.0,3.4,1.3,0.5,2.4,2.4,21.4,,115.0,108.0
1993,24.0,SAS,NBA,SF,70.0,70.0,2604.0,8.7,17.7,0.491,0.7,2.0,0.356,8.0,15.7,0.509,5.2,6.5,0.795,1.6,4.6,6.2,5.1,1.3,0.5,2.9,2.5,23.3,,112.0,109.0
1994,25.0,DET,NBA,SF,73.0,73.0,2409.0,7.6,16.7,0.455,0.6,1.8,0.299,7.1,14.9,0.474,2.9,3.7,0.803,1.4,4.1,5.6,4.2,1.1,0.6,2.7,3.7,18.7,,102.0,114.0
1995,26.0,SAS,NBA,SF,81.0,81.0,2858.0,8.9,19.0,0.468,2.4,5.9,0.408,6.5,13.1,0.495,5.8,7.2,0.807,1.1,4.0,5.1,3.7,1.4,0.7,2.7,3.8,26.0,,116.0,108.0
1996,27.0,SAS,NBA,SF,77.0,77.0,2901.0,9.3,20.0,0.466,2.9,6.9,0.411,6.5,13.0,0.495,5.8,7.5,0.771,1.2,5.8,7.0,3.7,1.2,0.6,3.5,3.2,27.2,,110.0,106.0
1997,28.0,SAS,NBA,SF,39.0,39.0,1393.0,7.7,18.3,0.422,1.7,5.0,0.333,6.1,13.3,0.456,5.8,7.7,0.755,1.9,5.6,7.5,4.9,0.9,0.9,3.5,4.1,23.0,,106.0,115.0
1998,29.0,SAS,NBA,SF,36.0,36.0,1012.0,6.5,16.3,0.403,1.8,4.8,0.378,4.7,11.4,0.413,3.0,4.2,0.718,0.9,5.8,6.7,3.3,1.3,0.8,3.1,4.9,17.9,,96.0,102.0
1999,30.0,SAS,NBA,SF,50.0,50.0,1509.0,7.5,18.2,0.41,1.4,4.3,0.328,6.1,13.9,0.436,3.8,5.0,0.757,1.3,6.4,7.6,4.2,0.9,0.6,2.5,3.7,20.1,,101.0,99.0
2001,32.0,SAS,NBA,SF,52.0,34.0,1229.0,6.4,14.8,0.434,2.4,5.6,0.426,4.0,9.2,0.438,2.6,3.7,0.714,0.7,6.7,7.4,3.5,1.0,1.1,2.2,3.5,17.8,,106.0,100.0
