Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1990,16,700,MIA,Miami Heat,Terry Davis,"June 17, 1967",22.0,NBA,PF,63.0,884.0,9.0,0.5,0.0,0.33,11.2,17.7,14.3,3.9,1.3,1.9,18.5,16.8,-0.4,0.9,0.5,0.03,-5.1,-0.5,-5.7,-0.8
1991,16,700,MIA,Miami Heat,Terry Davis,"June 17, 1967",23.0,NBA,PF,55.0,996.0,11.7,0.52,0.01,0.52,11.8,18.2,14.9,5.5,0.9,1.7,11.0,13.4,1.0,1.0,2.0,0.1,-1.6,-0.5,-2.1,0.0
1992,7,700,DAL,Dallas Mavericks,Terry Davis,"June 17, 1967",24.0,NBA,PF,68.0,2149.0,12.4,0.53,0.01,0.54,11.0,22.7,16.6,4.0,0.6,0.8,15.1,15.5,1.3,1.8,3.1,0.07,-1.9,-1.5,-3.4,-0.8
1993,7,700,DAL,Dallas Mavericks,Terry Davis,"June 17, 1967",25.0,NBA,PF,75.0,2462.0,11.7,0.48,0.01,0.33,10.4,21.3,15.4,4.3,0.7,0.7,14.0,19.0,-0.6,0.5,-0.1,-0.0,-1.8,-3.0,-4.8,-1.7
1994,7,700,DAL,Dallas Mavericks,Terry Davis,"June 17, 1967",26.0,NBA,PF,15.0,286.0,9.6,0.44,0.0,0.2,11.0,18.7,14.5,3.0,1.6,0.2,7.2,10.3,0.2,0.2,0.4,0.06,-2.2,-1.1,-3.3,-0.1
1995,7,700,DAL,Dallas Mavericks,Terry Davis,"June 17, 1967",27.0,NBA,PF,46.0,580.0,8.1,0.49,0.02,0.58,11.1,18.3,14.5,2.4,0.5,0.4,17.4,12.2,0.1,0.4,0.5,0.04,-4.2,-1.6,-5.8,-0.6
1996,7,700,DAL,Dallas Mavericks,Terry Davis,"June 17, 1967",28.0,NBA,PF,28.0,501.0,10.0,0.53,0.0,0.44,8.3,17.0,12.2,6.2,1.0,0.6,16.3,12.8,0.3,0.3,0.5,0.05,-3.7,-1.0,-4.7,-0.3
1998,30,700,WAS,Washington Wizards,Terry Davis,"June 17, 1967",30.0,NBA,PF,74.0,1705.0,10.5,0.52,0.0,0.46,13.5,18.7,16.0,2.5,1.3,1.0,15.4,9.5,1.8,1.9,3.6,0.1,-2.2,-0.5,-2.7,-0.3
1999,30,700,WAS,Washington Wizards,Terry Davis,"June 17, 1967",31.0,NBA,C,37.0,578.0,10.6,0.58,0.0,0.41,9.9,18.4,14.0,2.7,1.0,0.4,12.8,9.9,0.9,0.4,1.4,0.11,-1.7,-0.6,-2.3,0.0
2001,8,700,DEN,Denver Nuggets,Terry Davis,"June 17, 1967",33.0,NBA,PF,19.0,228.0,6.7,0.48,0.0,0.88,11.3,14.0,12.6,4.4,0.2,0.3,12.6,7.8,0.2,0.0,0.2,0.05,-3.7,-1.8,-5.6,-0.2
