Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,23.0,MIA,NBA,PG,3.0,0.0,45.0,5.6,8.0,0.7,0.8,0.8,1.0,4.8,7.2,0.667,6.4,8.0,0.8,1.6,4.0,5.6,4.8,2.4,0.0,4.0,4.0,18.4
1994,25.0,MIA,NBA,PG,5.0,0.0,140.0,6.4,12.1,0.532,0.3,1.0,0.25,6.2,11.1,0.558,4.6,5.9,0.783,0.5,3.1,3.6,4.4,1.8,0.3,2.8,3.9,17.7
2003,34.0,BOS,NBA,PG,3.0,0.0,9.0,0.0,16.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,,0.0,4.0,4.0,8.0,0.0,0.0,0.0,4.0,0.0
