Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2006,26,2361,SAC,Sacramento Kings,Ronnie Price,"June 21, 1983",22.0,NBA,PG,29.0,0.0,150.0,7.3,20.2,0.36,2.1,9.4,0.22,5.2,10.8,0.48,4.2,4.2,1.0,1.7,3.5,5.2,3.8,2.1,0.0,3.5,3.5,20.9,,94.0,107.0
2007,26,2361,SAC,Sacramento Kings,Ronnie Price,"June 21, 1983",23.0,NBA,PG,58.0,1.0,563.0,6.0,15.5,0.39,1.9,5.8,0.32,4.1,9.6,0.43,3.3,4.9,0.67,1.3,5.0,6.4,4.3,2.5,0.4,3.0,5.8,17.3,,96.0,107.0
2008,29,2361,UTA,Utah Jazz,Ronnie Price,"June 21, 1983",24.0,NBA,PG,61.0,3.0,588.0,7.7,17.9,0.43,2.3,6.6,0.35,5.4,11.3,0.48,2.3,3.3,0.68,0.7,3.3,4.0,6.8,2.8,0.3,2.6,7.3,20.0,,106.0,107.0
2009,29,2361,UTA,Utah Jazz,Ronnie Price,"June 21, 1983",25.0,NBA,PG,52.0,17.0,738.0,5.4,14.2,0.38,1.3,4.3,0.31,4.1,9.9,0.41,2.4,3.1,0.76,0.8,4.0,4.8,7.5,2.7,0.3,4.3,5.2,14.5,,91.0,108.0
2010,29,2361,UTA,Utah Jazz,Ronnie Price,"June 21, 1983",26.0,NBA,PG,60.0,4.0,806.0,6.2,15.4,0.4,1.1,4.0,0.29,5.1,11.4,0.45,2.6,3.7,0.7,1.8,2.9,4.7,7.8,2.5,0.8,3.6,6.9,16.2,,98.0,106.0
2011,29,2361,UTA,Utah Jazz,Ronnie Price,"June 21, 1983",27.0,NBA,SG,59.0,0.0,717.0,5.4,15.4,0.35,1.5,5.1,0.29,4.0,10.4,0.38,2.1,2.9,0.74,1.6,2.9,4.5,4.1,3.1,0.4,4.0,7.8,14.5,,84.0,110.0
2012,24,2361,PHO,Phoenix Suns,Ronnie Price,"June 21, 1983",28.0,NBA,PG,36.0,8.0,517.0,4.9,13.0,0.38,1.3,4.4,0.3,3.6,8.6,0.42,2.0,2.5,0.8,1.8,3.8,5.6,6.7,3.4,0.3,4.6,7.2,13.1,,89.0,105.0
2013,25,2361,POR,Portland Trail Blazers,Ronnie Price,"June 21, 1983",29.0,NBA,PG,39.0,0.0,510.0,4.0,12.4,0.32,1.0,4.0,0.26,3.0,8.3,0.36,1.8,2.5,0.71,1.3,3.2,4.5,7.5,2.7,0.3,3.5,6.3,10.8,,88.0,109.0
2014,22,2361,ORL,Orlando Magic,Ronnie Price,"June 21, 1983",30.0,NBA,SG,31.0,2.0,377.0,3.8,12.5,0.3,1.2,5.8,0.21,2.6,6.7,0.39,1.2,1.8,0.69,1.1,4.8,5.8,9.0,3.4,0.3,3.5,6.8,10.1,,85.0,106.0
2015,14,2361,LAL,Los Angeles Lakers,Ronnie Price,"June 21, 1983",31.0,NBA,PG,43.0,20.0,982.0,4.0,11.6,0.34,1.6,5.7,0.28,2.4,5.9,0.4,1.9,2.3,0.8,1.0,2.6,3.6,8.6,3.5,0.2,2.7,6.1,11.5,,99.0,109.0
2016,24,2361,PHO,Phoenix Suns,Ronnie Price,"June 21, 1983",32.0,NBA,PG,62.0,18.0,1211.0,4.7,12.1,0.38,2.7,7.9,0.35,1.9,4.3,0.45,1.2,1.6,0.76,1.0,3.0,4.0,5.9,3.0,0.5,2.8,6.5,13.3,,102.0,108.0
2017,24,2361,PHO,Phoenix Suns,Ronnie Price,"June 21, 1983",33.0,NBA,PG,14.0,0.0,134.0,1.4,8.6,0.17,1.1,6.1,0.18,0.4,2.5,0.14,1.1,1.4,0.75,1.1,2.9,3.9,6.4,3.9,0.4,1.1,5.0,5.0,,86.0,110.0
