Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2724,784.0,81.0,11940.0,10.48,23.09,0.45,1.07,2.99,0.36,9.42,20.12,0.47,4.85,6.14,0.79,4.7,9.35,14.05,2.19,0.9,1.8,3.02,7.49,26.88,105.42,104.75
