Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
19,966,42.0,11.0,588.0,53.0,181.0,0.29,17.0,76.0,0.22,36.0,105.0,0.34,0.34,10.0,14.0,0.71,24.0,61.0,85.0,27.0,16.0,3.0,20.0,53.0,133.0,0
