Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2001,31,297,TOT,Total After Trade,24.0,NBA,C,55.0,933.0,16.1,0.51,0.0,0.31,9.5,21.1,15.2,7.4,1.6,8.5,15.6,16.3,0.6,1.4,2.1,0.11,-1.9,2.7,0.7,0.6
2001,30,297,WAS,Washington Wizards,24.0,NBA,C,40.0,640.0,14.7,0.48,0.0,0.27,9.5,22.5,15.9,5.9,1.4,9.1,16.1,15.6,0.1,0.9,1.0,0.07,-2.6,2.2,-0.4,0.3
2001,7,297,DAL,Dallas Mavericks,24.0,NBA,C,15.0,293.0,18.9,0.57,0.0,0.39,9.4,17.8,13.7,10.4,2.1,7.3,14.7,17.9,0.5,0.6,1.1,0.18,-0.5,3.6,3.2,0.4
2002,21,297,SEA,Seattle Supersonics,25.0,NBA,C,15.0,279.0,11.9,0.5,0.0,0.29,8.6,14.1,11.4,8.6,1.2,3.5,14.7,18.1,0.2,0.3,0.5,0.08,-3.3,0.2,-3.0,0.0
2003,21,297,SEA,Seattle Supersonics,26.0,NBA,C,47.0,575.0,9.9,0.49,0.02,0.4,6.5,16.0,11.2,3.3,1.0,4.5,13.6,13.2,0.2,0.7,0.8,0.07,-4.0,0.6,-3.3,-0.2
2004,21,297,SEA,Seattle Supersonics,27.0,NBA,C,71.0,1206.0,13.6,0.52,0.01,0.32,8.5,18.8,13.7,3.7,0.8,6.3,12.0,14.4,1.3,0.9,2.2,0.09,-2.2,0.3,-1.8,0.0
2005,31,297,TOT,Total After Trade,28.0,NBA,C,51.0,451.0,11.9,0.51,0.01,0.3,7.4,19.7,13.6,2.7,1.7,4.6,11.6,13.8,0.3,0.7,1.0,0.1,-3.1,1.9,-1.2,0.1
2005,7,297,DAL,Dallas Mavericks,28.0,NBA,C,34.0,262.0,11.7,0.48,0.01,0.2,7.0,17.6,12.4,2.4,2.2,4.5,8.5,16.1,0.1,0.5,0.6,0.11,-3.9,2.3,-1.7,0.0
2005,17,297,MIL,Milwaukee Bucks,28.0,NBA,C,17.0,189.0,12.2,0.58,0.0,0.55,8.0,22.6,15.2,3.2,1.1,4.7,18.2,10.6,0.2,0.2,0.4,0.1,-2.0,1.4,-0.6,0.1
2006,30,297,WAS,Washington Wizards,29.0,NBA,C,33.0,250.0,8.9,0.45,0.04,0.19,8.6,15.8,12.1,7.2,1.9,2.8,13.6,10.5,0.1,0.3,0.4,0.07,-3.7,1.3,-2.3,0.0
2007,30,297,WAS,Washington Wizards,30.0,NBA,C,44.0,380.0,9.6,0.49,0.03,0.15,7.9,16.8,12.3,6.8,0.5,5.9,11.3,9.2,0.3,0.3,0.6,0.07,-3.8,0.7,-3.1,-0.1
2008,23,297,PHI,Philadelphia 76Ers,31.0,NBA,C,31.0,204.0,7.1,0.38,0.0,0.37,3.5,18.8,11.1,5.4,1.6,7.0,11.3,7.8,-0.1,0.4,0.3,0.06,-5.5,3.2,-2.3,0.0
2009,31,297,TOT,Total After Trade,32.0,NBA,C,8.0,56.0,11.4,0.59,0.0,0.8,10.1,12.6,11.5,0.0,0.9,2.7,6.9,11.6,0.1,0.0,0.1,0.11,-2.7,-2.2,-4.8,0.0
2009,18,297,MIN,Minnesota Timberwolves,32.0,NBA,C,1.0,1.0,39.8,,,,100.0,0.0,58.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.48,29.9,-22.5,7.4,0.0
2009,26,297,SAC,Sacramento Kings,32.0,NBA,C,7.0,55.0,10.9,0.59,0.0,0.8,8.4,12.8,10.6,0.0,0.9,2.7,6.9,11.8,0.1,0.0,0.1,0.1,-3.2,-1.8,-5.1,0.0
