Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,21,1516,SEA,Seattle Supersonics,23.0,NBA,SG,38.0,,325.0,6.5,16.7,0.39,0.0,0.1,0.0,6.5,16.5,0.4,4.5,5.7,0.8,2.8,5.2,8.0,7.8,2.8,0.6,6.1,5.8,17.6,,89.0,100.0
1981,21,1516,SEA,Seattle Supersonics,24.0,NBA,PG,81.0,,2311.0,8.7,16.3,0.53,0.0,0.1,0.2,8.7,16.2,0.54,4.4,5.6,0.79,4.0,3.6,7.6,7.1,1.6,0.4,4.5,4.1,21.8,,110.0,107.0
1982,31,1516,TOT,Total After Trade,25.0,NBA,SG,74.0,15.0,1295.0,7.7,15.8,0.49,0.1,0.4,0.25,7.6,15.4,0.5,3.8,5.1,0.75,2.9,2.7,5.7,6.1,2.0,0.9,3.4,3.6,19.4,,108.0,108.0
1982,21,1516,SEA,Seattle Supersonics,25.0,NBA,SG,7.0,0.0,104.0,4.2,10.2,0.41,0.0,0.5,0.0,4.2,9.7,0.43,4.2,5.5,0.75,3.2,3.7,6.9,5.1,2.8,0.9,2.3,3.7,12.5,,108.0,102.0
1982,9,1516,DET,Detroit Pistons,25.0,NBA,SG,67.0,15.0,1191.0,8.0,16.3,0.49,0.1,0.4,0.27,7.9,15.9,0.5,3.8,5.0,0.75,2.9,2.7,5.6,6.2,1.9,0.9,3.5,3.6,20.0,,108.0,108.0
1983,9,1516,DET,Detroit Pistons,26.0,NBA,SG,82.0,51.0,2511.0,9.4,18.3,0.51,0.2,0.7,0.28,9.2,17.6,0.52,4.4,5.7,0.78,3.0,3.4,6.4,5.4,1.7,0.9,2.7,4.7,23.4,,116.0,107.0
1984,9,1516,DET,Detroit Pistons,27.0,NBA,SG,82.0,0.0,1909.0,10.3,21.8,0.47,0.1,0.5,0.21,10.2,21.4,0.48,5.0,6.7,0.75,3.1,2.6,5.7,6.6,1.1,0.5,3.3,4.7,25.7,,111.0,112.0
1985,9,1516,DET,Detroit Pistons,28.0,NBA,SG,82.0,16.0,2093.0,9.3,20.6,0.45,0.1,0.6,0.18,9.2,20.0,0.46,4.1,5.4,0.77,2.9,2.6,5.5,7.1,1.6,0.4,2.9,4.5,23.0,,109.0,110.0
1986,9,1516,DET,Detroit Pistons,29.0,NBA,SG,79.0,12.0,1978.0,10.8,23.2,0.47,0.0,0.3,0.15,10.8,22.9,0.47,3.8,5.0,0.77,2.8,2.5,5.3,6.3,1.9,0.5,2.0,4.2,25.5,,111.0,110.0
1987,9,1516,DET,Detroit Pistons,30.0,NBA,SG,78.0,8.0,2166.0,11.7,25.3,0.46,0.1,0.3,0.29,11.6,25.0,0.46,3.5,4.4,0.79,2.7,2.9,5.6,6.6,2.0,0.4,2.9,3.5,26.9,,107.0,108.0
1988,9,1516,DET,Detroit Pistons,31.0,NBA,SG,82.0,1.0,1935.0,10.7,24.2,0.44,0.1,0.6,0.21,10.6,23.6,0.45,3.7,5.5,0.68,2.3,3.6,5.8,6.7,1.5,0.5,3.8,4.1,25.3,,100.0,108.0
1989,9,1516,DET,Detroit Pistons,32.0,NBA,SG,82.0,21.0,2073.0,11.2,24.2,0.46,0.3,1.1,0.3,10.9,23.1,0.47,4.7,6.4,0.73,2.6,3.5,6.2,5.9,1.8,0.4,2.5,3.8,27.4,,111.0,107.0
1990,9,1516,DET,Detroit Pistons,33.0,NBA,SG,82.0,12.0,1972.0,8.6,20.0,0.43,0.1,0.9,0.15,8.5,19.1,0.44,3.4,5.1,0.67,2.8,3.8,6.6,6.6,1.8,0.3,3.2,3.7,20.7,,101.0,105.0
1991,9,1516,DET,Detroit Pistons,34.0,NBA,SG,82.0,28.0,2390.0,8.9,20.5,0.43,0.2,0.7,0.32,8.6,19.7,0.44,2.9,4.6,0.65,2.4,3.7,6.1,5.9,1.6,0.3,2.6,3.6,20.9,,103.0,107.0
1992,27,1516,SAS,San Antonio Spurs,35.0,NBA,SG,60.0,23.0,1350.0,7.5,18.4,0.4,0.7,2.2,0.32,6.8,16.2,0.42,2.0,3.1,0.65,2.5,4.3,6.7,5.4,1.5,0.5,2.7,3.4,17.7,,97.0,107.0
