SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2017,19,NOP,Anthony Davis,23.0,75.0,2708.0,0.5,0.52,0.3,0.52,0.8,0.58,0.42,0.09,110.0,104.0,83.0,101.0,104.0,105.0,157.0,28.0,12.2,98.7
2017,19,NOP,Jrue Holiday,26.0,67.0,2190.0,0.45,0.5,0.36,0.51,0.71,0.53,0.19,0.32,99.0,99.0,100.0,99.0,92.0,96.0,70.0,100.0,-7.5,-39.2
2017,19,NOP,E'Twaun Moore,27.0,73.0,1820.0,0.46,0.5,0.37,0.52,0.77,0.54,0.12,0.34,100.0,100.0,104.0,101.0,100.0,97.0,44.0,106.0,7.0,-19.8
2017,19,NOP,Terrence Jones,25.0,51.0,1264.0,0.47,0.51,0.25,0.49,0.61,0.52,0.35,0.15,103.0,102.0,71.0,96.0,78.0,94.0,128.0,49.0,-21.4,-38.8
2017,19,NOP,Solomon Hill,25.0,80.0,2374.0,0.38,0.43,0.35,0.48,0.8,0.53,0.27,0.56,84.0,85.0,97.0,94.0,104.0,95.0,99.0,179.0,-31.1,-27.3
2017,19,NOP,Buddy Hield,24.0,57.0,1161.0,0.39,0.42,0.37,0.49,0.88,0.5,0.07,0.51,86.0,83.0,103.0,95.0,114.0,91.0,26.0,162.0,-24.9,-48.4
2017,19,NOP,Langston Galloway,25.0,55.0,1120.0,0.37,0.37,0.38,0.49,0.77,0.51,0.12,0.61,82.0,74.0,105.0,95.0,100.0,92.0,44.0,192.0,-22.1,-41.5
2017,19,NOP,Tim Frazier,26.0,65.0,1525.0,0.4,0.45,0.31,0.45,0.76,0.5,0.32,0.32,88.0,89.0,87.0,88.0,98.0,91.0,118.0,100.0,-49.1,-45.0
2017,19,NOP,Dante Cunningham,29.0,66.0,1649.0,0.48,0.58,0.39,0.58,0.59,0.59,0.08,0.5,106.0,115.0,110.0,114.0,77.0,106.0,28.0,159.0,50.2,25.3
2017,19,NOP,DeMarcus Cousins,26.0,17.0,574.0,0.45,0.49,0.38,0.51,0.78,0.56,0.38,0.31,99.0,97.0,105.0,99.0,101.0,102.0,142.0,97.0,-2.6,8.3
2017,19,NOP,Jordan Crawford,28.0,19.0,442.0,0.48,0.55,0.39,0.57,0.77,0.58,0.12,0.44,105.0,110.0,109.0,110.0,100.0,105.0,44.0,138.0,23.0,13.5
2017,19,NOP,Tyreke Evans,27.0,26.0,474.0,0.4,0.45,0.3,0.45,0.78,0.49,0.26,0.31,88.0,89.0,84.0,87.0,101.0,89.0,94.0,98.0,-30.2,-31.0
2017,19,NOP,Alexis Ajinca,28.0,39.0,584.0,0.5,0.51,0.0,0.5,0.72,0.53,0.22,0.02,109.0,102.0,,97.0,94.0,96.0,83.0,7.0,-4.9,-9.1
2017,19,NOP,Donatas Motiejunas,26.0,34.0,479.0,0.41,0.5,0.23,0.45,0.51,0.47,0.36,0.34,90.0,100.0,65.0,88.0,66.0,85.0,131.0,108.0,-16.8,-26.3
2017,19,NOP,Cheick Diallo,20.0,17.0,199.0,0.47,0.47,,0.47,0.71,0.51,0.28,0.0,104.0,94.0,,92.0,93.0,92.0,102.0,,-6.1,-7.2
2017,19,NOP,Omer Asik,30.0,31.0,482.0,0.48,0.48,,0.48,0.59,0.52,0.6,0.0,104.0,95.0,,93.0,76.0,94.0,222.0,,-4.8,-5.8
2017,19,NOP,Lance Stephenson,26.0,6.0,162.0,0.47,0.56,0.1,0.48,0.62,0.5,0.14,0.18,103.0,110.0,28.0,94.0,81.0,90.0,54.0,58.0,-3.5,-6.6
2017,19,NOP,Quinn Cook,23.0,9.0,111.0,0.54,0.55,0.5,0.61,0.67,0.61,0.07,0.29,117.0,110.0,140.0,119.0,86.0,111.0,27.0,93.0,7.9,5.2
2017,19,NOP,Hollis Thompson,25.0,9.0,191.0,0.27,0.29,0.25,0.34,0.67,0.38,0.22,0.58,59.0,58.0,70.0,66.0,86.0,68.0,81.0,185.0,-14.1,-15.7
2017,19,NOP,Anthony Brown,24.0,9.0,143.0,0.34,0.47,0.25,0.42,,0.42,0.0,0.58,75.0,94.0,70.0,81.0,,75.0,,185.0,-8.1,-11.3
2017,19,NOP,Reggie Williams,30.0,6.0,79.0,0.35,0.25,0.46,0.46,0.86,0.52,0.3,0.48,76.0,50.0,127.0,89.0,111.0,94.0,112.0,151.0,-2.6,-1.8
2017,19,NOP,Wayne Selden,22.0,3.0,47.0,0.62,1.0,0.57,0.88,0.5,0.82,0.5,0.88,137.0,199.0,160.0,170.0,65.0,148.0,185.0,277.0,5.8,5.2
2017,19,NOP,Archie Goodwin,22.0,3.0,30.0,0.4,0.33,0.5,0.5,1.0,0.8,2.0,0.4,87.0,66.0,140.0,97.0,130.0,144.0,739.0,127.0,-0.1,4.6
2017,19,NOP,Omri Casspi,28.0,1.0,24.0,0.56,0.6,0.5,0.67,,0.67,0.0,0.44,122.0,119.0,140.0,130.0,,121.0,,141.0,2.8,2.1
2017,19,NOP,Axel Toupane,24.0,2.0,41.0,0.62,0.8,0.33,0.69,,0.69,0.0,0.38,137.0,159.0,93.0,134.0,,124.0,,119.0,2.8,2.2
2017,19,NOP,Jarrett Jack,33.0,2.0,33.0,0.67,1.0,0.0,0.67,1.0,0.77,0.67,0.33,146.0,199.0,,130.0,130.0,140.0,246.0,105.0,0.9,1.7
2017,19,NOP,Team,,,,0.46,0.51,0.35,0.51,0.76,0.55,0.27,0.27,101.0,101.0,98.0,99.0,99.0,99.0,101.0,86.0,-29.4,-42.1
2017,19,NOP,League Average,,,,0.46,0.5,0.36,0.51,0.77,0.55,0.27,0.32,,,,,,,,,,
