Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
117,Chucky Atkins,"August 14, 1974",864.0,390.0,20973.0,2931.0,7192.0,0.41,1127.0,3137.0,0.36,1804.0,4055.0,0.44,0.49,1188.0,1534.0,0.77,231.0,1192.0,1423.0,2876.0,563.0,42.0,1220.0,1565.0,8177.0,0
