Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,17,2024,MIL,Milwaukee Bucks,22.0,NBA,SG,7.0,,182.0,30.0,51.0,0.59,0.0,0.0,,30.0,51.0,0.59,0.59,27.0,31.0,0.87,17.0,14.0,31.0,11.0,5.0,1.0,14.0,14.0,87.0
1981,17,2024,MIL,Milwaukee Bucks,23.0,NBA,SG,7.0,,277.0,30.0,69.0,0.44,0.0,0.0,,30.0,69.0,0.44,0.44,38.0,51.0,0.74,19.0,28.0,47.0,20.0,12.0,3.0,20.0,24.0,98.0
1982,17,2024,MIL,Milwaukee Bucks,24.0,NBA,SG,6.0,,252.0,31.0,74.0,0.42,0.0,1.0,0.0,31.0,73.0,0.42,0.42,30.0,38.0,0.79,15.0,15.0,30.0,24.0,9.0,2.0,12.0,22.0,92.0
1983,17,2024,MIL,Milwaukee Bucks,25.0,NBA,SG,9.0,,377.0,62.0,142.0,0.44,0.0,1.0,0.0,62.0,141.0,0.44,0.44,46.0,61.0,0.75,28.0,32.0,60.0,33.0,18.0,3.0,27.0,25.0,170.0
1984,17,2024,MIL,Milwaukee Bucks,26.0,NBA,SG,16.0,,618.0,99.0,191.0,0.52,1.0,4.0,0.25,98.0,187.0,0.52,0.52,106.0,134.0,0.79,44.0,67.0,111.0,68.0,28.0,9.0,61.0,54.0,305.0
1985,17,2024,MIL,Milwaukee Bucks,27.0,NBA,PG,8.0,7.0,319.0,55.0,99.0,0.56,4.0,10.0,0.4,51.0,89.0,0.57,0.58,70.0,75.0,0.93,10.0,24.0,34.0,40.0,5.0,4.0,20.0,26.0,184.0
1986,17,2024,MIL,Milwaukee Bucks,28.0,NBA,PG,9.0,9.0,327.0,52.0,122.0,0.43,4.0,14.0,0.29,48.0,108.0,0.44,0.44,44.0,63.0,0.7,15.0,26.0,41.0,44.0,5.0,5.0,21.0,30.0,152.0
1987,17,2024,MIL,Milwaukee Bucks,29.0,NBA,SG,12.0,10.0,426.0,78.0,165.0,0.47,4.0,14.0,0.29,74.0,151.0,0.49,0.48,73.0,90.0,0.81,21.0,33.0,54.0,36.0,13.0,6.0,24.0,43.0,233.0
1988,17,2024,MIL,Milwaukee Bucks,30.0,NBA,SG,5.0,5.0,173.0,24.0,50.0,0.48,1.0,1.0,1.0,23.0,49.0,0.47,0.49,26.0,27.0,0.96,6.0,13.0,19.0,26.0,3.0,1.0,11.0,14.0,75.0
1989,17,2024,MIL,Milwaukee Bucks,31.0,NBA,PG,9.0,9.0,184.0,19.0,48.0,0.4,2.0,7.0,0.29,17.0,41.0,0.42,0.42,15.0,16.0,0.94,8.0,18.0,26.0,13.0,5.0,2.0,11.0,17.0,55.0
1991,1,2024,ATL,Atlanta Hawks,33.0,NBA,SG,5.0,0.0,91.0,11.0,22.0,0.5,1.0,6.0,0.17,10.0,16.0,0.62,0.52,13.0,16.0,0.81,6.0,10.0,16.0,2.0,3.0,0.0,3.0,16.0,36.0
