Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
1999,15,5,VAN,Vancouver Grizzlies,Shareef Abdur-Rahim,22,50,50,2021,10.3,23.8,0.43,0.3,1.0,0.31,10.0,22.9,0.44,9.8,11.7,0.84,3.0,6.9,10.0,4.6,1.8,1.5,5.0,3.7,30.7,104,107
1999,15,240,VAN,Vancouver Grizzlies,Mike Bibby,20,50,50,1758,8.0,18.6,0.43,0.5,2.3,0.2,7.5,16.3,0.46,3.9,5.2,0.75,0.9,3.3,4.2,10.0,2.4,0.2,4.5,3.7,20.3,99,110
1999,15,1775,VAN,Vancouver Grizzlies,Felipe Lopez,24,47,32,1218,7.5,16.8,0.45,0.5,1.9,0.27,6.9,14.8,0.47,3.9,6.0,0.64,3.1,4.3,7.3,2.7,2.2,0.6,3.6,5.7,19.3,96,109
1999,15,1868,VAN,Vancouver Grizzlies,Tony Massenburg,31,43,35,1143,8.9,18.3,0.49,0.0,0.1,0.0,8.9,18.2,0.49,4.9,7.3,0.66,3.9,8.2,12.1,1.1,1.2,1.8,3.0,5.1,22.7,103,107
1999,15,2249,VAN,Vancouver Grizzlies,Cherokee Parks,26,48,41,1118,5.7,13.3,0.43,0.0,0.0,0.0,5.7,13.2,0.43,1.4,2.7,0.55,3.6,8.1,11.7,1.7,1.3,1.3,2.4,5.5,12.8,92,107
1999,15,2693,VAN,Vancouver Grizzlies,Michael Smith,26,48,10,1098,3.8,7.1,0.54,0.0,0.0,0.0,3.8,7.0,0.54,3.7,6.3,0.59,6.6,10.6,17.2,2.4,2.3,0.9,2.9,5.3,11.3,109,104
1999,15,2417,VAN,Vancouver Grizzlies,Bryant Reeves,25,25,14,702,7.8,19.3,0.41,0.0,0.1,0.0,7.8,19.2,0.41,5.1,8.9,0.58,3.8,6.8,10.6,2.8,1.0,0.6,3.6,7.9,20.8,92,109
1999,15,526,VAN,Vancouver Grizzlies,Pete Chilcutt,30,46,0,697,4.9,13.3,0.37,2.0,5.3,0.38,2.9,8.0,0.36,1.1,1.3,0.82,2.2,6.8,9.0,2.3,1.7,0.9,2.2,4.0,12.8,95,108
1999,15,3080,VAN,Vancouver Grizzlies,DeJuan Wheat,25,46,0,590,6.7,17.6,0.38,2.0,5.5,0.37,4.7,12.2,0.38,3.7,5.0,0.73,1.0,3.1,4.1,9.3,2.4,0.2,4.4,5.4,19.0,97,110
1999,15,1799,VAN,Vancouver Grizzlies,Sam Mack,28,19,15,577,8.0,19.8,0.41,3.9,10.1,0.39,4.1,9.7,0.42,2.6,2.8,0.93,0.7,4.3,5.0,2.1,1.9,0.1,1.9,5.0,22.6,108,110
1999,15,1253,VAN,Vancouver Grizzlies,J.R. Henderson,22,30,0,331,5.7,15.6,0.36,0.3,0.8,0.4,5.4,14.8,0.36,4.1,7.3,0.56,3.3,4.4,7.7,3.6,1.5,0.7,2.9,4.7,15.8,90,110
1999,15,3073,VAN,Vancouver Grizzlies,Doug West,31,14,2,294,5.7,11.9,0.48,0.0,0.4,0.0,5.7,11.6,0.49,3.5,4.6,0.76,0.9,3.7,4.6,3.5,2.9,1.3,2.2,7.0,14.9,105,107
1999,15,718,VAN,Vancouver Grizzlies,Terry Dehere,27,22,0,271,5.4,14.7,0.36,3.0,6.8,0.44,2.4,8.0,0.3,1.0,1.4,0.71,1.0,3.4,4.4,5.2,1.0,0.6,2.8,5.6,14.7,97,112
1999,15,1882,VAN,Vancouver Grizzlies,Lee Mayberry,28,9,0,126,3.0,8.1,0.37,0.9,4.3,0.2,2.1,3.9,0.56,1.7,2.1,0.8,0.0,1.3,1.3,9.8,3.0,0.0,4.7,5.6,8.6,86,110
1999,15,2433,VAN,Vancouver Grizzlies,Rodrick Rhodes,25,10,1,123,4.8,19.3,0.25,0.4,3.1,0.14,4.4,16.2,0.27,4.8,8.3,0.58,3.1,2.6,5.7,4.4,1.8,0.9,6.6,7.0,14.9,66,111
1999,15,1269,VAN,Vancouver Grizzlies,Carl Herrera,32,4,0,42,3.9,16.7,0.23,0.0,0.0,,3.9,16.7,0.23,0.0,2.6,0.0,6.4,3.9,10.3,3.9,0.0,0.0,5.1,3.9,7.7,57,114
1999,15,2560,VAN,Vancouver Grizzlies,Jason Sasser,25,6,0,39,6.9,15.2,0.46,0.0,0.0,,6.9,15.2,0.46,1.4,2.8,0.5,2.8,6.9,9.7,2.8,2.8,0.0,2.8,5.5,15.2,92,106
1999,15,2102,VAN,Vancouver Grizzlies,Makhtar N'Diaye,25,4,0,27,2.0,8.0,0.25,0.0,0.0,,2.0,8.0,0.25,6.0,8.0,0.75,6.0,4.0,10.0,2.0,0.0,2.0,2.0,18.0,10.0,103,111
