Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1989,22.0,NYK,NBA,PG,9.0,0.0,111.0,10.1,22.4,0.449,0.5,0.5,1.0,9.6,22.0,0.438,4.1,7.8,0.529,2.7,3.2,5.9,11.4,1.8,0.5,5.9,9.6,24.7,,98.0,114.0
1990,23.0,SAS,NBA,PG,10.0,10.0,384.0,6.6,15.5,0.425,0.0,0.9,0.0,6.6,14.7,0.45,1.8,3.3,0.556,2.7,3.8,6.5,13.7,1.7,0.0,4.2,3.7,15.0,,102.0,109.0
1991,24.0,SAS,NBA,PG,4.0,4.0,168.0,8.2,19.0,0.433,0.0,1.7,0.0,8.2,17.3,0.475,4.8,5.9,0.81,1.4,4.5,5.9,9.9,2.5,0.0,3.7,4.0,21.2,,104.0,113.0
1992,25.0,SAS,NBA,PG,2.0,2.0,80.0,8.3,14.1,0.591,0.0,0.0,,8.3,14.1,0.591,3.2,5.1,0.625,0.0,4.5,4.5,12.1,1.9,1.3,3.8,5.1,19.8,,119.0,120.0
1993,26.0,POR,NBA,SG,4.0,4.0,156.0,7.4,17.5,0.423,0.0,0.3,0.0,7.4,17.2,0.431,3.4,4.0,0.833,3.0,5.7,8.8,12.5,1.7,0.7,2.4,3.4,18.2,,113.0,105.0
1994,27.0,POR,NBA,PG,4.0,4.0,154.0,12.0,23.9,0.5,0.0,0.3,0.0,12.0,23.6,0.507,7.3,9.0,0.815,1.0,4.3,5.3,12.9,1.3,0.7,3.3,4.3,31.2,,121.0,119.0
1995,28.0,POR,NBA,PG,3.0,3.0,126.0,11.3,27.1,0.415,0.8,2.1,0.4,10.4,25.0,0.417,5.8,7.5,0.778,0.4,4.6,5.0,15.4,1.3,0.8,4.2,4.6,29.2,,107.0,128.0
1996,29.0,POR,NBA,PG,5.0,5.0,202.0,10.2,23.1,0.44,1.7,3.3,0.5,8.5,19.8,0.431,6.3,9.9,0.639,3.3,5.2,8.5,11.6,1.4,0.0,3.3,3.9,28.3,,115.0,115.0
1997,30.0,WSB,NBA,PG,3.0,3.0,124.0,9.7,22.9,0.423,0.4,0.9,0.5,9.3,22.0,0.42,6.2,8.4,0.737,2.2,5.7,7.9,11.0,1.3,0.0,4.8,3.5,26.0,,106.0,116.0
2001,34.0,POR,NBA,PG,2.0,0.0,19.0,5.5,16.6,0.333,0.0,0.0,,5.5,16.6,0.333,11.1,16.6,0.667,5.5,5.5,11.1,5.5,5.5,0.0,2.8,2.8,22.1,,103.0,106.0
2003,36.0,MIN,NBA,PG,6.0,0.0,73.0,7.6,14.6,0.524,0.0,0.0,,7.6,14.6,0.524,4.2,4.2,1.0,0.0,4.2,4.2,11.8,2.8,1.4,5.5,3.5,19.4,,105.0,109.0
