Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987.0,9.0,669,DET,Detroit Pistons,Adrian Dantley,31.0,15.0,15.0,500.0,111.0,206.0,0.54,0.0,0.0,,111.0,206.0,0.54,0.54,86.0,111.0,0.78,29.0,39.0,68.0,35.0,13.0,0.0,33.0,36.0,308.0
1987.0,9.0,1678,DET,Detroit Pistons,Bill Laimbeer,29.0,15.0,15.0,543.0,84.0,163.0,0.52,1.0,5.0,0.2,83.0,158.0,0.52,0.52,15.0,24.0,0.62,30.0,126.0,156.0,37.0,15.0,12.0,20.0,53.0,184.0
1987.0,9.0,2131,DET,Detroit Pistons,Chuck Nevitt,27.0,3.0,0.0,10.0,1.0,5.0,0.2,0.0,0.0,,1.0,5.0,0.2,0.2,2.0,2.0,1.0,1.0,5.0,6.0,0.0,0.0,3.0,3.0,1.0,4.0
,,1957,,,Cozell McQueen,,,,,,,,,,,,,,,,,,,,,,,,,,
1987.0,9.0,2494,DET,Detroit Pistons,Dennis Rodman,25.0,15.0,0.0,245.0,40.0,74.0,0.54,0.0,0.0,,40.0,74.0,0.54,0.54,18.0,32.0,0.56,32.0,39.0,71.0,3.0,6.0,17.0,17.0,48.0,98.0
1987.0,9.0,2847,DET,Detroit Pistons,Isiah Thomas,25.0,15.0,15.0,562.0,134.0,297.0,0.45,10.0,33.0,0.3,124.0,264.0,0.47,0.47,83.0,110.0,0.76,21.0,46.0,67.0,130.0,39.0,4.0,42.0,51.0,361.0
,,2814,,,Jeff Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
1987.0,9.0,797,DET,Detroit Pistons,Joe Dumars,23.0,15.0,15.0,473.0,78.0,145.0,0.54,2.0,3.0,0.67,76.0,142.0,0.54,0.55,32.0,41.0,0.78,8.0,11.0,19.0,72.0,12.0,1.0,27.0,26.0,190.0
1987.0,9.0,2540,DET,Detroit Pistons,John Salley,22.0,15.0,0.0,311.0,33.0,66.0,0.5,0.0,0.0,,33.0,66.0,0.5,0.5,27.0,42.0,0.64,30.0,42.0,72.0,11.0,3.0,17.0,14.0,60.0,93.0
,,2577,,,John Schweitz,,,,,,,,,,,,,,,,,,,,,,,,,,
1987.0,9.0,2144,DET,Detroit Pistons,Kurt Nimphius,28.0,4.0,0.0,30.0,3.0,9.0,0.33,0.0,0.0,,3.0,9.0,0.33,0.33,2.0,4.0,0.5,5.0,5.0,10.0,0.0,0.0,2.0,3.0,10.0,8.0
1987.0,9.0,1816,DET,Detroit Pistons,Rick Mahorn,28.0,15.0,15.0,483.0,59.0,109.0,0.54,0.0,1.0,0.0,59.0,108.0,0.55,0.54,28.0,35.0,0.8,42.0,100.0,142.0,5.0,6.0,11.0,16.0,60.0,146.0
1987.0,9.0,1114,DET,Detroit Pistons,Sidney Green,26.0,9.0,0.0,42.0,6.0,10.0,0.6,0.0,0.0,,6.0,10.0,0.6,0.6,5.0,6.0,0.83,3.0,6.0,9.0,1.0,1.0,2.0,3.0,2.0,17.0
1987.0,9.0,464,DET,Detroit Pistons,Tony Campbell,24.0,4.0,0.0,13.0,3.0,6.0,0.5,1.0,1.0,1.0,2.0,5.0,0.4,0.58,2.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,9.0
1987.0,9.0,1516,DET,Detroit Pistons,Vinnie Johnson,30.0,15.0,0.0,388.0,95.0,207.0,0.46,0.0,2.0,0.0,95.0,205.0,0.46,0.46,31.0,36.0,0.86,20.0,24.0,44.0,62.0,9.0,4.0,23.0,33.0,221.0
