Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,23.0,SAC,NBA,PF,4.0,4.0,124.0,16.0,42.0,0.381,0.0,0.0,,16.0,42.0,0.381,0.381,7.0,14.0,0.5,7.0,13.0,20.0,4.0,2.0,7.0,13.0,14.0,39.0
1998,25.0,POR,NBA,SF,4.0,4.0,135.0,19.0,36.0,0.528,0.0,0.0,,19.0,36.0,0.528,0.528,15.0,18.0,0.833,18.0,25.0,43.0,6.0,4.0,3.0,5.0,20.0,53.0
1999,26.0,POR,NBA,PF,13.0,13.0,482.0,63.0,119.0,0.529,0.0,0.0,,63.0,119.0,0.529,0.529,45.0,72.0,0.625,34.0,85.0,119.0,14.0,10.0,16.0,21.0,48.0,171.0
2001,28.0,MIA,NBA,C,3.0,0.0,84.0,10.0,24.0,0.417,0.0,0.0,,10.0,24.0,0.417,0.417,10.0,14.0,0.714,6.0,18.0,24.0,1.0,0.0,5.0,6.0,9.0,30.0
2004,31.0,MIA,NBA,C,13.0,13.0,399.0,42.0,98.0,0.429,0.0,1.0,0.0,42.0,97.0,0.433,0.429,8.0,14.0,0.571,45.0,67.0,112.0,10.0,7.0,8.0,18.0,52.0,92.0
2006,33.0,PHO,NBA,C,5.0,0.0,12.0,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,0.333,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0
