Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1992,2,951,BOS,Boston Celtics,Rick Fox,"July 24, 1969",22.0,NBA,SF,81.0,5.0,1535.0,7.9,17.1,0.46,0.8,2.3,0.33,7.1,14.9,0.48,4.5,6.0,0.76,2.4,4.8,7.2,4.1,2.5,1.0,4.0,7.5,21.0,,102.0,106.0
1993,2,951,BOS,Boston Celtics,Rick Fox,"July 24, 1969",23.0,NBA,SF,71.0,14.0,1082.0,8.6,17.8,0.48,0.2,1.1,0.17,8.4,16.7,0.5,3.8,4.7,0.8,2.6,4.9,7.4,5.3,2.9,1.0,3.6,6.2,21.2,,105.0,106.0
1994,2,951,BOS,Boston Celtics,Rick Fox,"July 24, 1969",24.0,NBA,SF,82.0,53.0,2096.0,8.1,17.4,0.47,0.8,2.4,0.33,7.4,15.0,0.49,4.2,5.5,0.76,2.5,6.0,8.5,5.2,1.9,1.2,3.8,5.8,21.2,,103.0,108.0
1995,2,951,BOS,Boston Celtics,Rick Fox,"July 24, 1969",25.0,NBA,SF,53.0,7.0,1039.0,8.3,17.2,0.48,1.5,3.7,0.41,6.8,13.6,0.5,4.7,6.0,0.77,3.0,4.6,7.6,6.8,2.6,0.9,3.8,7.6,22.8,,114.0,109.0
1996,2,951,BOS,Boston Celtics,Rick Fox,"July 24, 1969",26.0,NBA,SF,81.0,81.0,2588.0,8.1,17.9,0.45,1.9,5.2,0.36,6.2,12.6,0.49,3.8,4.9,0.77,3.0,5.6,8.7,7.1,2.2,0.8,4.2,5.6,21.9,,108.0,109.0
1997,2,951,BOS,Boston Celtics,Rick Fox,"July 24, 1969",27.0,NBA,SF,76.0,75.0,2650.0,8.2,18.0,0.46,1.9,5.3,0.36,6.3,12.7,0.49,3.9,5.0,0.79,2.2,5.3,7.5,5.4,3.2,0.8,3.4,5.3,22.2,,108.0,109.0
1998,14,951,LAL,Los Angeles Lakers,Rick Fox,"July 24, 1969",28.0,NBA,SF,82.0,82.0,2709.0,6.9,14.6,0.47,1.6,5.0,0.32,5.2,9.6,0.55,3.2,4.4,0.74,1.5,5.3,6.8,5.2,1.9,0.9,3.8,5.9,18.6,,105.0,105.0
1999,14,951,LAL,Los Angeles Lakers,Rick Fox,"July 24, 1969",29.0,NBA,SF,44.0,1.0,944.0,8.2,18.3,0.45,1.8,5.3,0.34,6.4,13.0,0.49,3.7,4.9,0.74,1.4,3.5,4.9,4.9,1.6,0.6,3.1,6.3,21.9,,106.0,107.0
2001,14,951,LAL,Los Angeles Lakers,Rick Fox,"July 24, 1969",31.0,NBA,SF,82.0,77.0,2291.0,6.6,14.8,0.44,2.7,6.9,0.39,3.9,7.9,0.49,2.2,2.8,0.78,1.8,5.6,7.4,6.0,1.6,0.7,3.1,5.1,18.0,,110.0,106.0
2002,14,951,LAL,Los Angeles Lakers,Rick Fox,"July 24, 1969",32.0,NBA,SF,82.0,82.0,2289.0,5.8,13.8,0.42,1.5,4.7,0.31,4.3,9.0,0.48,1.6,1.9,0.82,2.0,6.8,8.9,6.4,1.5,0.5,3.0,5.6,14.7,,103.0,103.0
2003,14,951,LAL,Los Angeles Lakers,Rick Fox,"July 24, 1969",33.0,NBA,SF,76.0,75.0,2181.0,6.2,14.8,0.42,2.5,6.7,0.38,3.7,8.1,0.46,1.2,1.6,0.75,1.5,6.2,7.7,6.0,1.6,0.3,2.9,5.1,16.2,,105.0,106.0
2004,14,951,LAL,Los Angeles Lakers,Rick Fox,"July 24, 1969",34.0,NBA,SF,38.0,34.0,846.0,4.5,11.4,0.39,0.9,3.8,0.25,3.6,7.7,0.46,1.4,1.8,0.73,1.8,4.5,6.3,6.0,1.8,0.2,3.0,6.1,11.3,,94.0,104.0
