Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2012,16,302,MIA,Miami Heat,Chris Bosh,27,57,57,2007,10.3,21.2,0.49,0.3,0.9,0.29,10.0,20.2,0.5,6.0,7.3,0.82,2.5,9.4,11.9,2.7,1.3,1.2,3.1,3.4,26.9,109,100
2012,16,2315,MIA,Miami Heat,Dexter Pittman,23,35,6,301,7.7,16.4,0.47,0.0,0.0,,7.7,16.4,0.47,3.1,4.9,0.64,4.7,7.7,12.4,1.6,1.4,1.4,3.0,12.8,18.5,100,100
2012,16,2989,MIA,Miami Heat,Dwyane Wade,30,49,49,1625,13.5,27.1,0.5,0.5,1.8,0.27,13.0,25.3,0.51,7.6,9.6,0.79,2.4,5.3,7.7,7.3,2.7,2.0,4.2,3.6,35.0,112,99
2012,16,653,MIA,Miami Heat,Eddy Curry,29,14,1,83,7.6,16.5,0.46,0.0,0.0,,7.6,16.5,0.46,3.8,5.1,0.75,2.5,5.1,7.6,0.6,0.0,1.3,6.3,10.8,19.0,82,105
2012,16,1547,MIA,Miami Heat,James Jones,31,51,10,666,4.5,11.9,0.38,3.6,9.0,0.4,0.9,2.8,0.31,2.0,2.4,0.83,0.5,3.4,3.9,1.5,1.3,0.7,0.8,3.6,14.6,117,104
2012,16,96,MIA,Miami Heat,Joel Anthony,29,64,51,1349,3.3,5.9,0.56,0.0,0.0,,3.3,5.9,0.56,1.9,2.8,0.69,3.9,5.9,9.8,0.4,1.4,3.3,1.8,4.9,8.5,113,100
2012,16,1340,MIA,Miami Heat,Juwan Howard,38,28,0,190,4.7,15.2,0.31,0.0,0.0,,4.7,15.2,0.31,2.2,2.8,0.8,5.0,8.0,13.0,2.8,1.1,0.3,5.5,5.0,11.6,73,102
2012,16,1428,MIA,Miami Heat,LeBron James,27,62,62,2326,14.1,26.4,0.53,1.2,3.4,0.36,12.8,23.1,0.56,8.8,11.4,0.77,2.1,9.0,11.1,8.8,2.6,1.1,4.8,2.2,38.1,118,97
2012,16,511,MIA,Miami Heat,Mario Chalmers,25,64,64,1825,6.4,14.4,0.45,2.9,7.5,0.39,3.5,6.9,0.51,2.3,2.9,0.79,0.5,4.5,4.9,6.4,2.8,0.3,4.1,4.8,18.1,104,101
2012,16,1043,MIA,Miami Heat,Mickell Gladness,25,8,0,28,1.9,5.6,0.33,0.0,0.0,,1.9,5.6,0.33,0.0,0.0,,1.9,18.8,20.7,3.8,1.9,1.9,5.6,15.0,3.8,56,91
2012,16,1994,MIA,Miami Heat,Mike Miller,31,39,2,752,6.4,14.6,0.44,3.7,8.2,0.45,2.7,6.4,0.41,0.1,0.3,0.4,1.5,7.4,9.0,2.9,1.0,0.4,2.1,4.1,16.6,108,103
2012,16,561,MIA,Miami Heat,Norris Cole,23,65,2,1260,7.4,18.8,0.39,0.9,3.2,0.28,6.5,15.6,0.42,2.8,3.6,0.78,0.9,2.9,3.8,5.6,1.8,0.1,4.4,5.2,18.4,88,104
2012,16,2919,MIA,Miami Heat,Ronny Turiaf,29,13,5,221,3.8,7.1,0.53,0.0,0.2,0.0,3.8,6.9,0.55,3.1,5.2,0.59,4.5,9.3,13.8,1.2,1.9,3.3,1.9,7.6,10.7,114,96
2012,16,189,MIA,Miami Heat,Shane Battier,33,65,10,1499,4.0,10.3,0.39,2.2,6.4,0.34,1.8,3.8,0.47,0.8,1.3,0.62,2.0,3.5,5.5,2.9,2.2,1.2,1.3,3.7,10.9,108,102
2012,16,1208,MIA,Miami Heat,Terrel Harris,24,22,1,318,4.8,13.7,0.35,1.3,6.5,0.2,3.5,7.3,0.48,2.3,3.5,0.67,3.0,5.5,8.4,4.3,1.5,0.3,4.1,5.6,13.2,87,103
2012,16,1221,MIA,Miami Heat,Udonis Haslem,31,64,10,1589,5.0,11.8,0.42,0.0,0.0,,5.0,11.8,0.42,2.7,3.4,0.81,3.9,11.7,15.6,1.4,1.2,0.8,2.0,4.7,12.8,102,99
