Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2012,4,CHA,Charlotte Bobcats,Gerald Henderson,24,55,55,1831,9.6,20.8,0.46,0.3,1.4,0.23,9.2,19.5,0.48,4.5,5.9,0.76,1.8,4.6,6.5,3.6,1.4,0.6,2.9,3.7,23.9,,99,112
2012,4,CHA,Charlotte Bobcats,Kemba Walker,21,66,25,1792,8.3,22.6,0.37,2.0,6.6,0.3,6.2,15.9,0.39,4.9,6.3,0.79,0.9,6.0,6.9,8.5,1.8,0.6,3.5,2.3,23.5,,96,111
2012,4,CHA,Charlotte Bobcats,Byron Mullens,22,65,25,1465,9.0,21.3,0.42,0.4,1.8,0.24,8.6,19.4,0.44,3.3,4.0,0.82,3.5,8.3,11.8,2.1,0.8,1.9,2.7,4.9,21.8,,94,110
2012,4,CHA,Charlotte Bobcats,Bismack Biyombo,19,63,41,1455,4.7,10.1,0.46,0.0,0.0,,4.7,10.1,0.46,2.5,5.2,0.48,4.1,9.2,13.3,1.0,0.7,4.2,2.6,5.3,11.8,,92,107
2012,4,CHA,Charlotte Bobcats,Derrick Brown,24,65,17,1443,7.7,14.9,0.52,0.2,0.9,0.25,7.5,14.1,0.54,3.4,5.1,0.67,3.5,5.1,8.6,2.4,1.8,0.4,2.0,3.5,19.1,,110,111
2012,4,CHA,Charlotte Bobcats,D.J. Augustin,24,48,46,1408,6.8,18.2,0.38,2.3,6.7,0.34,4.6,11.5,0.4,3.9,4.5,0.88,0.9,3.2,4.1,11.5,1.3,0.0,4.1,2.4,19.9,,100,114
2012,4,CHA,Charlotte Bobcats,D.J. White,25,58,11,1098,8.4,16.9,0.49,0.0,0.0,1.0,8.3,16.9,0.49,2.1,2.9,0.7,2.4,7.6,10.0,2.3,0.8,1.1,2.1,4.5,18.8,,100,111
2012,4,CHA,Charlotte Bobcats,Boris Diaw,29,37,28,1018,6.0,14.6,0.41,1.2,4.5,0.27,4.8,10.2,0.47,0.9,1.4,0.63,2.4,7.7,10.1,8.2,1.0,1.0,4.3,3.7,14.1,,89,111
2012,4,CHA,Charlotte Bobcats,Tyrus Thomas,25,54,30,1013,6.2,17.0,0.37,0.1,0.2,0.33,6.2,16.9,0.37,3.3,4.3,0.76,2.5,7.9,10.4,1.8,1.9,3.1,2.8,7.5,15.8,,84,106
2012,4,CHA,Charlotte Bobcats,Corey Maggette,32,32,28,881,8.3,22.3,0.37,1.4,3.9,0.36,6.9,18.4,0.38,10.6,12.4,0.86,1.3,6.2,7.5,2.3,1.4,0.1,3.5,5.0,28.7,,100,112
2012,4,CHA,Charlotte Bobcats,Reggie Williams,25,33,13,747,7.5,18.0,0.42,2.3,7.5,0.31,5.1,10.4,0.49,2.0,2.8,0.72,1.9,4.7,6.6,4.2,1.4,0.2,2.3,2.4,19.3,,100,113
2012,4,CHA,Charlotte Bobcats,Matt Carroll,31,53,2,596,4.6,13.9,0.33,0.7,3.8,0.19,3.9,10.1,0.39,2.7,3.4,0.79,0.7,4.4,5.1,3.4,1.4,0.6,2.1,4.6,12.6,,84,112
2012,4,CHA,Charlotte Bobcats,Cory Higgins,22,38,0,423,6.5,19.9,0.32,0.5,2.5,0.2,6.0,17.4,0.34,5.2,7.5,0.7,0.9,3.5,4.4,4.5,0.6,0.7,4.9,5.0,18.7,,77,114
2012,4,CHA,Charlotte Bobcats,DeSagana Diop,30,27,9,325,2.4,6.8,0.36,0.0,0.0,,2.4,6.8,0.36,0.2,1.0,0.17,5.4,8.4,13.8,3.7,1.0,2.1,3.1,5.8,5.0,,81,109
2012,4,CHA,Charlotte Bobcats,Eduardo Najera,35,22,0,270,4.7,12.5,0.38,1.6,5.7,0.28,3.1,6.8,0.46,0.4,0.8,0.5,2.1,7.6,9.8,2.3,3.7,0.8,1.4,7.8,11.3,,92,105
2012,4,CHA,Charlotte Bobcats,Jamario Moon,31,8,0,123,3.0,10.3,0.29,0.9,4.3,0.2,2.1,6.0,0.36,0.9,0.9,1.0,0.9,8.6,9.4,2.1,0.4,2.1,3.4,2.1,7.7,,64,110
