Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2008,23,2682,PHI,Philadelphia 76Ers,Jason Smith,"March 2, 1986",21.0,NBA,PF,76.0,1.0,1107.0,6.8,14.9,0.46,0.2,0.7,0.29,6.6,14.2,0.46,2.6,3.9,0.66,3.7,7.3,11.0,1.0,1.1,2.4,2.3,6.8,16.3,,101.0,106.0
2010,23,2682,PHI,Philadelphia 76Ers,Jason Smith,"March 2, 1986",23.0,NBA,PF,56.0,2.0,658.0,6.0,13.9,0.43,0.8,2.3,0.34,5.2,11.6,0.45,2.3,3.3,0.69,4.3,6.5,10.8,2.6,1.7,2.2,2.8,8.8,15.1,,101.0,109.0
2011,19,2682,NOH,New Orleans Hornets,Jason Smith,"March 2, 1986",24.0,NBA,C,77.0,6.0,1102.0,6.7,15.1,0.44,0.0,0.1,0.0,6.7,15.0,0.45,2.9,3.4,0.84,4.4,7.5,11.8,1.8,1.3,1.6,2.6,7.4,16.3,,100.0,105.0
2012,19,2682,NOH,New Orleans Hornets,Jason Smith,"March 2, 1986",25.0,NBA,PF,40.0,29.0,947.0,10.4,20.0,0.52,0.1,0.5,0.11,10.3,19.5,0.53,1.9,2.7,0.7,4.1,7.1,11.2,2.0,1.2,2.4,2.3,5.9,22.7,,107.0,105.0
2013,19,2682,NOH,New Orleans Hornets,Jason Smith,"March 2, 1986",26.0,NBA,C,51.0,0.0,876.0,10.3,21.1,0.49,0.0,0.2,0.0,10.3,20.9,0.5,5.3,6.3,0.84,4.0,7.6,11.5,2.1,0.9,2.8,3.4,7.6,26.0,,107.0,109.0
2014,19,2682,NOP,New Orleans Pelicans,Jason Smith,"March 2, 1986",27.0,NBA,PF,31.0,27.0,830.0,8.2,17.7,0.46,0.0,0.0,,8.2,17.7,0.46,2.4,3.1,0.78,3.2,8.2,11.4,1.8,0.7,1.8,1.8,6.3,18.9,,104.0,111.0
2015,20,2682,NYK,New York Knicks,Jason Smith,"March 2, 1986",28.0,NBA,C,82.0,31.0,1785.0,7.6,17.5,0.43,0.4,1.2,0.36,7.1,16.2,0.44,3.7,4.5,0.83,2.9,6.7,9.6,4.1,0.9,1.3,3.1,6.0,19.3,,99.0,111.0
2016,22,2682,ORL,Orlando Magic,Jason Smith,"March 2, 1986",29.0,NBA,C,76.0,2.0,1181.0,10.3,21.3,0.48,0.2,0.7,0.25,10.2,20.6,0.49,2.3,2.8,0.81,2.2,7.0,9.3,2.6,1.4,2.8,2.4,6.9,23.1,,100.0,105.0
2017,30,2682,WAS,Washington Wizards,Jason Smith,"March 2, 1986",30.0,NBA,C,74.0,3.0,1068.0,8.0,15.2,0.53,1.7,3.6,0.47,6.3,11.6,0.55,1.6,2.4,0.69,3.0,9.0,11.9,1.7,1.0,2.5,2.7,7.8,19.4,,110.0,108.0
2018,30,2682,WAS,Washington Wizards,Jason Smith,"March 2, 1986",31.0,NBA,C,33.0,2.0,285.0,7.8,20.0,0.39,0.7,5.6,0.12,7.1,14.5,0.49,3.3,3.7,0.9,3.1,6.1,9.2,2.4,0.5,2.3,2.8,7.7,19.7,,93.0,110.0
2019,31,2682,TOT,Total After Trade,Jason Smith,"March 2, 1986",32.0,NBA,"C,PF",20.0,1.0,190.0,5.2,14.6,0.36,2.2,6.4,0.35,3.0,8.2,0.36,3.5,4.0,0.88,4.0,8.9,12.9,3.5,0.7,1.7,3.2,7.4,16.1,,100.0,111.0
2019,30,2682,WAS,Washington Wizards,Jason Smith,"March 2, 1986",32.0,NBA,C,12.0,1.0,130.0,5.5,13.5,0.4,1.5,3.6,0.4,4.0,9.8,0.41,3.6,4.4,0.83,4.0,9.5,13.5,4.4,0.4,1.8,2.5,7.6,16.0,,110.0,114.0
2019,17,2682,MIL,Milwaukee Bucks,Jason Smith,"March 2, 1986",32.0,NBA,PF,6.0,0.0,40.0,4.6,15.1,0.31,3.5,10.5,0.33,1.2,4.6,0.25,2.3,2.3,1.0,3.5,9.3,12.8,1.2,2.3,2.3,5.8,7.0,15.1,,80.0,101.0
2019,19,2682,NOP,New Orleans Pelicans,Jason Smith,"March 2, 1986",32.0,NBA,C,2.0,0.0,20.0,4.6,20.9,0.22,4.6,16.3,0.29,0.0,4.6,0.0,4.6,4.6,1.0,4.6,4.6,9.3,2.3,0.0,0.0,2.3,7.0,18.6,,93.0,118.0
