SEASON,TEAM,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983 - 84,BOS,82,19955,43.6,87.2,0.5,0.7,2.8,0.24,42.9,84.5,0.508,23.0,29.0,0.792,14.0,30.6,44.6,25.6,8.1,5.2,17.1,23.5,110.9
