Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,30,3008,WSB,Washington Bullets,Ben Wallace,"September 10, 1974",22.0,NBA,PF,34.0,0.0,197.0,2.9,8.4,0.35,0.0,0.0,,2.9,8.4,0.35,1.1,3.7,0.3,4.6,6.0,10.6,0.4,1.5,2.0,3.3,4.9,6.9
1998,30,3008,WAS,Washington Wizards,Ben Wallace,"September 10, 1974",23.0,NBA,C,67.0,16.0,1124.0,2.7,5.3,0.52,0.0,0.0,,2.7,5.3,0.52,1.1,3.1,0.36,3.6,6.8,10.4,0.6,2.0,2.3,0.9,3.7,6.6
1999,30,3008,WAS,Washington Wizards,Ben Wallace,"September 10, 1974",24.0,NBA,C,46.0,16.0,1231.0,3.4,5.8,0.58,0.0,0.0,,3.4,5.8,0.58,1.4,3.9,0.36,4.0,7.2,11.2,0.5,1.5,2.6,1.1,3.2,8.1
2001,9,3008,DET,Detroit Pistons,Ben Wallace,"September 10, 1974",26.0,NBA,C,80.0,80.0,2760.0,2.8,5.7,0.49,0.0,0.1,0.25,2.8,5.7,0.49,1.0,3.1,0.34,4.0,9.8,13.7,1.6,1.4,2.4,1.5,2.5,6.7
2002,9,3008,DET,Detroit Pistons,Ben Wallace,"September 10, 1974",27.0,NBA,C,80.0,80.0,2921.0,3.1,5.9,0.53,0.0,0.0,0.0,3.1,5.9,0.54,1.2,2.9,0.42,3.9,8.9,12.8,1.4,1.7,3.4,0.9,2.2,7.5
2003,9,3008,DET,Detroit Pistons,Ben Wallace,"September 10, 1974",28.0,NBA,C,73.0,73.0,2873.0,2.6,5.5,0.48,0.0,0.1,0.17,2.6,5.4,0.48,1.1,2.4,0.45,3.7,10.4,14.1,1.5,1.3,2.9,1.1,2.2,6.3
2004,9,3008,DET,Detroit Pistons,Ben Wallace,"September 10, 1974",29.0,NBA,C,81.0,81.0,3050.0,3.7,8.8,0.42,0.0,0.1,0.12,3.7,8.7,0.42,1.7,3.4,0.49,3.8,8.0,11.9,1.6,1.7,2.9,1.5,1.9,9.1
2005,9,3008,DET,Detroit Pistons,Ben Wallace,"September 10, 1974",30.0,NBA,C,74.0,74.0,2671.0,4.0,8.8,0.45,0.0,0.1,0.11,4.0,8.7,0.46,1.8,4.1,0.43,3.9,8.2,12.2,1.7,1.4,2.4,1.1,2.1,9.7
2006,9,3008,DET,Detroit Pistons,Ben Wallace,"September 10, 1974",31.0,NBA,C,82.0,82.0,2890.0,3.0,5.8,0.51,0.0,0.0,0.0,3.0,5.7,0.51,1.5,3.7,0.42,3.7,7.7,11.5,2.0,1.8,2.3,1.1,2.0,7.4
2007,5,3008,CHI,Chicago Bulls,Ben Wallace,"September 10, 1974",32.0,NBA,C,77.0,77.0,2697.0,2.6,5.7,0.45,0.0,0.1,0.2,2.5,5.6,0.46,1.5,3.6,0.41,4.0,6.9,11.0,2.5,1.5,2.1,1.3,2.0,6.6
2008,31,3008,TOT,Total After Trade,Ben Wallace,"September 10, 1974",33.0,NBA,"C,PF",72.0,72.0,2205.0,2.3,5.7,0.39,0.0,0.1,0.0,2.3,5.7,0.4,1.2,2.8,0.43,3.8,6.0,9.9,1.7,1.4,1.9,1.1,2.0,5.7
2008,5,3008,CHI,Chicago Bulls,Ben Wallace,"September 10, 1974",33.0,NBA,C,50.0,50.0,1627.0,2.2,6.0,0.37,0.0,0.1,0.0,2.2,5.9,0.38,1.2,2.8,0.42,3.9,5.9,9.8,2.0,1.5,1.8,1.1,1.9,5.6
2008,6,3008,CLE,Cleveland Cavaliers,Ben Wallace,"September 10, 1974",33.0,NBA,PF,22.0,22.0,578.0,2.3,5.0,0.46,0.0,0.0,,2.3,5.0,0.46,1.2,2.7,0.43,3.7,6.5,10.2,0.8,1.2,2.3,1.1,2.2,5.8
2009,6,3008,CLE,Cleveland Cavaliers,Ben Wallace,"September 10, 1974",34.0,NBA,PF,56.0,53.0,1314.0,1.9,4.2,0.44,0.0,0.0,,1.9,4.2,0.44,0.7,1.8,0.42,3.7,6.2,9.9,1.2,1.3,2.1,0.9,2.2,4.5
2010,9,3008,DET,Detroit Pistons,Ben Wallace,"September 10, 1974",35.0,NBA,C,69.0,67.0,1975.0,2.9,5.3,0.54,0.0,0.0,0.0,2.9,5.3,0.55,1.2,2.9,0.41,4.5,6.4,10.9,1.9,1.6,1.5,1.2,2.4,6.9
2011,9,3008,DET,Detroit Pistons,Ben Wallace,"September 10, 1974",36.0,NBA,C,54.0,49.0,1238.0,1.9,4.3,0.45,0.0,0.1,0.5,1.9,4.3,0.45,0.6,1.7,0.33,3.8,6.4,10.2,2.1,1.6,1.6,1.3,2.4,4.5
2012,9,3008,DET,Detroit Pistons,Ben Wallace,"September 10, 1974",37.0,NBA,C,62.0,11.0,980.0,1.2,3.2,0.4,0.0,0.1,0.25,1.2,3.0,0.4,0.6,1.7,0.34,3.0,6.9,9.9,1.6,1.7,1.9,1.2,2.2,3.1
