Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
336,Jarrell Brantley,"June 7, 1996",19,0,124,14,38,0.37,6,20,0.3,8,18,0.44,0.45,1,2,0.5,4,23,27,11,4,6,8,11,35,0
