Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,14,546,LAL,Los Angeles Lakers,22.0,NBA,PG,59.0,38.0,1476.0,267.0,596.0,0.45,38.0,121.0,0.31,229.0,475.0,0.48,0.48,131.0,158.0,0.83,56.0,135.0,191.0,206.0,51.0,12.0,96.0,109.0,703.0
2016,14,546,LAL,Los Angeles Lakers,23.0,NBA,SG,79.0,79.0,2552.0,475.0,1098.0,0.43,111.0,320.0,0.35,364.0,778.0,0.47,0.48,164.0,204.0,0.8,93.0,220.0,313.0,192.0,88.0,7.0,135.0,168.0,1225.0
2017,14,546,LAL,Los Angeles Lakers,24.0,NBA,SG,82.0,19.0,2397.0,477.0,1071.0,0.44,117.0,356.0,0.33,360.0,715.0,0.5,0.5,134.0,168.0,0.8,49.0,197.0,246.0,213.0,88.0,8.0,164.0,150.0,1205.0
2018,31,546,TOT,Total After Trade,25.0,NBA,SG,81.0,2.0,1888.0,430.0,954.0,0.45,112.0,318.0,0.35,318.0,636.0,0.5,0.51,152.0,190.0,0.8,57.0,160.0,217.0,221.0,58.0,6.0,127.0,107.0,1124.0
2018,14,546,LAL,Los Angeles Lakers,25.0,NBA,SG,53.0,2.0,1256.0,299.0,667.0,0.45,68.0,210.0,0.32,231.0,457.0,0.5,0.5,105.0,132.0,0.8,44.0,115.0,159.0,173.0,39.0,3.0,95.0,63.0,771.0
2018,6,546,CLE,Cleveland Cavaliers,25.0,NBA,SG,28.0,0.0,632.0,131.0,287.0,0.46,44.0,108.0,0.41,87.0,179.0,0.49,0.53,47.0,58.0,0.81,13.0,45.0,58.0,48.0,19.0,3.0,32.0,44.0,353.0
2019,6,546,CLE,Cleveland Cavaliers,26.0,NBA,SG,81.0,0.0,2214.0,529.0,1180.0,0.45,144.0,445.0,0.32,385.0,735.0,0.52,0.51,162.0,192.0,0.84,82.0,188.0,270.0,196.0,57.0,13.0,135.0,112.0,1364.0
2020,31,546,TOT,Total After Trade,27.0,NBA,SG,71.0,2.0,1705.0,394.0,867.0,0.45,152.0,413.0,0.37,242.0,454.0,0.53,0.54,138.0,165.0,0.84,50.0,137.0,187.0,136.0,46.0,16.0,97.0,108.0,1078.0
2020,6,546,CLE,Cleveland Cavaliers,27.0,NBA,SG,29.0,0.0,666.0,144.0,326.0,0.44,59.0,159.0,0.37,85.0,167.0,0.51,0.53,76.0,86.0,0.88,21.0,48.0,69.0,70.0,17.0,8.0,39.0,33.0,423.0
2020,29,546,UTA,Utah Jazz,27.0,NBA,SG,42.0,2.0,1039.0,250.0,541.0,0.46,93.0,254.0,0.37,157.0,287.0,0.55,0.55,62.0,79.0,0.78,29.0,89.0,118.0,66.0,29.0,8.0,58.0,75.0,655.0
2021,29,546,UTA,Utah Jazz,28.0,NBA,SG,22.0,0.0,556.0,143.0,303.0,0.47,68.0,173.0,0.39,75.0,130.0,0.58,0.58,35.0,36.0,0.97,20.0,79.0,99.0,38.0,20.0,6.0,40.0,31.0,389.0
