Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,23.0,PHI,NBA,PG,18.0,,675.0,4.7,9.3,0.511,0.1,0.3,0.2,4.7,9.0,0.521,1.5,2.2,0.707,1.2,2.8,3.9,5.9,2.4,0.2,2.4,2.3,11.1
1981,24.0,PHI,NBA,PG,16.0,,513.0,4.8,8.8,0.544,0.0,0.2,0.0,4.8,8.6,0.557,2.2,2.9,0.762,0.3,3.3,3.6,8.1,2.8,0.8,2.5,3.9,11.8
1982,25.0,PHI,NBA,PG,21.0,,765.0,5.9,12.5,0.472,0.0,0.4,0.111,5.8,12.0,0.484,2.4,3.1,0.769,0.7,2.2,2.9,8.1,2.3,0.3,2.3,2.7,14.2
1983,26.0,PHI,NBA,PG,13.0,,483.0,6.2,12.3,0.503,0.1,0.1,0.5,6.1,12.1,0.503,3.4,4.8,0.703,0.8,2.1,2.9,6.8,1.9,0.1,2.5,1.7,15.8
1984,27.0,PHI,NBA,PG,5.0,,171.0,7.4,14.1,0.522,0.0,0.2,0.0,7.4,13.9,0.53,2.7,3.2,0.867,0.4,2.1,2.5,4.0,2.7,0.0,2.1,3.8,17.5
1985,28.0,PHI,NBA,PG,13.0,13.0,483.0,6.0,11.4,0.529,0.0,0.4,0.0,6.0,11.0,0.547,2.7,3.1,0.857,0.9,2.5,3.4,5.0,2.3,0.4,2.5,2.2,14.8
1986,29.0,PHI,NBA,PG,12.0,12.0,519.0,6.5,12.6,0.516,0.0,0.5,0.0,6.5,12.1,0.537,4.3,5.1,0.849,0.9,3.0,3.9,5.9,0.9,0.2,2.2,1.2,17.3
1987,30.0,PHI,NBA,PG,5.0,5.0,210.0,6.0,11.3,0.53,0.0,0.2,0.0,6.0,11.1,0.538,3.1,3.6,0.857,0.2,2.1,2.2,7.5,1.5,0.7,2.1,2.4,15.1
1989,32.0,PHI,NBA,PG,3.0,3.0,128.0,5.9,11.5,0.512,0.0,0.3,0.0,5.9,11.3,0.525,3.1,3.7,0.846,0.8,2.3,3.1,11.0,2.0,0.3,0.8,1.1,14.9
1990,33.0,NYK,NBA,PG,10.0,10.0,388.0,4.6,9.6,0.481,0.0,0.4,0.0,4.6,9.3,0.5,2.6,2.9,0.903,1.1,2.5,3.6,7.9,1.6,0.2,1.8,1.9,11.9
1991,34.0,NYK,NBA,PG,3.0,3.0,101.0,5.0,8.2,0.609,0.4,1.1,0.333,4.6,7.1,0.65,0.4,0.7,0.5,1.1,2.1,3.2,5.7,1.1,0.4,2.9,3.2,10.7
1993,36.0,NJN,NBA,PG,5.0,0.0,82.0,4.8,10.1,0.478,0.0,0.0,,4.8,10.1,0.478,0.0,0.4,0.0,1.3,1.3,2.6,6.1,2.6,0.4,3.1,1.3,9.7
