Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2011,10,1754,GSW,Golden State Warriors,Jeremy Lin,"August 23, 1988",22.0,NBA,PG,29.0,285.0,14.8,0.46,0.07,0.35,4.7,8.9,6.8,20.4,5.9,2.4,17.8,15.6,0.0,0.4,0.5,0.08,-2.1,4.4,2.2,0.3
2012,20,1754,NYK,New York Knicks,Jeremy Lin,"August 23, 1988",23.0,NBA,PG,35.0,940.0,19.9,0.55,0.2,0.48,2.2,11.1,6.6,41.0,3.0,0.8,21.4,28.1,1.3,1.4,2.7,0.14,2.6,1.2,3.8,1.4
2013,11,1754,HOU,Houston Rockets,Jeremy Lin,"August 23, 1988",24.0,NBA,PG,82.0,2640.0,14.9,0.54,0.29,0.31,1.4,9.1,5.3,29.4,2.5,0.8,18.8,20.8,3.0,2.5,5.4,0.1,-0.1,0.4,0.3,1.5
2014,11,1754,HOU,Houston Rockets,Jeremy Lin,"August 23, 1988",25.0,NBA,PG,71.0,2054.0,14.3,0.57,0.35,0.4,2.0,7.8,5.1,22.3,1.7,1.0,18.4,20.4,2.8,1.6,4.4,0.1,0.2,-0.4,-0.2,0.9
2015,14,1754,LAL,Los Angeles Lakers,Jeremy Lin,"August 23, 1988",26.0,NBA,PG,74.0,1907.0,15.6,0.54,0.27,0.41,1.4,10.2,5.7,28.6,2.2,1.4,17.7,21.9,1.8,0.8,2.7,0.07,0.1,-0.5,-0.4,0.8
2016,4,1754,CHO,Charlotte Hornets,Jeremy Lin,"August 23, 1988",27.0,NBA,SG,78.0,2048.0,13.8,0.53,0.31,0.4,2.2,11.4,6.8,18.6,1.4,1.7,14.9,22.2,1.3,2.3,3.5,0.08,-1.0,0.0,-0.9,0.5
2017,3,1754,BRK,Brooklyn Nets,Jeremy Lin,"August 23, 1988",28.0,NBA,PG,36.0,883.0,19.2,0.57,0.39,0.35,1.3,14.7,8.1,35.5,2.3,1.2,15.7,26.6,1.3,0.8,2.1,0.12,1.9,0.1,2.0,0.9
2018,3,1754,BRK,Brooklyn Nets,Jeremy Lin,"August 23, 1988",29.0,NBA,PG,1.0,25.0,15.9,0.6,0.17,0.58,0.0,0.0,0.0,27.1,0.0,0.0,16.6,31.3,0.0,0.0,0.0,0.09,-1.0,-4.4,-5.4,0.0
2019,31,1754,TOT,Total After Trade,Jeremy Lin,"August 23, 1988",30.0,NBA,PG,74.0,1436.0,13.5,0.56,0.35,0.39,1.6,11.7,6.6,23.4,1.5,0.8,16.4,21.8,1.2,0.9,2.1,0.07,-1.4,-0.9,-2.2,-0.1
2019,1,1754,ATL,Atlanta Hawks,Jeremy Lin,"August 23, 1988",30.0,NBA,PG,51.0,1003.0,15.9,0.59,0.34,0.44,1.6,11.0,6.2,26.7,1.8,0.6,17.6,22.6,1.5,0.4,1.9,0.09,0.3,-1.0,-0.6,0.3
2019,28,1754,TOR,Toronto Raptors,Jeremy Lin,"August 23, 1988",30.0,NBA,PG,23.0,433.0,8.2,0.46,0.36,0.27,1.5,13.1,7.5,15.7,1.0,1.1,13.0,19.8,-0.3,0.5,0.2,0.02,-5.4,-0.6,-6.0,-0.4
