Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,29.0,ATL,NBA,PG,77.0,,1935.0,319.0,751.0,0.425,,,,319.0,751.0,0.425,0.425,236.0,296.0,0.797,24.0,97.0,121.0,294.0,108.0,5.0,150.0,143.0,874.0
1978-79,30.0,ATL,NBA,PG,54.0,,879.0,109.0,289.0,0.377,,,,109.0,289.0,0.377,0.377,67.0,86.0,0.779,19.0,41.0,60.0,138.0,41.0,3.0,79.0,70.0,285.0
1979-80,31.0,ATL,NBA,PG,81.0,,1794.0,249.0,578.0,0.431,1.0,17.0,0.059,248.0,561.0,0.442,0.432,172.0,212.0,0.811,27.0,89.0,116.0,246.0,74.0,4.0,130.0,133.0,671.0
1980-81,32.0,ATL,NBA,PG,66.0,,1708.0,220.0,485.0,0.454,1.0,21.0,0.048,219.0,464.0,0.472,0.455,185.0,214.0,0.864,26.0,74.0,100.0,283.0,61.0,3.0,134.0,87.0,626.0
1981-82,33.0,TOT,NBA,PG,55.0,20.0,1392.0,222.0,498.0,0.446,10.0,29.0,0.345,212.0,469.0,0.452,0.456,141.0,159.0,0.887,13.0,69.0,82.0,187.0,44.0,6.0,82.0,96.0,595.0
1981-82,33.0,ATL,NBA,PG,27.0,0.0,552.0,84.0,210.0,0.4,2.0,8.0,0.25,82.0,202.0,0.406,0.405,65.0,73.0,0.89,6.0,32.0,38.0,75.0,23.0,2.0,30.0,40.0,235.0
1981-82,33.0,SDC,NBA,PG,28.0,20.0,840.0,138.0,288.0,0.479,8.0,21.0,0.381,130.0,267.0,0.487,0.493,76.0,86.0,0.884,7.0,37.0,44.0,112.0,21.0,4.0,52.0,56.0,360.0
1982-83,34.0,MIL,NBA,PG,66.0,0.0,922.0,169.0,375.0,0.451,6.0,31.0,0.194,163.0,344.0,0.474,0.459,68.0,76.0,0.895,14.0,65.0,79.0,127.0,27.0,0.0,44.0,44.0,412.0
1983-84,35.0,TOT,NBA,PG,15.0,0.0,215.0,20.0,52.0,0.385,1.0,6.0,0.167,19.0,46.0,0.413,0.394,12.0,16.0,0.75,5.0,15.0,20.0,38.0,8.0,0.0,10.0,11.0,53.0
1983-84,35.0,MIL,NBA,PG,6.0,0.0,107.0,11.0,30.0,0.367,1.0,6.0,0.167,10.0,24.0,0.417,0.383,7.0,11.0,0.636,2.0,7.0,9.0,17.0,5.0,0.0,4.0,7.0,30.0
1983-84,35.0,ATL,NBA,PG,9.0,0.0,108.0,9.0,22.0,0.409,0.0,0.0,,9.0,22.0,0.409,0.409,5.0,5.0,1.0,3.0,8.0,11.0,21.0,3.0,0.0,6.0,4.0,23.0
1984-85,36.0,ATL,NBA,PG,4.0,2.0,115.0,7.0,17.0,0.412,0.0,2.0,0.0,7.0,15.0,0.467,0.412,4.0,6.0,0.667,2.0,12.0,14.0,22.0,3.0,0.0,11.0,5.0,18.0
