Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1996,6,CLE,Cleveland Cavaliers,Terrell Brandon,25,3,125,18.2,0.54,0.19,0.32,1.0,9.2,4.7,39.6,1.9,0.8,17.0,26.4,0.2,0.0,0.2,0.08,2.9,-0.4,2.5,0.1
1996,6,CLE,Cleveland Cavaliers,Danny Ferry,29,3,117,6.0,0.35,0.39,0.0,1.0,17.2,8.4,14.4,1.5,1.6,8.9,19.7,-0.2,0.1,-0.2,-0.08,-5.1,-1.1,-6.2,-0.1
1996,6,CLE,Cleveland Cavaliers,Chris Mills,26,3,105,6.0,0.34,0.15,0.03,5.8,15.1,10.0,8.7,1.1,1.8,8.2,17.7,-0.2,0.0,-0.1,-0.07,-4.5,-1.5,-6.0,-0.1
1996,6,CLE,Cleveland Cavaliers,Michael Cage,34,3,101,17.5,0.59,0.0,0.36,15.6,21.4,18.2,3.5,1.2,4.8,0.0,8.2,0.3,0.1,0.3,0.16,2.4,0.4,2.8,0.1
1996,6,CLE,Cleveland Cavaliers,Bobby Phills,26,3,96,8.5,0.39,0.29,0.11,6.3,13.5,9.6,12.1,1.2,1.0,12.0,22.2,-0.2,0.0,-0.2,-0.08,-2.4,-3.1,-5.5,-0.1
1996,6,CLE,Cleveland Cavaliers,Dan Majerle,30,3,91,25.4,0.63,0.64,0.25,2.7,15.8,8.7,20.7,2.6,2.1,7.0,24.1,0.4,0.1,0.4,0.23,9.3,3.0,12.3,0.3
1996,6,CLE,Cleveland Cavaliers,Tyrone Hill,27,3,53,21.2,0.78,0.0,0.75,16.0,21.7,18.6,0.0,0.0,0.0,15.8,18.3,0.2,0.0,0.2,0.21,1.3,-0.9,0.4,0.0
1996,6,CLE,Cleveland Cavaliers,Bob Sura,22,3,18,1.9,0.67,0.0,0.0,0.0,8.0,3.7,30.8,3.3,0.0,57.1,19.9,-0.1,0.0,-0.1,-0.18,-10.2,-0.4,-10.6,0.0
1996,6,CLE,Cleveland Cavaliers,John Crotty,26,2,9,25.2,1.14,,,13.4,0.0,7.3,17.0,6.6,10.7,53.2,10.7,0.0,0.0,0.0,0.23,6.4,7.5,13.8,0.0
1996,6,CLE,Cleveland Cavaliers,John Amaechi,25,1,2,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,0.0,-0.61,-21.3,-15.4,-36.7,0.0
1996,6,CLE,Cleveland Cavaliers,Antonio Lang,23,1,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.03,-4.4,-5.7,-10.2,0.0
1996,6,CLE,Cleveland Cavaliers,Donny Marshall,23,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.03,-4.2,-5.1,-9.3,0.0
