Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2020,18,185,MIN,Minnesota Timberwolves,31,Keita Bates-Diop,PF,6-8,229,"January 23, 1996",US,1,Ohio State
2020,18,202,MIN,Minnesota Timberwolves,5,Malik Beasley,SG,6-4,187,"November 26, 1996",US,3,Florida State
2020,18,210,MIN,Minnesota Timberwolves,7,Jordan Bell,C,6-8,216,"January 7, 1995",US,2,Oregon
2020,18,619,MIN,Minnesota Timberwolves,33,Robert Covington,PF,6-7,209,"December 14, 1990",US,6,Tennessee State
2020,18,622,MIN,Minnesota Timberwolves,9,Allen Crabbe,SF,6-5,212,"April 9, 1992",US,6,California
2020,18,642,MIN,Minnesota Timberwolves,23,Jarrett Culver,SG,6-6,195,"February 20, 1999",US,R,Texas Tech
2020,18,746,MIN,Minnesota Timberwolves,5,Gorgui Dieng,C,6-10,252,"January 18, 1990",SN,6,Louisville
2020,18,875,MIN,Minnesota Timberwolves,12,Jacob Evans,SG,6-4,210,"June 18, 1997",US,1,Cincinnati
2020,18,1074,MIN,Minnesota Timberwolves,12,Treveon Graham,SF,6-5,219,"October 28, 1993",US,3,VCU
2020,18,1267,MIN,Minnesota Timberwolves,41,Juan Hernangomez,PF,6-9,214,"September 28, 1995",ES,3,
2020,18,1493,MIN,Minnesota Timberwolves,16,James Johnson,C,6-7,240,"February 20, 1987",US,10,Wake Forest
2020,18,1710,MIN,Minnesota Timberwolves,10,Jake Layman,SF,6-8,209,"March 7, 1994",US,3,Maryland
2020,18,1860,MIN,Minnesota Timberwolves,30,Kelan Martin,SF,6-5,230,"August 3, 1995",US,R,Butler
2020,18,1949,MIN,Minnesota Timberwolves,6,Jordan McLaughlin,PG,5-11,185,"April 9, 1996",US,R,USC
2020,18,2113,MIN,Minnesota Timberwolves,13,Shabazz Napier,PG,6-0,175,"July 14, 1991",US,5,UConn
2020,18,2162,MIN,Minnesota Timberwolves,4,Jaylen Nowell,SG,6-4,201,"July 9, 1999",US,R,Washington
2020,18,2195,MIN,Minnesota Timberwolves,20,Josh Okogie,SG,6-4,213,"September 1, 1998",NG,1,Georgia Tech
2020,18,2425,MIN,Minnesota Timberwolves,11,Naz Reid,C,6-9,264,"August 26, 1999",US,R,LSU
2020,18,2537,MIN,Minnesota Timberwolves,0,D'Angelo Russell,PG,6-4,193,"February 23, 1996",US,4,Ohio State
2020,18,2826,MIN,Minnesota Timberwolves,0,Jeff Teague,PG,6-3,195,"June 10, 1988",US,10,Wake Forest
2020,18,2907,MIN,Minnesota Timberwolves,32,Karl-Anthony Towns,C,6-11,248,"November 15, 1995",US,4,Kentucky
2020,18,2957,MIN,Minnesota Timberwolves,3,Jarred Vanderbilt,PF,6-9,214,"April 3, 1999",US,1,Kentucky
2020,18,2982,MIN,Minnesota Timberwolves,1,Noah Vonleh,C,6-10,257,"August 24, 1995",US,5,Indiana
2020,18,3113,MIN,Minnesota Timberwolves,22,Andrew Wiggins,SF,6-7,197,"February 23, 1995",CA,5,Kansas
