Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,29,1361,UTA,Utah Jazz,19.0,NBA,PF,67.0,4.0,873.0,4.8,11.8,0.4,0.1,0.2,0.33,4.7,11.6,0.41,1.8,4.2,0.44,3.0,5.1,8.1,1.8,1.0,0.7,2.1,4.0,11.5
2006,29,1361,UTA,Utah Jazz,20.0,NBA,PF,62.0,2.0,619.0,4.5,11.8,0.38,0.0,0.3,0.0,4.5,11.5,0.39,2.0,3.8,0.52,3.3,5.9,9.1,1.7,1.3,0.9,1.8,4.8,10.9
2007,28,1361,TOR,Toronto Raptors,21.0,NBA,PF,60.0,2.0,670.0,4.7,9.9,0.47,0.0,0.0,,4.7,9.9,0.47,2.8,4.2,0.67,4.2,5.9,10.0,1.0,0.8,1.1,1.7,5.3,12.2
2008,28,1361,TOR,Toronto Raptors,22.0,NBA,PF,70.0,0.0,925.0,6.3,13.0,0.48,0.0,0.1,0.0,6.3,12.9,0.49,2.9,4.8,0.6,3.5,6.6,10.1,1.1,1.0,1.1,1.8,4.2,15.5
2009,28,1361,TOR,Toronto Raptors,23.0,NBA,SF,29.0,0.0,265.0,5.2,12.2,0.42,0.0,0.0,,5.2,12.2,0.42,5.2,6.5,0.79,3.3,6.2,9.5,1.4,1.1,0.8,1.1,4.2,15.5
2010,31,1361,TOT,Total After Trade,24.0,NBA,PF,69.0,0.0,1221.0,5.3,12.0,0.44,0.0,0.0,0.0,5.3,12.0,0.44,3.7,5.6,0.67,3.5,7.6,11.1,0.9,1.1,1.4,1.9,4.3,14.4
2010,7,1361,DAL,Dallas Mavericks,24.0,NBA,PF,25.0,0.0,315.0,6.1,13.1,0.46,0.0,0.0,,6.1,13.1,0.46,2.9,5.0,0.57,4.3,6.5,10.9,0.8,0.8,1.3,1.5,4.9,15.0
2010,3,1361,NJN,New Jersey Nets,24.0,NBA,PF,44.0,0.0,906.0,5.0,11.6,0.43,0.0,0.0,0.0,5.0,11.6,0.44,4.1,5.8,0.7,3.3,8.0,11.2,1.0,1.2,1.5,2.1,4.1,14.1
2011,3,1361,NJN,New Jersey Nets,25.0,NBA,PF,74.0,44.0,2061.0,5.4,10.2,0.53,0.0,0.0,0.0,5.4,10.2,0.53,2.2,3.3,0.66,3.9,9.5,13.5,1.5,0.6,1.4,1.8,2.9,12.9
2012,3,1361,NJN,New Jersey Nets,26.0,NBA,PF,62.0,62.0,2162.0,5.4,11.2,0.48,0.0,0.0,,5.4,11.2,0.48,3.5,4.6,0.75,3.9,7.5,11.3,1.5,0.8,1.2,2.0,2.9,14.2
2013,3,1361,BRK,Brooklyn Nets,27.0,NBA,PF,65.0,21.0,1191.0,4.2,9.4,0.45,0.0,0.1,0.0,4.2,9.3,0.45,2.9,3.7,0.79,3.8,7.2,11.0,1.0,0.5,1.0,1.7,3.8,11.3
2014,2,1361,BOS,Boston Celtics,28.0,NBA,PF,69.0,30.0,1376.0,6.0,12.1,0.5,0.0,0.1,0.0,6.0,12.0,0.5,3.1,3.8,0.81,3.3,7.4,10.7,1.8,0.8,1.6,1.7,3.6,15.1
2015,30,1361,WAS,Washington Wizards,29.0,NBA,PF,64.0,17.0,1345.0,5.6,11.9,0.47,0.0,0.2,0.0,5.6,11.8,0.48,2.3,3.1,0.74,3.2,8.0,11.1,1.5,0.9,0.7,1.2,3.5,13.6
2016,31,1361,TOT,Total After Trade,30.0,NBA,PF,53.0,17.0,835.0,5.2,12.7,0.41,1.5,4.7,0.32,3.8,8.1,0.46,2.9,3.6,0.8,2.5,6.9,9.4,1.6,0.7,1.0,1.6,4.1,14.8
2016,30,1361,WAS,Washington Wizards,30.0,NBA,PF,28.0,14.0,466.0,4.9,12.2,0.4,1.8,5.2,0.34,3.2,7.0,0.45,2.2,2.4,0.94,2.0,6.9,8.9,1.2,0.2,1.1,1.5,3.2,13.9
2016,24,1361,PHO,Phoenix Suns,30.0,NBA,PF,4.0,3.0,74.0,4.9,17.5,0.28,1.5,4.9,0.3,3.4,12.6,0.27,2.9,3.9,0.75,5.4,10.2,15.6,3.4,1.5,1.0,1.9,3.9,14.1
2016,1,1361,ATL,Atlanta Hawks,30.0,NBA,PF,21.0,0.0,295.0,5.7,12.3,0.46,1.0,3.8,0.26,4.8,8.5,0.56,3.9,5.5,0.71,2.4,6.2,8.7,1.6,1.2,0.9,1.7,5.4,16.4
2017,1,1361,ATL,Atlanta Hawks,31.0,NBA,PF,56.0,4.0,689.0,4.5,11.2,0.41,1.0,2.8,0.35,3.6,8.4,0.42,3.3,4.3,0.78,3.1,7.6,10.8,1.5,0.8,1.1,1.5,3.6,13.4
