Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,5,390,CHI,Chicago Bulls,Mike Brown,"July 19, 1963",23.0,NBA,C,62.0,3.0,818.0,4.7,8.8,0.53,0.0,0.0,,4.7,8.8,0.53,2.0,3.2,0.64,3.1,6.3,9.4,1.1,0.9,0.3,2.6,5.7,11.4
1988,5,390,CHI,Chicago Bulls,Mike Brown,"July 19, 1963",24.0,NBA,C,46.0,27.0,591.0,4.8,10.6,0.45,0.0,0.1,0.0,4.8,10.5,0.45,2.5,4.3,0.58,4.0,5.7,9.7,1.7,0.7,0.2,2.3,5.2,12.0
1989,29,390,UTA,Utah Jazz,Mike Brown,"July 19, 1963",25.0,NBA,C,66.0,16.0,1051.0,3.6,8.5,0.42,0.0,0.0,,3.6,8.5,0.42,3.2,4.5,0.71,3.2,5.7,8.8,1.4,0.9,0.6,2.6,4.6,10.3
1990,29,390,UTA,Utah Jazz,Mike Brown,"July 19, 1963",26.0,NBA,C,82.0,0.0,1397.0,4.6,8.9,0.52,0.0,0.1,0.5,4.5,8.8,0.52,4.0,5.1,0.79,2.9,6.8,9.6,1.2,0.8,0.7,2.3,4.8,13.2
1991,29,390,UTA,Utah Jazz,Mike Brown,"July 19, 1963",27.0,NBA,C,82.0,2.0,1391.0,3.3,7.4,0.45,0.0,0.0,,3.3,7.4,0.45,3.4,4.6,0.74,2.8,5.9,8.7,1.3,0.8,0.6,2.1,4.3,10.1
1992,29,390,UTA,Utah Jazz,Mike Brown,"July 19, 1963",28.0,NBA,C,82.0,1.0,1783.0,4.5,9.9,0.45,0.0,0.0,0.0,4.5,9.8,0.45,3.8,5.8,0.67,3.8,5.8,9.6,1.6,0.8,0.7,2.1,4.0,12.8
1993,29,390,UTA,Utah Jazz,Mike Brown,"July 19, 1963",29.0,NBA,C,82.0,21.0,1551.0,4.1,9.5,0.43,0.0,0.0,0.0,4.1,9.5,0.43,2.6,3.8,0.69,3.4,5.7,9.1,1.5,0.7,0.5,2.2,4.4,10.8
1994,18,390,MIN,Minnesota Timberwolves,Mike Brown,"July 19, 1963",30.0,NBA,C,82.0,40.0,1921.0,2.1,4.9,0.43,0.0,0.0,0.0,2.1,4.8,0.43,1.4,2.2,0.65,2.2,6.1,8.4,1.3,1.0,0.5,1.4,4.1,5.6
1995,18,390,MIN,Minnesota Timberwolves,Mike Brown,"July 19, 1963",31.0,NBA,C,27.0,0.0,213.0,1.7,6.8,0.25,0.0,0.2,0.0,1.7,6.6,0.26,2.5,4.6,0.56,1.5,6.1,7.6,1.7,1.2,0.0,2.7,5.9,5.9
1996,23,390,PHI,Philadelphia 76Ers,Mike Brown,"July 19, 1963",32.0,NBA,C,9.0,1.0,162.0,2.0,3.6,0.56,0.0,0.0,,2.0,3.6,0.56,1.8,3.8,0.47,3.1,5.1,8.2,0.7,0.7,0.4,1.3,5.3,5.8
1997,24,390,PHO,Phoenix Suns,Mike Brown,"July 19, 1963",33.0,NBA,C,6.0,1.0,83.0,2.2,5.2,0.42,0.0,0.0,,2.2,5.2,0.42,2.6,4.3,0.6,3.9,6.9,10.8,2.2,0.4,0.4,0.9,3.9,6.9
