Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,26,SAC,Sacramento Kings,Corliss Williamson,24,79,75,2819,7.2,14.5,0.5,0.0,0.1,0.0,7.2,14.4,0.5,3.6,5.7,0.63,2.1,3.6,5.7,2.9,1.0,0.6,2.5,3.2,17.9
1998,26,SAC,Sacramento Kings,Mitch Richmond,32,70,70,2569,7.6,17.1,0.44,1.8,4.7,0.39,5.8,12.4,0.47,5.7,6.6,0.86,0.7,2.5,3.2,3.9,1.2,0.2,2.5,2.2,22.7
1998,26,SAC,Sacramento Kings,Billy Owens,28,78,78,2348,5.2,11.2,0.46,0.4,1.1,0.37,4.8,10.1,0.47,1.8,3.0,0.59,2.6,6.3,8.9,3.4,1.4,0.6,2.3,3.5,12.5
1998,26,SAC,Sacramento Kings,Anthony Johnson,23,77,62,2266,3.6,9.7,0.37,0.7,2.0,0.33,2.9,7.6,0.38,1.3,1.7,0.73,0.8,1.9,2.7,5.2,1.0,0.1,1.9,3.0,9.1
1998,26,SAC,Sacramento Kings,Michael Stewart,22,81,37,1761,3.2,6.6,0.48,0.0,0.0,,3.2,6.6,0.48,1.3,2.9,0.46,4.0,6.9,11.0,1.2,0.6,4.0,1.7,5.1,7.7
1998,26,SAC,Sacramento Kings,Olden Polynice,33,70,25,1458,6.1,13.4,0.46,0.0,0.0,0.0,6.1,13.4,0.46,1.3,2.8,0.45,4.3,6.6,10.8,2.6,0.9,1.1,2.4,3.9,13.6
1998,26,SAC,Sacramento Kings,Terry Dehere,26,77,18,1410,4.6,11.5,0.4,1.3,3.4,0.38,3.3,8.1,0.41,2.0,2.5,0.8,0.5,2.2,2.7,5.0,1.3,0.1,2.5,3.8,12.5
1998,26,SAC,Sacramento Kings,Lawrence Funderburke,27,52,1,1094,6.3,12.8,0.49,0.0,0.2,0.14,6.3,12.6,0.5,3.6,5.3,0.68,2.6,5.1,7.7,2.1,0.6,0.5,2.0,1.8,16.2
1998,26,SAC,Sacramento Kings,Tariq Abdul-Wahad,23,59,16,959,5.4,13.4,0.4,0.2,0.7,0.21,5.3,12.7,0.41,3.2,4.7,0.67,1.7,2.7,4.4,1.9,1.3,0.5,2.4,3.0,14.1
1998,26,SAC,Sacramento Kings,Mark Hendrickson,23,48,1,737,2.8,7.3,0.39,0.0,0.2,0.0,2.8,7.0,0.4,2.3,2.8,0.82,1.6,5.4,7.0,2.0,1.3,0.4,1.5,2.9,8.0
1998,26,SAC,Sacramento Kings,Otis Thorpe,35,27,20,623,5.1,11.2,0.46,0.0,0.1,0.0,5.1,11.2,0.46,2.7,4.0,0.66,2.9,6.6,9.6,3.5,1.0,0.4,2.1,4.6,12.9
1998,26,SAC,Sacramento Kings,Mahmoud Abdul-Rauf,28,31,0,530,7.0,18.5,0.38,0.3,2.1,0.16,6.7,16.4,0.4,1.1,1.1,1.0,0.4,2.1,2.5,3.9,1.1,0.1,1.3,2.1,15.4
1998,26,SAC,Sacramento Kings,Bobby Hurley,26,34,3,417,4.1,9.9,0.41,0.3,1.3,0.27,3.7,8.6,0.43,2.6,3.2,0.81,0.6,2.5,3.1,6.9,1.1,0.0,3.6,3.1,11.1
1998,26,SAC,Sacramento Kings,Michael Smith,25,18,4,347,2.7,6.3,0.43,0.0,0.0,,2.7,6.3,0.43,1.8,3.1,0.57,3.6,6.7,10.4,3.0,1.6,0.9,1.6,3.6,7.2
1998,26,SAC,Sacramento Kings,Chris Robinson,23,19,0,271,5.6,14.7,0.38,2.3,5.6,0.4,3.3,9.2,0.36,0.9,1.9,0.5,1.2,3.2,4.4,3.9,1.6,0.4,2.4,3.9,14.3
1998,26,SAC,Sacramento Kings,Kevin Salvadori,27,16,0,87,0.4,5.4,0.08,0.0,0.0,,0.4,5.4,0.08,1.2,2.5,0.5,2.1,6.2,8.3,1.2,0.0,4.6,2.1,5.0,2.1
1998,26,SAC,Sacramento Kings,Derek Grimm,23,9,0,34,4.2,14.8,0.29,4.2,12.7,0.33,0.0,2.1,0.0,2.1,2.1,1.0,0.0,4.2,4.2,0.0,3.2,1.1,3.2,6.4,14.8
