Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,3,NJN,New Jersey Nets,Kerry Kittles,23,77,76,2814,6.5,14.8,0.44,1.4,3.4,0.42,5.1,11.4,0.45,2.6,3.2,0.81,1.7,2.9,4.6,2.3,1.7,0.5,1.4,1.9,17.0
1998,3,NJN,New Jersey Nets,Kendall Gill,29,81,81,2733,5.5,12.8,0.43,0.3,1.3,0.26,5.2,11.5,0.45,3.0,4.3,0.69,1.5,3.7,5.2,2.6,2.1,0.8,1.6,3.5,14.3
1998,3,NJN,New Jersey Nets,Sam Cassell,28,75,72,2606,7.0,16.0,0.44,0.2,1.1,0.19,6.8,14.9,0.46,6.0,7.0,0.86,1.0,2.1,3.1,8.3,1.7,0.3,3.7,3.6,20.3
1998,3,NJN,New Jersey Nets,Jayson Williams,29,65,65,2343,4.9,9.9,0.5,0.0,0.1,0.0,4.9,9.8,0.5,3.0,4.5,0.67,6.8,6.8,13.6,1.0,0.7,0.8,1.5,3.6,12.9
1998,3,NJN,New Jersey Nets,Keith Van Horn,22,62,62,2325,6.9,16.2,0.43,1.1,3.5,0.31,5.8,12.7,0.46,4.0,4.7,0.85,2.2,4.1,6.3,1.6,1.0,0.4,2.5,3.3,18.9
1998,3,NJN,New Jersey Nets,Sherman Douglas,31,80,11,1699,5.4,10.9,0.5,0.3,1.0,0.3,5.1,9.9,0.51,2.4,3.6,0.67,1.1,1.8,2.9,6.8,1.2,0.1,2.3,3.3,13.5
1998,3,NJN,New Jersey Nets,Chris Gatling,30,57,16,1359,6.6,14.4,0.46,0.0,0.1,0.25,6.5,14.3,0.46,4.2,7.0,0.6,3.1,5.7,8.8,1.4,1.4,0.8,2.6,4.0,17.4
1998,3,NJN,New Jersey Nets,Michael Cage,36,79,17,1201,1.3,2.5,0.51,0.0,0.0,0.0,1.3,2.5,0.52,0.6,1.1,0.56,3.4,5.8,9.2,1.0,1.3,1.3,0.7,3.1,3.2
1998,3,NJN,New Jersey Nets,David Benoit,29,53,0,799,4.6,12.1,0.38,1.8,5.4,0.34,2.7,6.8,0.41,1.7,2.0,0.84,1.9,4.5,6.4,0.8,1.2,0.7,1.8,5.4,12.7
1998,3,NJN,New Jersey Nets,Lucious Harris,27,50,0,671,3.7,9.5,0.39,0.6,2.1,0.31,3.1,7.4,0.41,2.2,3.0,0.74,1.1,1.7,2.8,2.3,2.3,0.3,1.1,4.1,10.2
1998,3,NJN,New Jersey Nets,Kevin Edwards,32,27,5,352,3.8,10.8,0.35,0.4,1.1,0.36,3.4,9.7,0.35,1.3,1.5,0.87,1.1,2.4,3.5,2.7,2.1,0.0,2.0,2.0,9.3
1998,3,NJN,New Jersey Nets,Brian Evans,24,28,1,332,5.0,11.5,0.43,1.8,4.6,0.4,3.1,6.9,0.45,0.7,1.0,0.67,2.0,3.7,5.6,2.6,0.8,0.5,1.5,4.8,12.5
1998,3,NJN,New Jersey Nets,Xavier McDaniel,34,20,0,180,2.0,6.0,0.33,0.0,0.0,,2.0,6.0,0.33,1.0,1.6,0.62,2.4,3.8,6.2,1.8,0.6,0.4,1.6,4.6,5.0
1998,3,NJN,New Jersey Nets,David Vaughn,24,15,2,161,4.2,7.4,0.58,0.0,0.0,,4.2,7.4,0.58,1.3,2.0,0.67,4.2,6.7,11.0,0.4,1.1,0.9,2.0,7.6,9.8
1998,3,NJN,New Jersey Nets,Rony Seikaly,32,9,2,152,3.1,9.7,0.32,0.0,0.0,,3.1,9.7,0.32,3.8,6.4,0.59,3.8,4.7,8.5,1.9,0.7,0.9,2.8,6.4,9.9
1998,3,NJN,New Jersey Nets,Yinka Dare,25,10,0,60,2.4,10.8,0.22,0.0,0.0,,2.4,10.8,0.22,2.4,4.8,0.5,6.0,4.2,10.2,0.6,0.0,1.2,1.2,5.4,7.2
1998,3,NJN,New Jersey Nets,Jack Haley,34,16,0,51,3.5,12.7,0.28,0.0,0.7,0.0,3.5,12.0,0.29,8.5,14.8,0.57,3.5,7.1,10.6,0.0,0.0,0.7,2.8,6.4,15.5
1998,3,NJN,New Jersey Nets,Don MacLean,28,9,0,42,0.9,8.6,0.1,0.9,1.7,0.5,0.0,6.9,0.0,0.0,0.0,,2.6,1.7,4.3,0.0,0.0,0.0,1.7,6.0,2.6
