SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,25,POR,Rasheed Wallace,23,77,77,2896,5.8,10.9,0.53,0.1,0.5,0.2,5.7,10.4,0.55,2.3,3.5,0.66,1.6,4.3,5.9,2.4,0.9,1.1,2.1,3.3,14.0
1998,25,POR,Isaiah Rider,26,74,66,2786,7.1,16.8,0.42,1.7,5.4,0.32,5.4,11.4,0.47,2.9,3.5,0.83,1.3,3.2,4.5,3.0,0.7,0.2,2.4,2.4,18.8
1998,25,POR,Arvydas Sabonis,33,73,73,2333,6.3,12.7,0.49,0.5,1.8,0.26,5.8,11.0,0.53,5.0,6.2,0.8,2.3,8.9,11.2,3.4,1.0,1.2,2.9,4.1,18.0
1998,25,POR,Brian Grant,25,61,49,1921,5.3,10.4,0.51,0.0,0.0,0.0,5.3,10.4,0.51,3.2,4.3,0.75,3.7,6.7,10.4,1.6,0.8,0.8,2.1,3.4,13.8
1998,25,POR,Kenny Anderson,27,45,40,1472,5.0,12.9,0.39,1.1,3.3,0.35,3.8,9.6,0.4,2.7,3.5,0.77,0.9,2.4,3.3,6.0,1.5,0.0,2.8,2.4,13.9
1998,25,POR,Stacey Augmon,29,71,23,1445,3.8,9.3,0.41,0.0,0.2,0.14,3.8,9.1,0.42,2.3,3.9,0.6,2.6,3.3,5.9,2.2,1.4,0.8,2.0,3.6,10.0
1998,25,POR,Kelvin Cato,23,74,8,1007,3.5,8.2,0.43,0.0,0.1,0.0,3.5,8.1,0.43,3.1,4.5,0.69,3.3,5.8,9.0,0.8,1.0,3.4,1.6,5.9,10.1
1998,25,POR,Gary Trent,23,41,13,1005,6.3,12.9,0.49,0.1,0.3,0.44,6.2,12.5,0.49,4.0,5.8,0.69,2.9,5.5,8.4,2.1,1.0,0.7,2.6,4.1,16.9
1998,25,POR,Alvin Williams,23,41,10,864,4.5,9.9,0.46,0.3,1.0,0.29,4.2,8.9,0.48,2.4,3.3,0.73,0.8,1.7,2.5,3.5,1.2,0.1,2.1,2.5,11.8
1998,25,POR,Jermaine O'Neal,19,60,9,808,5.0,10.3,0.48,0.0,0.1,0.0,5.0,10.2,0.49,2.0,4.0,0.51,3.6,5.4,9.0,0.8,0.7,2.6,2.5,4.5,12.0
1998,25,POR,Damon Stoudamire,24,22,22,806,4.2,11.5,0.36,1.2,4.4,0.26,3.0,7.1,0.43,2.6,3.3,0.79,1.1,2.5,3.6,8.1,1.5,0.1,2.9,1.7,12.2
1998,25,POR,Rick Brunson,25,38,10,622,2.8,8.2,0.35,1.3,3.5,0.36,1.6,4.6,0.34,2.4,3.6,0.68,0.8,2.4,3.2,5.8,1.4,0.2,3.0,3.2,9.4
1998,25,POR,Walt Williams,27,31,1,594,5.2,13.6,0.38,1.9,5.5,0.34,3.3,8.2,0.4,3.6,3.9,0.91,1.4,3.6,5.0,3.2,1.2,0.7,2.4,3.7,15.8
1998,25,POR,Vincent Askew,31,30,5,443,1.5,4.4,0.35,0.0,0.2,0.0,1.5,4.2,0.36,2.3,3.2,0.72,1.7,3.8,5.5,3.1,1.5,0.4,2.8,3.2,5.4
1998,25,POR,John Crotty,28,26,2,379,2.8,8.5,0.32,0.6,1.9,0.3,2.2,6.6,0.33,3.0,3.2,0.94,0.4,2.7,3.0,6.0,0.9,0.1,4.0,2.7,9.1
1998,25,POR,Gary Grant,32,22,2,359,4.3,9.3,0.46,0.7,1.9,0.37,3.6,7.4,0.49,1.2,1.4,0.86,0.8,4.0,4.8,8.4,1.7,0.2,2.4,3.0,10.5
1998,25,POR,Alton Lister,39,7,0,44,2.5,6.5,0.38,0.0,0.0,,2.5,6.5,0.38,0.0,0.0,,1.6,7.4,9.0,0.8,0.8,0.8,1.6,9.8,4.9
1998,25,POR,Carlos Rogers,26,3,0,25,2.9,5.8,0.5,0.0,1.4,0.0,2.9,4.3,0.67,0.0,0.0,,1.4,1.4,2.9,2.9,1.4,0.0,1.4,1.4,5.8
1998,25,POR,Sean Higgins,29,2,0,12,0.0,15.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,3.0,9.0,0.0
1998,25,POR,Dontonio Wingfield,23,3,0,9,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,4.0,8.0,0.5,8.0,8.0,16.0,0.0,0.0,0.0,4.0,8.0,4.0
