SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,15,VAN,Shareef Abdur-Rahim,21,82,82,2950,8.0,16.4,0.48,0.3,0.6,0.41,7.7,15.8,0.49,6.1,7.8,0.78,2.8,4.3,7.1,2.6,1.1,0.9,3.1,2.5,22.3
1998,15,VAN,Bryant Reeves,24,74,74,2527,7.0,13.4,0.52,0.0,0.1,0.0,7.0,13.3,0.52,3.2,4.5,0.71,2.8,5.5,8.3,2.2,0.6,1.1,2.2,4.0,17.2
1998,15,VAN,Blue Edwards,32,81,20,1968,6.0,13.6,0.44,0.7,2.2,0.33,5.2,11.4,0.46,3.3,3.9,0.84,1.1,2.9,4.0,3.7,1.6,0.5,2.5,3.3,16.0
1998,15,VAN,Antonio Daniels,22,74,50,1956,4.2,10.1,0.42,0.2,1.0,0.21,4.0,9.1,0.44,2.1,3.1,0.66,0.4,2.2,2.6,6.1,1.0,0.2,3.0,1.6,10.7
1998,15,VAN,Lee Mayberry,27,79,32,1835,2.6,6.8,0.38,1.2,3.5,0.35,1.3,3.3,0.4,0.7,1.0,0.74,0.4,1.9,2.2,6.8,1.3,0.2,2.2,3.2,7.1
1998,15,VAN,Otis Thorpe,35,47,46,1574,4.7,9.8,0.48,0.0,0.1,0.0,4.7,9.7,0.48,2.7,3.9,0.69,2.3,6.2,8.5,3.7,0.7,0.5,2.6,3.6,12.1
1998,15,VAN,George Lynch,27,82,0,1493,6.0,12.4,0.48,0.2,0.7,0.3,5.8,11.7,0.49,2.7,3.8,0.7,3.5,5.2,8.7,2.9,1.6,1.0,2.5,3.9,14.9
1998,15,VAN,Pete Chilcutt,29,82,0,1420,4.0,9.1,0.44,1.4,3.3,0.42,2.6,5.8,0.44,1.0,1.5,0.66,2.0,5.8,7.8,2.6,1.3,0.9,1.6,4.0,10.3
1998,15,VAN,Sam Mack,27,57,54,1414,5.7,14.2,0.4,2.8,6.8,0.41,2.9,7.4,0.39,1.6,2.0,0.8,0.8,2.6,3.4,2.6,1.0,0.3,1.8,3.0,15.7
1998,15,VAN,Tony Massenburg,30,61,13,894,6.0,12.4,0.48,0.0,0.0,,6.0,12.4,0.48,4.0,5.5,0.73,3.2,6.1,9.3,0.8,1.0,1.0,2.4,5.0,15.9
1998,15,VAN,Michael Smith,25,30,29,706,3.4,6.8,0.5,0.0,0.1,0.0,3.4,6.7,0.51,2.4,3.7,0.66,4.3,6.2,10.5,3.0,1.3,0.3,1.8,3.1,9.3
1998,15,VAN,Bobby Hurley,26,27,0,458,3.6,9.7,0.37,0.1,0.6,0.14,3.5,9.1,0.39,2.3,3.1,0.74,0.4,2.0,2.4,7.6,0.8,0.0,3.5,3.4,9.6
1998,15,VAN,Ivano Newbill,27,28,2,249,2.9,8.2,0.35,0.1,0.1,1.0,2.7,8.1,0.34,2.5,4.3,0.57,3.5,6.5,10.0,1.3,1.4,0.4,2.5,5.5,8.4
1998,15,VAN,Anthony Peeler,28,8,8,202,6.2,12.8,0.49,0.9,3.4,0.26,5.3,9.4,0.57,0.7,1.1,0.67,1.1,2.5,3.6,4.1,1.6,0.0,1.1,2.9,14.1
1998,15,VAN,Chris Robinson,23,16,0,143,5.8,15.9,0.36,1.8,6.0,0.29,4.0,9.8,0.41,0.3,0.5,0.5,0.0,3.3,3.3,2.5,1.8,0.3,3.8,5.3,13.6
1998,15,VAN,Larry Robinson,30,6,0,41,5.3,16.7,0.32,2.6,5.3,0.5,2.6,11.4,0.23,1.8,1.8,1.0,1.8,8.8,10.5,0.9,3.5,0.0,1.8,0.0,14.9
