Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2010,19,2886,NOH,New Orleans Hornets,Marcus Thornton,1987-06-05,22.0,NBA,SG,73.0,17.0,1872.0,11.0,24.4,0.45,3.2,8.7,0.37,7.8,15.8,0.49,4.0,4.9,0.81,2.0,3.8,5.8,3.2,1.6,0.3,2.1,3.5,29.3,111.0,112.0
2011,31,2886,TOT,Total After Trade,Marcus Thornton,1987-06-05,23.0,NBA,SG,73.0,23.0,1775.0,10.2,23.6,0.43,2.6,7.0,0.37,7.7,16.6,0.46,4.2,5.4,0.79,1.8,5.8,7.5,3.9,1.9,0.3,2.7,3.2,27.3,106.0,108.0
2011,19,2886,NOH,New Orleans Hornets,Marcus Thornton,1987-06-05,23.0,NBA,SG,46.0,0.0,745.0,9.9,24.3,0.41,2.5,6.8,0.38,7.4,17.5,0.42,3.6,4.8,0.76,1.8,7.7,9.5,3.1,1.4,0.3,2.7,3.6,26.1,99.0,106.0
2011,26,2886,SAC,Sacramento Kings,Marcus Thornton,1987-06-05,23.0,NBA,SG,27.0,23.0,1030.0,10.4,23.2,0.45,2.6,7.2,0.36,7.8,16.0,0.49,4.7,5.8,0.8,1.8,4.5,6.2,4.5,2.2,0.2,2.7,2.9,28.1,112.0,110.0
2012,26,2886,SAC,Sacramento Kings,Marcus Thornton,1987-06-05,24.0,NBA,SG,51.0,51.0,1780.0,10.0,22.9,0.44,3.0,8.8,0.34,7.0,14.0,0.5,4.0,4.6,0.86,2.4,3.0,5.4,2.8,2.0,0.3,2.4,3.2,27.1,111.0,112.0
2013,26,2886,SAC,Sacramento Kings,Marcus Thornton,1987-06-05,25.0,NBA,SG,72.0,8.0,1726.0,9.9,23.0,0.43,4.2,11.3,0.37,5.7,11.7,0.48,3.3,3.7,0.88,1.5,3.9,5.4,2.7,1.8,0.1,2.0,3.1,27.2,111.0,114.0
2014,31,2886,TOT,Total After Trade,Marcus Thornton,1987-06-05,26.0,NBA,SG,72.0,27.0,1741.0,7.4,18.9,0.39,3.2,9.3,0.34,4.2,9.5,0.44,2.7,3.3,0.8,1.7,4.2,5.8,2.3,1.7,0.3,2.0,3.2,20.8,103.0,110.0
2014,26,2886,SAC,Sacramento Kings,Marcus Thornton,1987-06-05,26.0,NBA,SG,46.0,26.0,1121.0,6.4,16.9,0.38,2.6,8.1,0.32,3.9,8.8,0.44,1.9,2.4,0.81,1.8,3.9,5.6,2.1,1.4,0.4,1.7,3.4,17.4,101.0,111.0
2014,3,2886,BRK,Brooklyn Nets,Marcus Thornton,1987-06-05,26.0,NBA,SG,26.0,1.0,620.0,9.3,22.5,0.41,4.4,11.6,0.38,4.9,10.9,0.45,4.1,5.1,0.8,1.5,4.7,6.3,2.5,2.3,0.3,2.5,3.0,27.1,106.0,109.0
2015,31,2886,TOT,Total After Trade,Marcus Thornton,1987-06-05,27.0,NBA,SG,48.0,0.0,721.0,9.7,24.0,0.41,3.7,9.9,0.38,6.0,14.0,0.43,3.2,3.9,0.82,1.6,4.4,6.0,2.5,1.9,0.5,1.9,2.6,26.4,103.0,106.0
2015,2,2886,BOS,Boston Celtics,Marcus Thornton,1987-06-05,27.0,NBA,SG,39.0,0.0,640.0,9.9,23.9,0.42,4.1,9.7,0.42,5.9,14.2,0.41,3.3,4.0,0.82,1.5,4.2,5.7,2.7,1.6,0.5,1.7,2.7,27.2,107.0,107.0
2015,24,2886,PHO,Phoenix Suns,Marcus Thornton,1987-06-05,27.0,NBA,SG,9.0,0.0,81.0,8.0,24.6,0.32,1.2,11.7,0.1,6.8,12.9,0.52,2.5,3.1,0.8,2.5,5.5,8.0,1.2,3.7,0.0,3.1,1.8,19.7,78.0,104.0
2016,31,2886,TOT,Total After Trade,Marcus Thornton,1987-06-05,28.0,NBA,SG,61.0,8.0,1109.0,9.6,24.0,0.4,4.0,12.0,0.34,5.5,12.0,0.46,3.0,3.5,0.85,1.7,5.0,6.6,3.8,2.1,0.2,2.3,4.0,26.1,104.0,110.0
2016,11,2886,HOU,Houston Rockets,Marcus Thornton,1987-06-05,28.0,NBA,SG,47.0,6.0,885.0,9.7,24.2,0.4,4.1,12.0,0.34,5.6,12.2,0.46,2.8,3.2,0.88,1.7,4.7,6.4,3.7,1.9,0.2,2.2,4.1,26.2,105.0,111.0
2016,30,2886,WAS,Washington Wizards,Marcus Thornton,1987-06-05,28.0,NBA,SG,14.0,2.0,224.0,9.1,23.3,0.39,3.9,11.8,0.33,5.2,11.5,0.45,3.5,4.6,0.76,1.5,6.1,7.6,4.1,2.8,0.2,2.4,3.7,25.7,101.0,105.0
2017,30,2886,WAS,Washington Wizards,Marcus Thornton,1987-06-05,29.0,NBA,SG,33.0,1.0,575.0,7.2,18.0,0.4,2.4,6.9,0.35,4.8,11.1,0.43,2.0,2.3,0.85,1.9,4.6,6.5,3.5,1.6,0.3,2.1,4.1,18.8,102.0,112.0
