Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2013,13,LAC,Los Angeles Clippers,Blake Griffin,23,80,2598,22.4,0.57,0.03,0.4,8.7,21.5,15.2,19.9,2.0,1.6,12.8,25.4,6.8,3.9,10.6,0.2,3.2,0.8,4.1,4.0,1125
2013,13,LAC,Los Angeles Clippers,Chris Paul,27,70,2335,26.4,0.59,0.27,0.38,2.8,10.5,6.7,46.5,3.8,0.4,13.7,22.6,10.6,3.4,13.9,0.29,6.4,2.4,8.8,6.4,2261
2013,13,LAC,Los Angeles Clippers,Jamal Crawford,32,76,2230,16.8,0.56,0.39,0.24,1.2,5.6,3.4,14.4,1.9,0.5,11.5,26.0,3.7,1.7,5.4,0.12,2.3,-1.3,1.0,1.7,625
2013,13,LAC,Los Angeles Clippers,Matt Barnes,32,80,2058,15.5,0.57,0.48,0.17,6.5,14.5,10.6,9.2,2.1,2.6,11.0,18.1,3.5,2.8,6.3,0.15,1.1,0.7,1.8,2.0,169
2013,13,LAC,Los Angeles Clippers,DeAndre Jordan,24,82,2010,17.2,0.61,0.0,0.51,12.7,22.4,17.6,2.2,1.3,4.7,14.3,15.9,3.0,3.2,6.2,0.15,-0.1,-0.2,-0.2,0.9,1564
2013,13,LAC,Los Angeles Clippers,Caron Butler,32,78,1879,12.4,0.54,0.46,0.12,2.6,11.4,7.1,6.5,1.4,0.5,8.7,20.2,1.9,1.6,3.6,0.09,-0.1,-1.2,-1.3,0.3,436
2013,13,LAC,Los Angeles Clippers,Lamar Odom,33,82,1616,10.9,0.43,0.25,0.12,8.8,26.3,17.7,12.4,2.2,3.0,18.3,13.3,-0.3,3.0,2.7,0.08,-2.8,2.1,-0.7,0.6,2185
2013,13,LAC,Los Angeles Clippers,Eric Bledsoe,23,76,1553,17.5,0.51,0.14,0.24,6.1,11.1,8.6,23.5,3.7,3.0,17.9,22.5,1.1,2.6,3.7,0.12,1.3,2.2,3.5,2.2,267
2013,13,LAC,Los Angeles Clippers,Willie Green,31,72,1188,11.8,0.56,0.43,0.08,1.7,7.9,4.9,7.1,1.3,0.8,7.2,16.6,1.7,0.9,2.5,0.1,-0.2,-0.7,-0.8,0.3,1116
2013,13,LAC,Los Angeles Clippers,Ronny Turiaf,30,65,701,9.4,0.48,0.0,0.65,7.8,17.9,12.9,6.8,1.4,4.2,18.9,10.0,0.1,1.0,1.1,0.08,-3.2,1.5,-1.7,0.1,2919
2013,13,LAC,Los Angeles Clippers,Ryan Hollins,28,60,663,11.3,0.67,0.0,0.77,9.1,15.7,12.5,2.4,0.5,4.3,22.4,13.6,1.0,0.8,1.7,0.12,-4.0,0.2,-3.9,-0.3,1313
2013,13,LAC,Los Angeles Clippers,Grant Hill,40,29,437,4.8,0.43,0.11,0.24,1.7,11.5,6.7,8.3,1.3,1.3,18.7,14.0,-0.5,0.4,-0.1,-0.01,-5.3,-0.3,-5.6,-0.4,1289
2013,13,LAC,Los Angeles Clippers,Chauncey Billups,36,22,418,15.0,0.6,0.68,0.36,0.6,8.4,4.6,17.4,1.5,0.2,14.5,19.6,1.0,0.3,1.3,0.15,1.6,-1.1,0.5,0.3,242
2013,13,LAC,Los Angeles Clippers,Maalik Wayns,21,6,37,19.5,0.56,0.38,0.25,0.0,6.3,3.2,30.9,4.3,0.0,10.1,24.4,0.1,0.1,0.2,0.23,-1.4,2.2,0.9,0.0,3044
2013,13,LAC,Los Angeles Clippers,DaJuan Summers,25,2,7,4.3,0.25,0.0,0.0,0.0,33.5,17.0,21.7,0.0,0.0,0.0,26.1,0.0,0.0,0.0,-0.12,-6.3,-2.6,-8.9,0.0,2782
